,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id8,16.68310476,1.259674796,0,3.176737912,19.10200707,16.02129428,14.82514427,19.86226735,14.21605951,id8,13.55855709,0.8746682785,0,3.234361939,15.58102129,9.845457969,7.429533804,13.36431862,7.806359308,id8,15.26153299,0.9802793307,0,5.209216484,17.7533568,17.45057628,11.85765699,17.21597516,9.730713809
,id80,7.651337984,14.03791058,9.73183417,2.873802282,3.129992717,6.015415354,4.604961076,6.75381943,1.180686689,id80,7.269701086,13.74068134,8.04624918,4.974606321,5.872093859,7.117372525,5.061225835,7.834898901,1.913470935,id80,15.49769917,27.80860512,15.48169212,6.90472798,7.349698109,10.14828641,4.503220427,14.43259994,3.614192314
,id81,3.677449762,0.0167633286,20.36293813,2.527971874,10.20632723,5.330454034,0.05552700744,14.2904829,2.106213367,id81,4.864319619,0.01333315759,22.72772311,1.971361995,9.380309735,8.796381932,0.02909110045,12.01869066,3.525059457,id81,4.527415512,0.01300292822,25.94810323,3.588500515,12.5176023,6.407938941,0.03323329078,16.09965751,3.372872884
,id82,23.07719908,13.68561457,21.45303173,16.93269578,21.64693998,19.32622998,22.38878054,18.65901701,9.924131862,id82,18.13956275,14.64137616,14.20011121,12.92263324,18.03378617,14.1590644,13.09389687,23.43859652,9.486936184,id82,32.80190953,27.98192019,48.31571504,37.79081084,38.64033839,39.63944659,45.47563816,45.86582195,21.9493498
,id83,11.54721896,2.914405725,11.43647532,13.1975526,16.28390637,8.76918434,14.48780316,14.69319012,18.60268873,id83,9.356656487,2.983589819,7.996701559,11.44944323,11.99395871,6.36920439,10.85049181,13.28269793,14.33191054,id83,13.09475008,3.208857354,19.24528119,22.07437816,29.32760838,13.38217588,27.42407505,23.01551897,26.60541736
,id84,17.40034855,10.13447749,15.859671,5.744463747,6.059603531,7.983326847,17.07845144,15.13506239,6.044268549,id84,18.59709082,9.716462943,10.3894711,5.998524407,5.999976129,7.450987278,15.9931709,14.93978581,7.042614825,id84,25.62557518,16.07253429,24.0065326,7.440754075,7.336519484,10.6755355,26.70158629,25.95945959,7.757640628
,id85,3.73131341,1.572178,6.044092678,4.810791559,3.990013623,15.85931536,8.209281765,3.017565792,7.012119368,id85,2.484151132,2.907097715,2.51243556,5.442606616,3.975709528,15.61832487,5.222691366,4.382432091,7.624531962,id85,1.873362716,3.066211936,5.646692783,6.205908805,5.079621751,24.5395843,10.42085522,4.3535777,10.71992386
,id86,3.426997382,16.3793206,15.40454526,14.20735906,16.09307609,13.55135838,16.37908266,14.11803805,9.505862522,id86,2.578441771,15.73300162,13.03782673,11.14697399,13.9429373,10.11027467,15.80060945,10.43241975,8.0309835,id86,4.789624017,23.09050534,20.10946194,17.94067248,25.73304872,18.9012077,34.07411533,18.8860735,13.8927305
,id87,16.98258406,11.03469215,16.44592247,18.37772714,18.04986993,24.10527144,20.52512909,21.28052376,20.16887319,id87,11.98474038,8.210508422,16.81193857,16.53867557,14.31517515,16.28074315,20.46990395,16.34654918,14.34921763,id87,28.23384584,22.4779131,33.90364591,31.71057105,36.0312451,52.81475646,34.96825785,40.71748623,37.97326336
,id88,14.57331184,15.48528975,15.29662119,16.35747614,21.55830521,8.588941393,16.30434006,9.033777216,10.21778786,id88,7.82744843,16.28362621,12.05810898,13.39788069,13.8003874,7.820722764,14.66045519,7.087049164,8.025802556,id88,14.70362278,26.43609022,19.86413384,17.65143632,28.11578576,8.523195366,30.34726976,11.23868953,20.04352002
,id89,3.803331254,17.91558293,9.279322433,0.4791358413,1.300302331,2.986540293,1.367113255,2.19857487,1.452467661,id89,2.927326386,13.52899018,8.669322252,0.8005379112,1.76586143,4.604569815,1.832433705,2.330205902,1.889616457,id89,3.204272315,21.12786204,15.57343741,1.14983648,2.140867111,4.310422955,2.099140479,2.424643178,1.977002193
,id9,16.82786468,11.33583213,6.532296721,12.97863425,2.234997768,2.270662551,0.5813199386,15.43036466,4.892285685,id9,10.06698208,5.966471128,4.351038095,10.23854156,3.005287046,1.331543643,0.4553877055,11.63302273,3.351347697,id9,11.30883054,8.445526783,5.44269654,9.779191354,3.29966807,2.212787169,0.3777945374,16.28122402,3.395183959
,id90,17.83278222,13.39258992,10.9318442,2.504743033,0.335341822,0.3041217706,0.7794730006,13.26596791,0.756878233,id90,18.90100797,12.9804415,6.231300515,1.838265422,0.2373914944,0.2335196805,0.5629001444,13.95709112,0.6784561878,id90,18.19595942,20.94793946,9.240617447,1.567485851,0.2585409541,0.2787031553,0.6821613344,11.75418758,0.6106392979
,id91,5.324065938,2.63416881,8.499203608,9.130524566,0.2528707444,2.071158277,11.39375219,15.68636633,11.35287543,id91,3.921139318,1.884797183,7.057623274,6.94964371,0.07896324826,2.075577793,6.544080969,7.727378253,5.819169661,id91,8.921274839,2.086620534,9.590334613,11.50341435,0.09923757867,2.893618142,6.216420668,10.38983986,11.66905905
,id92,17.58033766,17.54300939,19.81762174,16.73347613,13.09777435,14.75697748,7.646284144,0.4794819227,12.77861328,id92,11.8220888,14.96414604,17.27262438,14.26847339,12.02938995,14.35079453,7.370473421,0.2764727385,7.576297516,id92,11.69885422,22.2310756,19.53624813,24.14034522,11.16218392,15.2320266,6.771171437,0.3063597675,7.821577176
,id93,0.0005899549874,6.218517796,8.972088303,0.1450644974,0.1920868123,0.7183906448,45.06654165,0.1721272657,11.73081455,id93,0.0005168510167,1.908856877,5.196542027,0.1300983813,0.1099442089,0.6003551528,5.947798558,0.1129746952,3.781092504,id93,0.001196930379,2.968537925,7.746862183,0.318707172,0.09455607265,0.8039726849,10.65444178,0.2010793925,4.312402132
,id94,18.29850686,18.46864241,6.877365353,11.87292745,15.0921284,9.391296061,14.69057755,11.89886527,11.07289967,id94,13.84522769,14.17089088,5.911308663,11.06949522,15.72335477,8.639871053,11.63816704,9.638401793,8.521049001,id94,28.74607452,36.15756746,9.274782968,22.03652094,19.63225739,13.85112863,18.2818691,13.06444321,11.22684384
,id95,15.97694582,13.72305329,15.31776835,12.27638009,11.46999492,1.433561215,4.883256177,5.645335427,8.95268799,id95,12.31081121,11.55042873,13.69062263,12.46475529,9.474927052,2.349292079,4.380301237,6.420110092,8.59825396,id95,18.68596333,22.11689902,25.42904026,22.08492809,24.9860311,2.799855207,8.657734948,9.494063749,16.39225273
,id96,1.466999168,3.943204761,1.713209731,0.2030234629,3.932652502,0.5177217438,1.404404269,15.05892945,7.155453715,id96,1.261559897,5.122778688,1.318114409,0.05351419157,3.919913218,1.245274528,0.9381065264,12.75128179,7.469320157,id96,1.845723838,5.679602647,2.555231078,0.0483855517,5.07076437,1.381549707,1.365158364,24.90836198,9.985274351
,id97,13.27639928,16.55882063,16.19226391,16.15204128,13.12393053,0.4552794906,17.85548562,15.72442762,15.13095563,id97,9.898261936,13.59582978,13.9148634,12.87236294,11.9519082,0.4411029161,15.87250266,14.43249549,14.49842227,id97,13.8522204,18.18354652,18.823091,20.48766219,16.39453443,0.8932298644,20.49495703,18.5154357,21.46936402
,id98,6.322018192,11.95074939,11.3708328,3.347153611,7.482346446,17.93823524,5.254708987,15.32821653,6.336450946,id98,7.018602012,13.91340638,11.4817266,4.838556026,9.975017249,22.07977902,6.622807671,19.52292369,6.857047043,id98,7.280764965,12.96018102,13.33692177,6.819616395,11.75565214,23.07252703,6.85411473,20.88729625,6.433715682
,id99,22.58748966,18.73088152,18.60872392,22.56518082,17.77323009,19.45984547,21.51650714,18.06420134,22.68618156,id99,14.92361849,14.27428629,12.08173724,18.049207,12.27415899,10.60258298,16.53262528,14.73517265,14.58878934,id99,25.09084653,23.74245612,43.69320822,43.74654847,37.09676527,36.923001,35.88913186,35.22208791,46.17384988
