,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id88,16.59963017,6.543809594,21.16135238,2.931236824,9.932280778,18.39092892,8.446158145,10.66826342,13.68177695,id88,18.67316657,6.544321746,17.54664063,2.647558786,8.428295579,19.14088697,8.404378704,9.621537125,14.91627588,id88,18.86685141,6.623057005,22.29361935,4.149106848,8.625363869,20.98995,12.56972032,11.14755789,16.9199686
,id89,2.055886414,10.90647863,1.789305214,10.1720311,0.0001177041678,1.63225235,10.38561473,1.473383846,5.312445845,id89,3.043322855,10.53074371,2.675944392,12.1469988,0.0003288470702,9.322658067,28.43126849,2.301566988,7.781767241,id89,6.308516076,13.58439443,3.787482214,14.60970824,0.0006379593603,10.76535442,20.50817142,2.563881796,10.65420983
,id9,16.54863393,15.22594833,13.89620137,15.36603806,2.180091653,3.268506489,2.063625713,7.447032242,7.940566998,id9,8.816776385,9.398565818,8.57292633,9.892477644,1.574751814,2.507183286,1.653131468,5.945086974,5.550704217,id9,8.241712242,9.429990823,9.587450742,11.50301877,1.947421602,3.293112258,1.684062636,8.338774011,7.792359268
,id90,11.8676222,8.681595934,11.468235,10.54044396,0.5018707671,9.947336039,10.30151048,7.821121379,1.130055355,id90,10.015568,3.744152097,10.9773997,7.479213516,0.6561326234,8.47982085,16.20919923,11.28857554,0.4968178918,id90,9.626745878,3.698062496,13.76647374,7.034947028,0.9278409166,8.72780256,16.73028859,9.550858345,0.5298867805
,id91,0.2582229788,0.02621128174,4.57023074,8.677580576,0.5614762018,1.112990511,9.099244166,5.931571157,2.577549432,id91,0.1691489612,0.03774767302,4.95196567,8.83794258,0.08636802302,0.5196215271,5.616756011,4.133428073,2.146663082,id91,0.2709507404,0.05364580858,5.478212437,11.81441862,0.1006965356,0.3726026486,24.54456528,4.475250501,3.494071584
,id92,11.84744298,9.571757175,11.58825565,16.08541149,8.402872288,13.97873384,11.1671744,0.5451344657,11.2054166,id92,11.20683636,13.6670069,9.740471347,10.61978304,13.4132527,13.94004347,8.986231139,0.1830029084,8.884236227,id92,10.5736317,10.53425693,15.59841886,13.91271352,11.77203686,18.18214165,12.6758834,0.1926081022,15.29364204
,id93,22.25461087,16.52274202,1.445117583,26.58410859,12.84731552,17.02835098,25.82860501,17.99700106,5.656896805,id93,29.4080391,10.95710848,0.9082594721,32.88646867,8.744615549,19.0276675,23.79811302,14.45828318,6.113457355,id93,30.26936889,20.60799408,1.403180813,42.85973861,10.50995746,46.16097235,28.04399249,17.70759241,4.705945082
,id94,17.6563234,13.13089049,8.64110253,9.37935674,7.210915275,8.954669144,13.14566739,6.71737027,13.35862558,id94,11.50358597,10.56756186,6.376919838,8.446733706,9.141650562,7.279804563,11.77003982,7.69664065,7.300025748,id94,17.12994527,18.60618362,9.51482168,11.22676819,12.10631552,9.823263626,13.71211316,9.168828076,9.369251317
,id95,16.43662055,5.270678872,15.80108847,4.097177595,6.867619225,1.459365665,8.206086717,4.473695856,7.999985279,id95,13.2373332,8.128677228,17.31419294,5.133102295,8.923759325,1.881453705,7.579572348,4.7717966,8.873257501,id95,23.473058,11.66657544,28.86836544,7.62127563,16.23429096,1.802187018,12.87199773,8.222051424,8.2045055
,id96,5.204966536,2.398985239,0.1764346385,4.720053405,4.092431697,2.421149747,15.67142372,5.475265835,19.46087013,id96,5.354307384,2.415000017,0.3513588561,4.370598192,2.54574126,2.772612823,14.31193879,5.812510196,16.9761558,id96,5.251719953,2.568409828,0.7328534218,5.142978674,3.413009702,2.497556188,17.66530425,9.026109965,24.65868125
,id97,15.84357942,17.57713513,16.72716381,8.095094178,12.34957654,0.001695279181,15.44129431,15.46419321,11.63859397,id97,13.83826983,11.88358931,16.78775383,6.149926298,9.652331817,0.002762473719,14.95661047,12.91269573,10.58195362,id97,11.78645068,17.18538863,20.24044528,5.814007064,12.80866492,0.004033170951,18.79129751,17.71222258,12.52562567
,id98,7.642056539,6.988823809,16.45680152,9.093398864,3.578085795,2.198892965,1.615638669,16.81080854,11.08213356,id98,4.771889194,8.379069024,14.10154858,5.528882034,4.459252092,2.050789425,1.52433333,18.09214473,8.389508713,id98,7.331441576,7.125772974,17.45120474,6.901817998,4.67841669,2.255175808,2.40884386,15.82882605,8.292019965
,id99,19.15671706,7.506093843,23.03803353,16.26160854,16.55211797,4.062225576,8.62978595,18.66274121,17.07491113,id99,15.81422378,5.25026421,17.69498426,15.45971321,14.4669651,2.068483751,5.791862053,15.64712615,17.45817895,id99,27.30109546,7.532249005,27.57124092,32.63392675,24.59199666,3.023311974,5.85236518,22.88548101,24.52827793
