source_file,task,feature_type,channel,source_row,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31
thinking_mav_normal - C4.csv,thinking,mav,C4,51,,id142,23.87772879,21.72134692,15.04244044,23.28005619,17.62460778,18.0639074,13.66790632,10.79846165,20.00083389,id142,20.59215614,16.04569039,12.89611516,18.98296454,13.04131856,14.87451123,14.35679058,14.73129997,13.27588089,id142,49.39380933,33.05654742,22.78976581,50.68665537,41.49716794,26.77085823,23.84361078,14.71341105,42.02168402
thinking_mav_normal - C4.csv,thinking,mav,C4,52,,id143,19.08853014,18.53927169,13.01397687,15.91672402,21.04185392,23.63417329,18.77819136,20.8721116,23.61335463,id143,16.52416395,17.31774132,10.74584488,15.68671963,18.15260554,18.94440655,14.57922538,18.22851456,18.7681513,id143,24.21335923,31.56348471,24.97218716,30.14968208,31.8548462,29.04141842,29.14858633,40.45771073,31.70568994
thinking_mav_normal - C4.csv,thinking,mav,C4,53,,id144,15.93907902,8.937502286,21.84073105,19.37282977,22.76809503,18.43764946,9.753126544,17.65010037,21.41873193,id144,12.89530138,8.650295195,15.67612309,13.77229165,18.10970271,14.2957717,8.443243542,15.76489259,16.08514177,id144,39.51759265,20.01764304,52.1009493,41.31400758,43.31285616,61.37324606,12.97244512,38.04958941,40.52584529
thinking_mav_normal - C4.csv,thinking,mav,C4,54,,id145,20.51723096,17.60470919,24.17837672,17.68325737,21.40927328,20.16828897,21.51155857,7.446829692,11.14033836,id145,17.03918202,17.1445694,20.16943266,16.80778468,20.65688589,21.78464978,20.01547339,5.944151634,9.931422934,id145,32.07933512,24.42355029,32.41752052,29.23331822,36.30584887,29.95723164,28.40312488,7.976591947,15.31083392
thinking_mav_normal - C4.csv,thinking,mav,C4,55,,id146,11.99266818,19.11813868,16.82957689,19.47800055,17.68492627,15.99850727,18.22702391,22.72668454,13.36172162,id146,10.22487529,15.27546548,15.14093919,10.85666983,13.51091614,11.82583401,14.78442529,15.20786296,10.49541517,id146,18.17870082,32.69645717,22.09907989,35.17223298,23.87980781,31.2003541,22.959923,37.44406967,17.87988118
thinking_mav_normal - C4.csv,thinking,mav,C4,56,,id147,13.69288538,13.3493477,16.11517712,15.52000286,6.253508782,13.57624895,10.35888787,13.46933969,15.62143793,id147,11.21904398,14.81933296,12.47156671,13.56312183,8.239855594,10.64812728,12.65046692,12.934525,13.24528448,id147,25.55164246,29.50072644,36.90112886,36.0292509,13.60328325,31.96010497,21.63777732,23.58453505,37.32064472
thinking_mav_normal - C4.csv,thinking,mav,C4,57,,id148,22.62110139,19.50025627,15.73246771,12.43823531,17.73927944,6.307102201,13.87030608,19.38758117,4.005300898,id148,20.09234294,15.53527047,12.33313676,8.358128021,16.12412422,5.102850376,10.98545667,14.68541927,3.905553185,id148,29.46793028,19.74740962,17.53140116,11.33672413,18.22874821,7.329461884,16.18826411,29.08076615,6.014234051
thinking_mav_normal - C4.csv,thinking,mav,C4,58,,id149,21.95372553,19.5056931,23.54167166,23.25308139,15.94571709,15.39061927,22.3490217,24.37896927,18.58627316,id149,14.25252873,17.67408522,18.18976716,14.00320373,17.39997318,11.42375633,22.48738968,25.54992713,16.73340062,id149,28.59740564,24.48371285,38.55439456,32.77330907,25.3541487,17.70645757,34.85339261,35.49424656,25.388696
thinking_mav_normal - C4.csv,thinking,mav,C4,59,,id15,14.26391155,21.41921161,20.45091684,15.08696443,20.87028799,15.22576462,16.54304877,15.51933013,20.48696849,id15,8.089032515,13.6827749,18.99574162,12.51958352,15.51711464,9.800386211,10.89233254,11.51094023,15.9347889,id15,7.799484018,23.93586989,22.38869185,17.29680223,21.02691117,16.96315967,17.55401129,17.52951919,22.2593332
thinking_mav_normal - C4.csv,thinking,mav,C4,60,,id150,1.723964477,17.50879396,18.57838978,13.15216884,20.71402119,18.32547,22.63543975,12.11699378,20.86258741,id150,1.772335743,16.37247237,14.10206891,10.62281533,19.18255735,15.19227844,19.01804126,12.54472837,20.66581215,id150,1.189938468,16.22968055,18.32308916,13.26990516,22.10803652,18.26601025,22.02039281,14.6309572,20.93287692
thinking_mav_normal - C4.csv,thinking,mav,C4,61,,id151,11.49466229,19.47580158,19.13087768,9.107739927,10.70919029,14.80335574,20.51742408,20.36379022,20.22264785,id151,7.236893407,13.45416295,13.31451642,6.91283292,9.665212009,15.12306479,23.22888466,20.83356172,14.87786887,id151,8.159259088,21.83778063,19.78339229,9.166827096,10.12756963,19.39120374,21.74901957,32.3951553,18.92467095
thinking_mav_normal - C4.csv,thinking,mav,C4,62,,id152,0.4641311298,0.6260326763,2.526938544,7.6900961,0.8310947139,1.37356513,21.41310163,12.17243153,7.036814974,id152,0.3857607638,0.590613953,1.721219702,6.045087268,0.3818603393,0.804007228,13.61620558,9.283173308,6.905774913,id152,0.3933849689,0.5536936932,2.306624375,8.254604262,0.3845166326,1.100701682,21.72808396,12.43764349,7.383989998
thinking_mav_normal - C4.csv,thinking,mav,C4,63,,id153,17.27976735,21.32831571,13.09914813,2.100042357,26.0317014,22.6055116,20.06539963,20.01617806,20.68685036,id153,10.54056088,19.06532462,10.03076609,2.369302587,20.44323719,19.19397599,15.47785223,15.62525324,17.13458262,id153,19.48885781,28.25177036,19.98930416,4.095335715,38.38727516,38.03587173,22.33488087,36.991606,42.81017905
thinking_mav_normal - C4.csv,thinking,mav,C4,64,,id154,19.10231323,20.1116837,17.01010959,22.95532296,21.99581159,19.04729597,14.57433007,19.23716271,22.28594113,id154,12.9531141,15.70152787,16.68905994,15.85345873,18.01633696,15.77939841,11.9286069,17.21617155,14.12758517,id154,32.82263248,40.18574194,27.10749342,47.24851446,43.11167835,43.6422211,22.32741073,45.93556071,53.17380459
thinking_mav_normal - C4.csv,thinking,mav,C4,65,,id155,19.62254955,14.0540297,16.22306187,13.33408068,11.8913917,14.32030307,15.93412519,9.005083241,9.872034499,id155,18.25784816,13.12547503,13.6072812,13.62423678,10.69485718,11.4813521,12.68054324,9.349789164,6.099401042,id155,25.35091613,20.0595389,21.39485801,17.14778714,18.36014917,17.76724569,18.15196105,13.37023194,6.959408493
thinking_mav_normal - C4.csv,thinking,mav,C4,66,,id156,15.9422273,8.161128877,18.24278506,17.00647462,13.87739648,22.44722469,18.84892463,14.2895793,0.4037920354,id156,17.24014054,7.869074978,14.92936242,12.31985531,17.32441476,29.38046532,22.02208153,16.91810101,0.442192727,id156,16.85009135,6.778653496,16.77901316,15.40560667,13.41801904,23.62301682,17.90683607,13.82920536,0.4852177254
thinking_mav_normal - C4.csv,thinking,mav,C4,67,,id157,15.99509362,15.3052347,15.48464256,17.2530291,14.73708878,12.34786391,19.75880515,22.19752305,15.65579488,id157,14.04280028,12.50141764,17.13214414,23.96850393,11.37004695,9.047893412,19.74227635,23.02922324,17.15986398,id157,12.85833386,13.24873309,15.72543454,15.21524643,14.42228747,9.75614809,22.08579369,25.5720304,14.3023217
thinking_mav_normal - C4.csv,thinking,mav,C4,68,,id158,15.61183211,13.17609224,3.162685561,12.00542887,17.0996248,17.5450871,18.74419223,11.67760171,12.2499972,id158,9.498380703,11.09783727,2.610478313,8.801787194,13.65631877,14.32876048,12.2121834,10.97585733,12.8717106,id158,9.443177233,15.11263292,2.830429943,10.5472001,16.54105949,14.14752415,18.28943814,14.70877254,15.89968705
thinking_mav_normal - C4.csv,thinking,mav,C4,69,,id159,13.23201619,18.9316103,16.40416079,11.9456965,19.35126241,0.08099070296,21.6602853,17.47937195,4.086356312,id159,12.26330035,20.36582775,15.7202091,10.09066878,17.92424199,0.05922562935,18.25998823,19.84891185,3.713447998,id159,16.04430405,32.18966998,38.61203044,17.28894888,32.56506587,0.07667721411,46.92672979,26.3874744,6.012734269
thinking_mav_normal - C4.csv,thinking,mav,C4,70,,id16,12.53499471,11.06534948,6.503705222,0.477855277,0.5286720965,0.6377770506,9.622132716,8.985775627,4.915883546,id16,9.792392219,11.59637657,4.250231084,0.2738747177,0.2794240016,1.140404391,10.16400762,7.07653554,4.157826873,id16,8.10722587,9.863159178,5.743760266,0.6826801025,0.7292454502,1.193948066,9.666804101,7.996818288,5.135611274
thinking_mav_normal - C4.csv,thinking,mav,C4,71,,id160,18.92065065,20.73403438,16.67646589,8.901489942,1.84678575,11.52559414,18.59601977,15.62630082,20.85313316,id160,15.18110751,16.0528072,14.86448638,7.962591602,1.486213421,11.47319467,15.79748861,12.56167561,14.91896102,id160,37.31960098,35.41437369,27.65765048,13.62008019,3.326312656,13.88526566,38.52024565,24.98802093,36.17846332
thinking_mav_normal - C4.csv,thinking,mav,C4,72,,id161,12.08263587,18.5761428,17.18546407,13.41165699,20.44950252,7.873014576,20.55569856,18.65784418,22.39409614,id161,8.824935116,14.02504653,12.34170475,7.961554538,15.8542638,8.520216984,15.63855722,15.19538671,14.50653014,id161,13.29405183,29.81681537,21.95728709,23.44921189,41.6333131,16.52397363,40.10615337,41.0576229,36.02327067
thinking_mav_normal - C4.csv,thinking,mav,C4,73,,id162,13.04719429,17.61720995,12.35302924,13.11225927,11.02742589,20.9927365,17.30757245,21.61713557,17.14061523,id162,13.85507592,16.33370351,11.55539089,15.95775972,8.023309402,24.54309466,20.07969834,23.87842934,19.62455661,id162,24.53753787,27.62922911,22.72201451,18.11759568,9.80683453,29.24300118,25.18008841,17.45589502,27.00341608
thinking_mav_normal - C4.csv,thinking,mav,C4,74,,id163,15.95082656,17.64127893,21.76861279,21.45290797,17.03855943,1.953571591,1.101405089,21.86848505,10.16590554,id163,16.61974732,16.03583947,22.23951276,15.90938274,17.3381751,2.195338713,1.665300677,20.44079769,8.476232637,id163,39.85258128,20.5363598,47.47045903,53.86457771,46.56125447,2.342487631,2.422849516,42.9115383,15.53717077
thinking_mav_normal - C4.csv,thinking,mav,C4,75,,id164,7.380857209,10.13754072,15.18902158,15.13200606,5.753048328,17.99299066,11.3970828,15.83286675,11.96630223,id164,5.146418195,7.411247726,11.9816701,10.49288776,4.308729819,15.08494641,12.85488289,11.89573733,8.383460471,id164,4.499585718,9.015203339,21.92919415,13.13390532,7.959142351,20.57807691,16.8218396,21.9062679,13.25761875
thinking_mav_normal - C4.csv,thinking,mav,C4,76,,id165,17.54404019,21.13314185,9.707285055,5.324790132,12.58522537,16.62408617,14.76603383,25.04537427,23.04347707,id165,11.77847962,16.5600736,9.753054803,6.577732162,9.592070543,13.44069297,14.3653094,13.1960749,15.40737304,id165,23.68474325,41.7958359,14.46141169,8.128341141,15.35823366,23.0274946,26.68892652,37.42128594,43.80089564
thinking_mav_normal - C4.csv,thinking,mav,C4,77,,id166,4.504768494,3.186291768,5.70663014,4.391958144,10.52425242,1.796539585,1.476737461,4.627688578,9.867563909,id166,5.22307057,3.285053822,6.399343634,6.334731034,8.729329099,1.871773505,2.176127029,6.710369515,5.046937724,id166,6.756351735,2.740415464,8.711525114,7.738460278,12.47459179,2.130253426,3.387647815,7.311698525,14.067299
thinking_mav_normal - C4.csv,thinking,mav,C4,78,,id167,16.33438866,19.63515902,17.40883573,21.81826659,23.1649556,13.57043449,21.57003821,22.23027283,22.14483596,id167,13.1438489,18.16414279,14.33462993,18.05734827,20.1564645,13.12199022,16.21601149,16.33928353,18.45234619,id167,28.54425468,37.17370494,29.72817635,33.95400472,38.91701743,18.74337119,25.0156872,23.34991684,29.02213588
thinking_mav_normal - C4.csv,thinking,mav,C4,79,,id168,17.05258996,21.5652477,19.9715155,16.12599024,21.96004016,18.29104896,22.87149213,22.06267651,25.2186505,id168,10.7494978,15.81360608,17.86524676,13.98949341,17.99179241,22.29549476,17.48548111,16.51557518,17.71772539,id168,22.79214633,28.83020823,27.1484379,24.93678741,30.92079397,25.51546163,34.62810141,34.35396415,38.57635035
thinking_mav_normal - C4.csv,thinking,mav,C4,80,,id169,22.31043191,17.98281663,5.167137912,12.36751944,15.59991441,5.486057253,3.858521618,5.310988713,5.04832208,id169,17.30711605,16.16242532,5.729098836,10.84381998,14.31046767,5.639644802,7.624025628,4.828790685,6.880426472,id169,41.05252158,33.3436512,7.113683881,25.67272265,40.89736592,12.96477012,10.75320142,9.226659355,10.06160876
thinking_mav_normal - C4.csv,thinking,mav,C4,81,,id17,7.927861935,1.403901114,11.81397661,0.3411381393,1.394544521,2.10074784,2.523548454,1.3735105,1.259586685,id17,4.751291932,0.9189721322,5.055478458,0.3058191343,0.7295674229,1.01325496,1.020788226,0.9368970044,0.7442680321,id17,5.818044688,1.263034984,5.416424573,0.2369931751,1.120582097,1.435701139,1.186656957,1.282766796,0.8335777665
thinking_mav_normal - C4.csv,thinking,mav,C4,82,,id170,5.408895754,20.71365671,22.61154861,16.87662294,11.69130209,7.544477046,6.531850429,20.45138211,8.678977602,id170,4.911444076,21.06070278,16.08636851,15.09245461,12.23305249,8.502505851,5.937273339,20.17298914,9.817775095,id170,9.358262481,32.26801042,46.38626619,24.76853866,17.30564999,18.3278326,9.064960545,39.23182516,15.05632582
thinking_mav_normal - C4.csv,thinking,mav,C4,83,,id18,10.24097471,9.701867226,10.34143647,10.07952926,6.773875855,10.0972103,3.419819754,11.11093853,9.435827501,id18,8.213652311,10.65780231,8.03161084,10.58961676,5.837365355,10.87762898,3.917465091,9.999761228,9.413620608,id18,8.594811706,13.45576514,14.81731479,16.56770897,8.653343233,13.87143583,4.647723166,17.3582177,11.42930328
thinking_mav_normal - C4.csv,thinking,mav,C4,84,,id19,18.50630917,13.20557393,16.14736209,20.05207247,11.26440033,17.48082789,7.135905373,3.594746031,16.26041359,id19,16.46521745,9.42890853,10.16709645,12.82804879,9.551274714,13.07558014,6.662160833,3.166415577,11.50580298,id19,11.37002645,8.396660277,9.932304396,11.42782082,5.821371445,11.15635151,6.359345674,3.042735428,10.2687249
thinking_mav_normal - C4.csv,thinking,mav,C4,85,,id2,9.909979371,25.71788068,17.4101835,13.51627384,15.45919059,7.931891886,13.84693595,13.1506707,18.89700106,id2,9.472385745,17.31865398,13.68648788,10.91172153,10.28082279,5.612517725,9.426437469,8.846756966,13.54890355,id2,7.232520905,16.00781048,12.00725084,10.38976927,10.70829732,6.101202279,9.453418278,11.16857091,13.48609673
thinking_mav_normal - C4.csv,thinking,mav,C4,86,,id20,14.97770804,5.315926837,29.61188961,11.79233935,14.13073671,8.2119521,11.61362584,17.49968378,15.32835691,id20,11.6566341,6.029273828,19.05360709,9.722080743,11.61671256,8.240114443,10.90617244,11.72407058,13.47150863,id20,15.10826474,4.339093446,18.18268432,8.258263102,12.43054244,7.332237227,17.40281317,12.41065009,16.38834303
thinking_mav_normal - C4.csv,thinking,mav,C4,87,,id21,30.48869395,17.53367768,18.92836547,26.1063252,9.686025337,23.87035106,10.91188922,12.55882291,9.467030193,id21,18.6786629,14.37964443,11.16094819,18.35685057,7.041199777,15.47778018,5.533960989,8.683360236,5.837296318,id21,16.2570865,17.52060233,12.90801888,25.2983856,6.781699836,19.12566108,8.170671325,8.441756447,7.60480791
thinking_mav_normal - C4.csv,thinking,mav,C4,88,,id22,14.78163945,2.443051645,0.01435276398,0.7377255933,0.7449297196,10.60560806,10.54065879,1.194003202,0.3959648849,id22,12.62755647,1.619185671,0.0229187193,0.5863607356,0.5453248257,6.737371953,6.469706498,0.6448428182,0.2604151966,id22,11.9488559,1.496412429,0.0121632792,0.5935040757,0.5008005298,6.84251238,5.30368394,0.6035295522,0.2990891254
thinking_mav_normal - C4.csv,thinking,mav,C4,89,,id23,15.37403314,9.467376898,5.602000652,11.84926277,0.8512085521,13.71659428,3.472031465,15.93753514,18.90559498,id23,11.75182965,6.165856484,5.659613174,14.45666845,0.6410342969,11.86627344,4.507726185,14.65393751,19.0598053,id23,11.23811197,8.530215051,5.699788822,14.10008183,1.055492356,13.71929011,3.664089792,14.03701379,16.46745148
thinking_mav_normal - C4.csv,thinking,mav,C4,90,,id24,13.26978085,0.0003061512479,16.17421028,16.89326428,15.13985062,2.995393087,15.06001397,16.58630965,15.02961677,id24,14.24235247,0.0005518114791,14.13917583,15.14950979,13.87372551,3.078294565,15.44835536,15.44133777,13.65907638,id24,20.88613313,0.0006701021024,20.69459638,19.99865947,16.4100902,3.881731815,13.3060528,23.55988424,20.22124154
thinking_mav_normal - C4.csv,thinking,mav,C4,91,,id25,4.054825998,16.59700916,0,10.14321084,0.5568709975,0.00004294297994,0.000003481918781,0.4915231928,1.739822091,id25,4.826118816,10.07303361,0,7.832766576,0.7787862103,0.00008296848233,0.000007190148207,0.7238105441,2.151480646,id25,6.447684343,16.6259714,0,7.950926146,1.123076567,0.000197058871,0.00001038014577,1.036008426,3.037287375
thinking_mav_normal - C4.csv,thinking,mav,C4,92,,id26,5.854164649,1.262409037,5.997760007,10.64823608,0.6058482726,0.4343706247,4.861266099,11.71289851,10.53229602,id26,5.82132295,1.164371393,6.212256462,11.03448042,0.8433977828,0.7252024568,5.915620944,10.35449373,9.312063081,id26,5.075315206,1.432415696,6.305577327,10.49580559,1.149186866,1.040096774,5.010911053,9.590979758,12.02513
thinking_mav_normal - C4.csv,thinking,mav,C4,93,,id27,14.62366612,3.762422982,8.861128091,12.22551917,13.31146048,12.35107429,6.668005289,12.18179259,3.556515951,id27,11.81967293,4.715530329,9.179180212,8.815420776,11.80737221,10.91941081,4.357062217,11.00143971,3.698450981,id27,14.67270796,5.565887349,9.960320857,12.33634802,13.2112509,11.40040246,5.797372246,11.90850158,3.786040669
thinking_mav_normal - C4.csv,thinking,mav,C4,94,,id28,0.00006560960434,17.72946496,15.88753234,3.088190011,16.96430693,15.79391082,12.312675,6.346325136,6.72155877,id28,0.0000293212564,11.49323348,11.86257087,2.718618678,10.10995934,10.68775627,9.715330289,3.628670185,5.319670036,id28,0.00006610438372,14.64428433,13.81056851,3.043941547,11.22251616,12.18162555,8.788620578,4.719463185,5.571158806
thinking_mav_normal - C4.csv,thinking,mav,C4,95,,id29,2.540006801,6.264943491,14.09441428,14.75803658,8.143999023,7.443231977,15.10208899,18.21951395,2.268353692,id29,2.773568647,5.929393347,9.902074297,10.13761412,5.469975574,6.020512737,11.43188696,10.28740953,1.573087031,id29,2.886733047,6.488203894,12.09913681,15.05607108,5.993175435,9.199605234,16.63296671,14.61771188,2.165296374
thinking_mav_normal - C4.csv,thinking,mav,C4,96,,id3,18.19541089,17.65307884,0.000003498433618,2.096720059,0.1381155804,7.781670346,15.81613865,4.785826017,7.45889096,id3,13.72171538,11.99793977,0.000005792381635,1.532768397,0.1005162197,6.239600933,12.31885913,4.364722317,5.214501414,id3,14.85099012,20.23682831,0.00000963817622,2.060347375,0.1321855157,5.393402436,9.906635952,5.664053622,7.509898389
thinking_mav_normal - C4.csv,thinking,mav,C4,97,,id30,13.18914397,12.63385477,16.53420002,14.22223478,12.08677876,12.00125899,1.613540848,7.394608766,3.593887108,id30,12.50825819,9.32067215,14.15544227,12.01382829,12.59268753,14.14578929,1.05953001,5.96125513,2.06371861,id30,12.49054,8.893576197,12.73831874,10.77771905,13.65976246,11.50860904,1.197235497,5.643448732,2.490530089
thinking_mav_normal - C4.csv,thinking,mav,C4,98,,id31,5.026836195,15.59181816,17.41275241,8.557459866,13.83913518,10.90425775,10.58251517,12.24143403,6.186034186,id31,3.515259403,9.59500624,9.097842332,6.419598465,8.827853602,7.880812294,6.886901634,7.726025163,4.420032189,id31,4.298256659,9.07004389,10.08528928,7.737647956,10.79823106,7.665984895,6.998161462,7.079620617,4.46419629
thinking_mav_normal - C4.csv,thinking,mav,C4,99,,id32,2.374746108,6.347109732,10.82584819,5.445795045,7.324106159,12.36322421,4.140956383,6.38574386,6.920164599,id32,2.186986136,5.121555206,6.958070051,3.96926887,8.846518072,9.079843595,2.8519389,4.379891862,3.157811672,id32,2.504692824,11.18562709,9.721961492,9.043110314,9.642212908,14.87496662,3.878496378,6.846111903,3.733972576
thinking_mav_normal - C4.csv,thinking,mav,C4,100,,id33,5.067115041,15.33384663,7.813393353,18.23437797,16.09712832,9.674366564,0.5343242442,18.49497705,19.01126881,id33,4.196676776,13.48405642,7.775667156,15.97871534,14.1792707,10.30772796,0.2595021105,12.47372567,14.61418382,id33,4.772738708,20.1740021,16.51971529,24.49584776,22.15020906,12.51917032,0.3772598861,23.77586088,18.6483176
thinking_mav_normal - C4.csv,thinking,mav,C4,101,,id34,8.759015964,12.42929359,8.453913674,0.8776774581,7.50947227,3.622048774,2.342022209,1.098011385,8.418253115,id34,5.829507841,7.720403078,5.820700612,0.9317557795,3.928691696,2.513439091,1.630539131,0.5306890758,3.694395642,id34,6.290661015,7.030874437,6.444641305,1.128513666,3.697592459,2.900908992,1.778962716,0.585562022,3.954283506
thinking_mav_normal - C4.csv,thinking,mav,C4,102,,id35,13.99405458,6.956002291,15.0339942,18.69994737,7.693948939,12.08387706,12.85415527,0.5733493981,14.13936743,id35,4.925421373,5.540379976,7.416987987,14.62621245,5.853187457,8.627520127,10.68451709,0.3923810449,10.18081323,id35,4.884016694,5.739646177,10.47435086,14.09759298,4.697389694,11.19170334,8.036645163,0.3365454139,9.340676782
thinking_mav_normal - C4.csv,thinking,mav,C4,103,,id36,1.002885246,8.314538576,9.169175905,9.303368089,13.05069247,1.260232751,3.915647962,20.81505729,18.38461041,id36,0.7854965803,6.583225979,5.115692744,7.253041216,8.656990828,1.282331398,2.546738872,10.50332056,13.78371246,id36,0.8120385319,7.412347667,5.120460504,7.197819107,11.0327772,1.637185115,3.832285482,11.71189882,11.89311192
thinking_mav_normal - C4.csv,thinking,mav,C4,104,,id37,4.251103818,10.85148545,18.98328937,5.453305418,1.122654249,2.895110064,3.839612332,21.6058176,16.25877724,id37,3.317674661,12.28154133,13.95658243,4.724035424,0.5157386314,3.998449015,3.779398512,18.83508739,18.17242062,id37,2.985390171,13.5036369,16.62594254,6.608473375,0.5681365844,5.353846984,6.05700502,29.65608354,27.51374907
thinking_mav_normal - C4.csv,thinking,mav,C4,105,,id38,0.05506207171,8.76576034,6.400678802,17.50702036,1.317448979,1.623836026,0.5784339806,2.506709123,4.061105928,id38,0.06938273733,8.832281534,5.762366019,15.94988326,1.734780196,1.309075722,0.5370378678,2.493826482,4.792879081,id38,0.1064153541,9.458366956,9.630708967,13.33791563,2.101769224,2.488353345,0.7302258665,3.878507953,4.680585248
thinking_mav_normal - C4.csv,thinking,mav,C4,106,,id39,14.22468623,0.7528870079,7.771055121,19.48203504,9.797089566,7.340627636,14.16932969,15.00587878,14.02094932,id39,13.06501087,0.4364567601,5.603809023,21.09382112,6.441460164,5.749714792,10.12089167,8.775649181,11.52243518,id39,14.48592626,0.3829787081,7.769068746,18.21012726,9.309479611,6.32351228,10.71064672,11.43797753,10.34492822
thinking_mav_normal - C4.csv,thinking,mav,C4,107,,id4,14.70613342,21.67384211,2.380240695,8.878322686,0.8787213468,10.13931554,4.293355229,17.75894032,18.01034366,id4,13.7587207,14.67451178,1.191675593,6.545239234,0.7519897309,10.55352902,3.575665101,12.83652512,11.89149855,id4,17.47664938,18.04072035,2.229116649,5.745954811,0.6426547296,14.42008239,4.33571555,15.4268658,13.30371593
thinking_mav_normal - C4.csv,thinking,mav,C4,108,,id40,2.67245289,2.47376419,0.03646547019,12.53779051,2.189263584,3.065677162,10.84972239,7.885816286,1.527388905,id40,1.506386324,1.539661345,0.04531483294,11.71906294,1.064839916,0.9870184773,7.000537449,6.322014479,1.106431658,id40,2.072892638,2.37896528,0.06799179492,14.35235299,2.618279363,1.082668342,7.412266668,11.97911827,1.19845906
thinking_mav_normal - C4.csv,thinking,mav,C4,109,,id41,5.534180606,6.7467836,8.211729,4.761815907,4.220777387,4.700487523,9.366469616,4.15115728,6.354352389,id41,4.423480984,5.349617364,6.003005869,3.147861707,3.079516105,4.148276249,6.187025396,4.33095441,4.142766711,id41,5.766426845,5.252878101,7.390007421,2.989467589,1.956871777,3.295795737,8.362796697,4.420108918,4.629419736
thinking_mav_normal - C4.csv,thinking,mav,C4,110,,id42,11.04489708,4.329584635,9.07939689,5.004227037,3.235635741,3.091525996,2.337460416,4.759438191,4.018077296,id42,9.612344923,5.762233796,7.400913064,5.462708587,3.695730704,3.486871774,3.103295603,5.861946434,4.281198037,id42,15.9017153,5.498311905,9.511041136,4.853170681,2.719852216,3.250678649,3.63127622,4.472075427,6.556855715
thinking_mav_normal - C4.csv,thinking,mav,C4,111,,id43,12.25517585,11.36690278,0.7664522183,0.1973405615,1.466798244,7.411404676,1.784385453,16.4517518,3.136236411,id43,10.90101149,11.49612084,0.9261412895,0.1875655621,1.078311956,5.005362693,1.29279352,13.16794075,3.17744906,id43,14.92977041,13.19217481,1.340431164,0.2914005596,1.739512383,6.246545062,1.121739356,19.45993481,4.293543453
thinking_mav_normal - C4.csv,thinking,mav,C4,112,,id44,0.00000008222083558,6.051937429,0.05758651678,3.495601779,1.488877682,3.877467906,2.233126688,15.10564624,14.35411327,id44,0.0000001119014699,3.897274387,0.02385597434,1.587849169,0.7631956931,3.358089009,3.069435496,11.94056935,11.07197403,id44,0.0000001593165245,2.797659994,0.02190862363,2.099542986,0.940866409,4.212548872,3.100708372,18.97165598,19.70387343
thinking_mav_normal - C4.csv,thinking,mav,C4,113,,id45,13.07429014,12.25709904,11.06886312,11.02593414,12.55389487,6.160746907,19.25488378,13.25216101,19.50666155,id45,11.13898389,8.383536831,9.332405446,6.662145912,11.98867022,5.802487417,11.7389681,12.37491184,12.81469761,id45,16.17773051,11.56536843,8.599917675,10.21744265,19.06783895,6.359922158,19.33417799,12.46950967,18.16454086
thinking_mav_normal - C4.csv,thinking,mav,C4,114,,id46,8.698838576,10.35688889,7.568698414,9.285300313,3.320064402,0.1115111154,0.00005741529923,1.120109474,16.00557885,id46,5.421022354,6.619344785,4.701622834,7.23675497,3.946413631,0.1600341793,0.00008334418801,0.519416069,13.67378506,id46,7.135587414,7.660014238,6.926743435,7.829827488,3.930743279,0.241341652,0.0001032445706,0.7245975422,13.37813971
thinking_mav_normal - C4.csv,thinking,mav,C4,115,,id47,10.86004805,11.3164372,7.276014526,7.689460886,16.60655774,10.30884432,12.60700811,14.94027569,8.752039958,id47,7.389939427,8.006782205,6.137623077,4.704521886,12.49321378,8.935958019,7.388332747,8.959856276,5.194838031,id47,8.608188697,6.592190709,4.328009478,5.651813044,12.94249867,7.66471414,8.536204105,8.796530231,5.340858552
thinking_mav_normal - C4.csv,thinking,mav,C4,116,,id48,3.630422467,7.718295626,10.04445975,11.08367503,12.84317525,12.61260131,14.17730253,10.20668705,12.74323942,id48,2.420561926,4.695519847,6.719422974,8.797211881,6.138827812,8.208176905,8.110027615,5.154846791,8.485133898,id48,2.0897605,4.69968444,7.032306729,9.440575514,8.137775397,8.605302354,9.691188347,5.590797936,8.579085434
thinking_mav_normal - C4.csv,thinking,mav,C4,117,,id49,8.414444123,19.90467338,18.40938699,19.40356523,1.607044277,6.214242203,9.689353682,1.862466681,32.27556144,id49,6.732877913,13.18673515,10.14751256,11.07044074,0.9098114176,3.812945741,6.542644684,1.063184933,20.83664964,id49,7.789855243,15.91892661,14.12419626,15.84134377,1.410342655,5.703760951,8.483871384,1.743767233,20.46173383
thinking_mav_normal - C4.csv,thinking,mav,C4,118,,id5,10.96455662,10.96035376,12.60476033,21.25849937,3.810023717,13.27130029,0.0001905147122,12.90123668,12.21194889,id5,11.77927019,12.90808646,11.16310397,16.00262826,3.723886866,9.140137173,0.0003359739535,11.62614893,9.489270793,id5,15.09420774,19.37381906,12.81843921,17.65656474,5.043329823,13.90719255,0.0004675788823,17.31637832,10.17381607
