,High_Beta,variance (µ),,,,,,,,,Low_Beta,variance (µ),,,,,,,,,Mu,variance (µ),,,,,,,,
,id154,0.0005456241252,0.0005130053551,0.0005901966048,0.0004240347067,0.000495051684,0.0002123054384,0.000653221845,0.000399836482,0.0004909540926,id154,0.0004247569927,0.0001403706622,0.0002542062612,0.0001305631832,0.0001735432679,0.0002343315142,0.0006326150062,0.0003079358646,0.0004132383019,id154,0.0006267406395,0.0002912189914,0.0007453238272,0.0002826101489,0.0002308365245,0.0001507371869,0.0008955584621,0.000370976845,0.002498712902
,id155,0.0005291401643,0.0002825444782,0.0004888941886,0.0003551010763,0.0006094886818,0.0003834461668,0.0002371968762,0.0001453699732,0.00007306114795,id155,0.0004030541273,0.0003323314443,0.0003567126006,0.0001076165356,0.0004012938066,0.00006511517584,0.0001813633015,0.0001297611604,0.00001723152439,id155,0.0006491622311,0.0004841499634,0.000429920022,0.0007632522105,0.0004447652616,0.0001646250116,0.0002187097816,0.0003321665558,0.00009350868238
,id156,0.0003657964417,0.0002711746036,0.0002922476409,0.000360700437,0.000484398026,0.0006893474385,0.0000355230413,0.0003138946137,0.0000001121427056,id156,0.0001132742632,0.0002105682158,0.0001522573798,0.0001534506531,0.0004869718868,0.000558382898,0.00004058190256,0.0002480494661,0.00000004333887206,id156,0.0002282875832,0.0001397725127,0.0002761132661,0.000245336042,0.0005639799649,0.0004856321679,0.00004265534066,0.0003436033382,0.00000007299481694
,id157,0.0002743137078,0.0002744358968,0.0003381240113,0.0003188637229,0.0004253657661,0.0002823251687,0.0003201304902,0.0001561641935,0.0001267689058,id157,0.0001835854485,0.0001494056057,0.000227431754,0.0002005288131,0.0001660579204,0.0001377216362,0.0002024962654,0.0001266000101,0.00004436817117,id157,0.0002272892518,0.0002242968662,0.0001680935665,0.0002461111145,0.0001750564575,0.0001377874549,0.0001944082676,0.0001392919368,0.00003178634891
,id158,0.0002838457022,0.0003939232848,0.00007496680034,0.0001020588271,0.0001160004767,0.0002774780781,0.0003668506294,0.0006226945511,0.0007833649073,id158,0.0001476596599,0.0002170408151,0.00005145381305,0.00005270250243,0.00003738441047,0.00005413258419,0.00009915290716,0.0002898279549,0.0003322503442,id158,0.0001486000557,0.0001302151516,0.00007630791531,0.0001046788166,0.00007361848073,0.0001408430678,0.000111348561,0.001191757335,0.0005486758622
,id159,0.0001765721261,0.0003944407105,0.000330141164,0.0005264470179,0.0003781297025,0.00000652728801,0.0006342940783,0.0004322517688,0.0004007486851,id159,0.0001199112424,0.0002866985829,0.0002484833645,0.0003714304022,0.0005352932039,0.000003397934718,0.0006869678598,0.000286304383,0.0004084111677,id159,0.0002065745076,0.0002651352638,0.0003777345666,0.0002901947575,0.0003268517589,0.000004647538945,0.0007103196901,0.0007237845442,0.000318064082
,id16,0.0001796065461,0.00008800590803,0.00003892863352,0.0000148568535,0.00001186778446,0.00005169494735,0.00007487340722,0.0001085920606,0.0001278943827,id16,0.00006554802348,0.00003199884543,0.00001489063245,0.000003353619027,0.00001353477683,0.00004325441804,0.00004745799734,0.0001490459236,0.0000687831032,id16,0.000103273263,0.0001056064413,0.00002865194673,0.00001023588309,0.00002657533665,0.00008961885397,0.00008457987796,0.00016522716,0.00008240489416
,id160,0.0003938357865,0.000399949122,0.0003228374342,0.0004183510822,0.0001642025916,0.0005305273086,0.0005026887886,0.0003232892919,0.0006475816747,id160,0.0001553733885,0.0002655320825,0.000262704536,0.0004271103978,0.00008195453538,0.0003606614725,0.0005113518225,0.0001296446312,0.000514967297,id160,0.0001910445119,0.0006578821053,0.0005855568269,0.0004406574666,0.0001033038681,0.0004774816339,0.0009305158331,0.0002742308764,0.002301963905
,id161,0.0002653873251,0.0005120208339,0.0002411048171,0.0005469154524,0.0005285763962,0.0004861452086,0.0006129263454,0.0002095905072,0.0005345380012,id161,0.000108402929,0.0001366434988,0.0001424170734,0.0004709097291,0.0003412256638,0.0003516712829,0.0002602747498,0.0001187578327,0.0004043295026,id161,0.0001854979778,0.0006030941988,0.0002152632185,0.0004403351361,0.0007461964805,0.0007702284638,0.0003167959706,0.0004058566658,0.0008845592432
,id162,0.0002501193371,0.0002168405704,0.0003399973147,0.0001086213816,0.0003744019778,0.0003932754803,0.0004909930412,0.00002008108877,0.0003233272101,id162,0.000119895099,0.0001612881895,0.0001716270503,0.0001432646265,0.0006762703826,0.0004727518966,0.0008576839622,0.00001924664252,0.00004466589969,id162,0.0002894144002,0.000376479863,0.0004903198319,0.0001326848454,0.00012203035,0.0004894536418,0.0008733637235,0.00003578054578,0.0001318222373
,id163,0.0004364003824,0.000620277896,0.0002805884267,0.0003076875419,0.0004950128246,0.0004669771593,0.0005345486925,0.0002581930119,0.0003646476678,id163,0.0006545330197,0.0005866349455,0.0002848739672,0.0002180810421,0.0005505794617,0.0004973328538,0.0005369868541,0.0003677917662,0.0006067830611,id163,0.0008057693195,0.001173220817,0.0006782140528,0.000525600164,0.0009573825041,0.001448985722,0.001675145544,0.0003241397116,0.0006054871089
,id164,0.0001263290641,0.0001213622271,0.0004668161572,0.000656343057,0.0004055195853,0.0004117849252,0.0004740737964,0.000953238949,0.0006189581372,id164,0.00007385182709,0.0000481857717,0.0003290492765,0.0004536137505,0.0003750988253,0.0001534674798,0.0002686684316,0.0004165546181,0.0003248479427,id164,0.00007954443426,0.00003699253579,0.0005438331821,0.0002303054254,0.0004448779008,0.0002199255385,0.0002514869478,0.0003647822554,0.0005532954418
,id165,0.0007139307765,0.000946225553,0.0002474640627,0.0003151297882,0.0005132715392,0.0003870553411,0.00002839695613,0.0003488761422,0.0005863459796,id165,0.0004549738797,0.0002990109098,0.0001355268077,0.0002099219932,0.0002097446813,0.0002190232509,0.00001775612888,0.0001623369459,0.0002825780854,id165,0.000682856837,0.0007743976402,0.0007813683952,0.000382712388,0.0008594492303,0.0007068738145,0.00004803543075,0.0006729170154,0.001534737075
,id166,0.0007923460046,0.00003131236941,0.00005035868768,0.0001188224662,0.0006108186637,0.000007784706441,0.000007360329393,0.00002218909171,0.00004518039037,id166,0.0002159868926,0.00001925585047,0.00002411823333,0.0000660099179,0.0003518043804,0.000008956367454,0.00000846829031,0.00005148462796,0.000008604372451,id166,0.0004005036418,0.000042188042,0.0001041746865,0.00006683693488,0.0003761869139,0.00001752962134,0.00001657613352,0.0001762243181,0.00006006546228
,id167,0.0004866844405,0.0004938539396,0.0008895724135,0.0009433139318,0.0002766553301,0.000765166203,0.0006081665746,0.0003631993295,0.0005831534121,id167,0.0001720452289,0.0001956188216,0.000520401363,0.0005513867382,0.000117891829,0.0005122611104,0.0003797944377,0.0002513364575,0.0003195848869,id167,0.0004871827437,0.0001990074289,0.0004015251538,0.0007024950438,0.0002849453553,0.0002738866246,0.0003127388092,0.000189864869,0.0007090541453
,id168,0.0006294268548,0.0005776995518,0.0003857106872,0.0005356384598,0.0007909148289,0.0009495049445,0.0002623459047,0.0004634475422,0.0004159703415,id168,0.0004475256002,0.0003181816606,0.0002952051462,0.0002791435366,0.0003053162383,0.0006261785422,0.0001977219894,0.0004441022048,0.0004565512066,id168,0.000820172076,0.0003551039854,0.000545034835,0.0008265147624,0.0009573948799,0.001118310105,0.0007387748974,0.001296565718,0.00053755927
,id169,0.0007049961855,0.0003284066401,0.0001187996997,0.0001213785719,0.0004280279981,0.00008014309885,0.0001973934879,0.00001393805955,0.0001582185981,id169,0.0005089301609,0.0001680150877,0.0001268857719,0.00007521738298,0.00003802659999,0.00001754133163,0.00006684559168,0.00001522645443,0.0002082012512,id169,0.0009102889534,0.0007002744427,0.00005425867443,0.0002355917608,0.0001645083405,0.00008168667056,0.000503659803,0.00002196788246,0.0002136418966
,id17,0.0001708166416,0.00004338126543,0.0000529715639,0.0000002624859107,0.0000008529164353,0.0001356668481,0.00003174748816,0.000315285183,0.000000008990621041,id17,0.00005686157468,0.00001385431596,0.00001901290821,0.0000001294618408,0.0000008614882122,0.00003465884089,0.000004858384048,0.00004802028442,0.000000007782969273,id17,0.0001015127067,0.00001666747832,0.00001419082955,0.0000001355073303,0.0000006879925376,0.00003958407824,0.000006531285707,0.00003313110049,0.000000008025181524
,id170,0.00007804358428,0.0002371737837,0.0004780915062,0.00002474576238,0.0003900134099,0.0002043738283,0.000589103346,0.0008087557268,0.0004192834441,id170,0.00008552203114,0.0002827044835,0.0005736781531,0.0000514249991,0.0005850470366,0.0001091884051,0.0004868042508,0.001010585382,0.0004622395422,id170,0.00009843303095,0.0003491267887,0.0006470418268,0.0001296580518,0.0005200679851,0.000247614323,0.0006442925701,0.001455312205,0.00120351252
,id18,0.0001435126424,0.000002336648857,0.00005005638007,0.00006942002776,0.0001616449322,0.00007126660225,0.0000122160259,0.000004060865861,0.00005086027839,id18,0.0001314433586,0.000000599197514,0.00008724121275,0.00009451015955,0.0002394226486,0.0001061096995,0.000005348747572,0.00003759547242,0.00005658122837,id18,0.0002150040877,0.000001439911268,0.00002319522532,0.00002089471748,0.0003134961991,0.0001946936302,0.000005301240363,0.00006485785055,0.0001068194889
,id19,0.00003638186984,0.0001387006238,0.0001192399239,0.00011840998,0.0001814726586,0.00008231689668,0.0001013900197,0.00007312233,0.0001997870492,id19,0.00000690011176,0.00006317104624,0.0001289561611,0.00006342492793,0.0001729231541,0.00002643207772,0.0000862162629,0.00003312571898,0.000192112202,id19,0.000009293125989,0.00009403778942,0.00005338955649,0.0001289103465,0.0002164932929,0.00002993140642,0.00007167559,0.00006188500106,0.0001391323997
,id2,0.0005532029421,0.00045444899,0.0003574865974,0.000176288901,0.0002702523909,0.00002789524636,0.0003453632054,0.0003910568803,0.0004150280237,id2,0.0002658055767,0.0001528330115,0.0002177160463,0.00008705398869,0.0001215171623,0.000006910132313,0.000138719335,0.0001067618335,0.0002874824963,id2,0.0002434504983,0.0001326088248,0.0002021977225,0.00006394832109,0.0001317718569,0.00003049499535,0.0001532381309,0.0001485757412,0.0002580635426
,id20,0.0004595163196,0.0004008266485,0.0002561317745,0.0003047523658,0.0004753134109,0.0002626590324,0.0004066194148,0.00009815582348,0.000147427154,id20,0.000173073148,0.0001028027084,0.0001545313115,0.0001818809959,0.0001849702379,0.0001374206756,0.0002838218248,0.00002142299864,0.0001408659786,id20,0.0004942688884,0.0001178668905,0.000121452331,0.0002163201568,0.0002340021153,0.0001314400599,0.0003325513661,0.00002910618909,0.0001808612856
,id21,0.00004597584004,0.00004904202213,0.00009084852498,0.00008262582219,0.00002911117981,0.0004041220613,0.000251665699,0.0001950189624,0.0002209411313,id21,0.0000323014338,0.0000188719002,0.00006992310021,0.00003435499861,0.00002075322668,0.0002523616822,0.0001370123496,0.0001192916091,0.00008792798237,id21,0.00001425541589,0.00003156729975,0.0001036549769,0.00003834171161,0.00001326981526,0.0001933640852,0.0001281881934,0.0002454442618,0.000201536619
,id22,0.0001783630847,0.000001517402212,0.00000007044919755,0.00002024845922,0.0000001511292939,0.0008897070374,0.00002291596823,0.00006447119465,0.0000004313906785,id22,0.00006625991639,0.000001055154757,0.00000002895307422,0.000005248572736,0.00000004114348608,0.0002451988895,0.000009560610006,0.00001510328115,0.0000001085117709,id22,0.00002994270326,0.0000004107503037,0.00000002730927368,0.00001199026045,0.000000123502543,0.0003540995479,0.00002387788821,0.00003648935294,0.0000002706923119
,id23,0.0002519191547,0.0001413341568,0.000002855258748,0.0000373634916,0.00003409460675,0.0001140456764,0.0000499693117,0.0001795665577,0.0002675515559,id23,0.0001487461476,0.0001129595129,0.000001560765055,0.00001424822691,0.00001568830025,0.0001717576031,0.000009716749973,0.00009576423769,0.0001094019344,id23,0.0002581122145,0.000128767807,0.000001927651111,0.00002608773494,0.00004509511639,0.0002199346427,0.00001284788525,0.0002062807593,0.0002198403539
,id24,0.0007389630269,0,0.000921889762,0.000464814462,0.000002490295579,0,0.0004029997608,0.0003166361331,0.0002257216165,id24,0.000503056503,0,0.0002535916946,0.0007531341033,0.000001186008512,0,0.00009425673997,0.000237710438,0.0004270062501,id24,0.0007015565161,0,0.0005820851888,0.0006131499862,0.000004731220893,0,0.0004058083741,0.0006648948722,0.0003456642442
,id25,0.0002229287657,0.0003576993764,0,0.0001947861658,0.0000001094531357,0,0,0,0.00000007840340291,id25,0.0001311166848,0.0003258901863,0,0.0001449844513,0.00000000952927319,0,0,0,0.00000003375273612,id25,0.0001810451249,0.0004586354669,0,0.0001617970391,0.00000001166819742,0,0,0,0.00000002892300064
,id26,0.0002416900438,0.000001850909217,0.00009532392651,0.0002929650739,0.00000004653425159,0.00000279860598,0.0000799805606,0.0003019826478,0.0001758423443,id26,0.000131601382,0.0000008614407698,0.00003617884883,0.0002271904408,0.00000002229551831,0.000001969129765,0.0000678674747,0.0003739248317,0.00005262756388,id26,0.0002131612584,0.000001624049615,0.00004840541507,0.0001884483883,0.0000000295717524,0.0000005957209481,0.00007802164562,0.0002385258425,0.00005996681109
,id27,0.0001179852959,0.000000004462743353,0.0006763781035,0.0001543596307,0.0005267346405,0.0002296697698,0.0001049647308,0.0004598787483,0.00008594183377,id27,0.00008605853917,0.000000002611472505,0.000893420983,0.0002322442352,0.0002656559825,0.00024563509,0.00004193286021,0.0005182434888,0.00003277932203,id27,0.00005943948992,0.00000000245731148,0.0004516941089,0.0001050084259,0.0005455834372,0.0001309429742,0.00009759043594,0.0006430261698,0.00006786688773
,id28,0,0.0009893192765,0.0003508501759,0.0003830576397,0.0007076393634,0.0006973463502,0.0006793893409,0.0001240968289,0.0002260156045,id28,0,0.0005067203109,0.000183133486,0.0001532326829,0.0003158079,0.0002868808426,0.0003150163081,0.00009506091313,0.0001402094083,id28,0,0.0005110663852,0.000146663514,0.0002586595154,0.0003393460719,0.0001887223211,0.0001615123053,0.0001152259001,0.0001533391276
,id29,0.0001377531045,0.0002813130819,0.0002567044062,0.000479889155,0.0004703964218,0.0002990469909,0.0003445679455,0.0003623806424,0.0006167569923,id29,0.00008223055504,0.0003023908895,0.0002078251635,0.0001590022013,0.0001566879423,0.0002081950109,0.0000982346381,0.0001989530343,0.0004211514887,id29,0.0000461303867,0.0002744471297,0.0001506365587,0.0001964463853,0.0001509229856,0.0001622176238,0.0002980509512,0.0002769355348,0.0003142674871
,id3,0.0005130455151,0.000723000104,0.00001592063037,0.00002438092198,0.0000006218334252,0.0003125023771,0.0004818050737,0.0004477157293,0.0002230223124,id3,0.0002257287769,0.0003315630969,0.000002071707904,0.00001648901297,0.0000001389300315,0.0002121718419,0.0003036497867,0.0003788330633,0.00006439898128,id3,0.0003616094939,0.0003679830579,0.000006721277143,0.00001636766778,0.0000002659277432,0.0002759786773,0.0002146510838,0.0002444937484,0.0001354187706
,id30,0.0001788023234,0.0001844996239,0.0002947739328,0.0004078333086,0.0001031306594,0.0005166431392,0.0002151694486,0.0003964535596,0.0001885555559,id30,0.0001295894118,0.0001717770542,0.0001174177043,0.0002330155472,0.00006591195244,0.0004285894679,0.0001175560212,0.000303665335,0.00004790900094,id30,0.0001038465436,0.0001256518616,0.0001234178939,0.0001736022333,0.00006384064,0.0004904134163,0.00003490155152,0.0004864746948,0.00005518207992
,id31,0.00008318434163,0.0006859569915,0.0002269484862,0.0002086652326,0.0007174011459,0.0002705864459,0.0004705988153,0.0004910880165,0.000154329202,id31,0.00006091456128,0.0002628789953,0.0001596773823,0.0001549812504,0.00007190643328,0.0002209607397,0.0003678634223,0.0002055132283,0.0001046499223,id31,0.0000885349434,0.0003533709809,0.0001864528619,0.0004385203567,0.00009847198661,0.000312070023,0.0002890966721,0.000330841331,0.000105502499
,id32,0.00002999507207,0.0001552605978,0.0001135364415,0.0000003549408855,0.0002154863729,0.0003209653902,0.00002295023005,0.00001337864213,0.00009080000936,id32,0.0000336725145,0.0001091571006,0.0001049493536,0.00000006804024342,0.0001223776443,0.0000856535256,0.0000170769325,0.00001284862895,0.00009379076661,id32,0.00005607087896,0.0001424694083,0.0003343841587,0.0000001144963614,0.0003264724737,0.0001754734067,0.00002775222069,0.00002807754667,0.0004078953988
,id33,0.0002600244874,0.0001941175978,0.0002798513458,0.000639998111,0.0001772950042,0.0003215421521,0.00000005438279701,0.0001630103628,0.0003333324631,id33,0.00007772166383,0.00006746701178,0.00003377660293,0.0007553127595,0.00009110085314,0.0003805877876,0.000000005863190051,0.00008911091045,0.0001216740374,id33,0.0001184987289,0.0001096856195,0.00009314018115,0.0009392927341,0.001242324178,0.0002975046993,0.000000004667985677,0.0002008762367,0.0002225634848
,id34,0.0003117069066,0.0001122623598,0.00008650943896,0.00001385067126,0.0004217413777,0.00004556898659,0.00000009489734903,0.00004174809058,0.0001516920279,id34,0.0001356924562,0.00004848753463,0.00002871016283,0.000002261930022,0.00008738253323,0.00002659112393,0.000000009176824876,0.000009375398593,0.00002503034339,id34,0.0001526461708,0.00002886202636,0.00005263823425,0.000003638003245,0.0001273853684,0.00002346620698,0.00000002055678859,0.00001956105173,0.00001154299023
,id35,0.0001133685018,0.0003246556936,0.0001698748596,0.0006604059741,0.0004478911551,0.0004892967939,0.0001968425225,0.0001518621093,0.0001621668351,id35,0.000007113031482,0.0001995780291,0.00007014632921,0.000184956601,0.0001858575431,0.0002837931441,0.00003963755464,0.00003956138881,0.00007962609354,id35,0.00001496816462,0.0002439509134,0.00008110817602,0.0001669503853,0.00022920279,0.0004029857629,0.00005557925804,0.00005710085255,0.0000807174167
,id36,0.000004590982084,0.0001095377026,0.00008674373819,0.0005383151677,0.00003548223808,0.00001704218733,0.0002484757747,0.0003282105503,0.0005384901727,id36,0.0000001776325458,0.00002442071982,0.00005064110905,0.0000300974655,0.00002212570413,0.00001366233076,0.00006460432625,0.00009093733225,0.0002483609125,id36,0.000000259230576,0.00005856994285,0.00004696496246,0.00008964965099,0.00003682201094,0.00005385892822,0.0002299089241,0.0003924031446,0.0002425464828
,id37,0.0006435451805,0.0004959235432,0.0006329679086,0.000403155943,0.00009792788342,0.00018708729,0.0000000723525235,0.0003583099249,0.0003480306446,id37,0.0005550856721,0.0002340822329,0.0002881297626,0.0001225600363,0.0000439117669,0.00007281453912,0.00000005063633749,0.00008186256798,0.0002457095998,id37,0.0005392477018,0.0006162304397,0.0009928023004,0.0001422922739,0.00003941650026,0.0001551987351,0.0000001273755246,0.0002379333683,0.0002983438565
,id38,0.00009103224626,0.00005486719316,0.0001996697759,0.000571995189,0.0007144762374,0.00006008495503,0.00003124437176,0,0.0002794204747,id38,0.00007662970397,0.00003161740014,0.0003452320126,0.0003097084748,0.0002148274242,0.00008231995513,0.000001235576389,0,0.0003069084617,id38,0.0001356493297,0.00002585519565,0.0002425581687,0.0005475919234,0.0003431784899,0.0001307061164,0.0000007676474525,0,0.0002839503126
,id39,0.0003182666493,0.00002679693815,0.0002816608593,0.000221818575,0.0004362636616,0.0002213431394,0.0003378020229,0.0003020828234,0.0001839848452,id39,0.0001632388719,0.00001060515524,0.000489598816,0.0004960121019,0.0002105174026,0.0002337063396,0.0002722810974,0.0001033489292,0.00005381432833,id39,0.0001032743723,0.00001204935463,0.0003805951322,0.0001971344909,0.0004411089796,0.00005364638655,0.0001994593763,0.0002805619311,0.0001160471244
,id4,0.0001448966014,0.000113762507,0.0002677919778,0.00008014522669,0.00003444240802,0.0001113032809,0.00005593212713,0.00007264295377,0.0001068325678,id4,0.0001092985227,0.00006712775059,0.0001072145117,0.00007264150403,0.00002904268227,0.00005888547799,0.00003512869474,0.00008383151073,0.00006531888559,id4,0.0001306739623,0.00005733475681,0.0001029046098,0.00006223384086,0.0001021640831,0.00005809442412,0.00005376951142,0.0001499680552,0.0001269858002
,id40,0.000007338305221,0.0008981079685,0.00000000290660744,0.00003819700582,0.0000002089851429,0.00007765235308,0.0002563952951,0.00003836536323,0.00005590617042,id40,0.000001426621541,0.0001444266833,0.000000002087955405,0.00005371229203,0.00000009070547715,0.00001760611528,0.0002586832161,0.00001795451075,0.00002027044836,id40,0.000000730977324,0.001308135805,0.000000000205557026,0.00006024995399,0.00000006722665044,0.00002787993439,0.000242132472,0.00002339355615,0.00003182565508
,id41,0.00004238561112,0.000008864493945,0.00001934701683,0.00003365575406,0.000008947234183,0.00007221637935,0.0001854213714,0.00002945358441,0.00009489808856,id41,0.0000266785841,0.000005143169033,0.00003173972233,0.000006323483894,0.000002243268788,0.0000321019648,0.00009268884468,0.00001567965085,0.0001182176968,id41,0.0000225576668,0.0000134194686,0.00006585222762,0.000007841517042,0.000009649230461,0.00002848615449,0.000151087331,0.00003372141343,0.0001310286469
,id42,0.00004273569233,0,0.0002965269892,0.000162860786,0.0001538925116,0.0002768408234,0.0002849014921,0.0001580123892,0.000467882948,id42,0.00003678015946,0,0.0001571744903,0.0001713686767,0.0000732849841,0.0001952745149,0.0004595694991,0.0001004724296,0.0002877409105,id42,0.00005148962976,0,0.0001334716876,0.00007025791738,0.000191581439,0.0004793166768,0.000255237009,0.0001123672456,0.0003461277138
,id43,0.0001032636341,0.00009696462457,0.00009862104164,0.00000316281001,0.0005620996244,0.00005289187726,0.000006884655499,0.0004221755691,0.0003158560742,id43,0.00002408707331,0.00004423609432,0.00002064496139,0.000001181887479,0.0001241174165,0.000006504133901,0.000002868298362,0.0001686543813,0.00007790162679,id43,0.00007618469299,0.0003683948064,0.0001369263811,0.000001797320023,0.0001845718025,0.00005265943712,0.000008628960389,0.0005501356804,0.0002049674586
,id44,0.00000386552369,0.000003190779883,0,0.0000172306484,0.0000113855486,0.00001230929818,0.00005566786532,0.0002154313588,0.0004044116694,id44,0.0000006413796769,0.0000005546648017,0,0.000003723781313,0.0000005853276995,0.000007679685892,0.00000412165621,0.0001524375079,0.0003079701172,id44,0.000001195957861,0.000001413968412,0,0.000004425537288,0.000001545394629,0.0000436414458,0.00001405131255,0.0006389309295,0.0008100490202
,id45,0.00002678082611,0.0002090076485,0.0003480662069,0.0003687719129,0.000125355639,0.00009877222671,0.0005893329253,0.0001756440546,0.0004165445921,id45,0.00002087552631,0.0002818396607,0.0001115782094,0.00007584373999,0.0001562814627,0.00006934993115,0.0001383906061,0.0001971891026,0.000182725339,id45,0.00004076869894,0.0003371585739,0.0004109745663,0.0001927092457,0.0001154445992,0.0001421312313,0.0004394781597,0.0001877488533,0.0003332959306
,id46,0.0004191903579,0.00009304526408,0.0001638753516,0.0000271627979,0.0002487295624,0,0,0.0001178028829,0.0002077199114,id46,0.00008205413573,0.00002149059325,0.00005562094819,0.00003017201672,0.00004841288355,0,0,0.00004178901081,0.0001084607203,id46,0.0002661432426,0.0001177915423,0.0001027907927,0.00007053965386,0.0001889134789,0,0,0.00005926584392,0.0001285089845
,id47,0.0002512252893,0.0001755492434,0.0001240065058,0.0001487449303,0.0001255120274,0.0001795124495,0.0001787274538,0.00001459192877,0.00008638767247,id47,0.00009509671113,0.0000674964199,0.00006001647405,0.00004625683666,0.00001795221553,0.00007335646589,0.00008168168828,0.000008631324028,0.00002586221753,id47,0.0001186619227,0.00005538082765,0.00003119078082,0.00003405582349,0.00005484185106,0.0000702969302,0.00008909905086,0.000005396856468,0.00003721386226
,id48,0.000009488702691,0.0001105974576,0.00009973904291,0.0001365437487,0.0003093635634,0.0002593370238,0.0002697586741,0.0001871259179,0.000127453259,id48,0.000004497527901,0.00002629976475,0.00004066701573,0.00007339924123,0.00009788051845,0.00008730486698,0.00005120648714,0.00008497406791,0.00005322509845,id48,0.000002139732946,0.0000514081671,0.00005189182434,0.00006438599107,0.0001185889509,0.00008998097355,0.0001010097324,0.00005571822548,0.00006175689122
,id49,0.0002406420664,0.0004159261516,0.0007100547958,0.0001427821382,0.0003075432496,0.0004305921965,0.000191117132,0.0002508681721,0.0008692248829,id49,0.0001101986569,0.0002115610061,0.0003070027276,0.0001184580577,0.0003212449292,0.0002064162701,0.00006161696678,0.0001065709899,0.0003542582251,id49,0.0001510042536,0.0002472071516,0.0004987628783,0.00009701150167,0.0003559381884,0.0002086710981,0.0001276084358,0.0001523899567,0.0008196832028
,id5,0.00003210618779,0.000001916669392,0.00008069833881,0.000007573674204,0.00002095926409,0.00003620079689,0.0000980840829,0.00008498995647,0.00005827869846,id5,0.00002237368887,0.000001063188162,0.00005105882328,0.000002883943227,0.00002740110661,0.00002613456478,0.00005462926202,0.00002396315627,0.00001326000772,id5,0.00002970629193,0.000001300294252,0.00007918398369,0.000001185724343,0.00005896277803,0.00004177444911,0.0001614211175,0.00005837023757,0.0000196908356
,id50,0.0002345576342,0.0002622328874,0.000509834686,0.0002719836311,0.0003303201565,0.00002510832313,0.0007150638749,0.0007976938832,0.0006957158629,id50,0.000189370933,0.0002399426991,0.0004039661062,0.0002137793667,0.000157224423,0.00001188252044,0.0001927376319,0.0005587798767,0.0005180725694,id50,0.0001831324285,0.0001271226768,0.0002400949218,0.0001404791944,0.0003057046393,0.000008009043008,0.000298912551,0.0006649237489,0.0009951764601
,id51,0.00002602825848,0.0002206107529,0.0002535574792,0.0001262667049,0.0002410011,0.0001918021359,0.00007094348026,0.00008339316475,0.0006203335752,id51,0.00001792184573,0.00007472554708,0.000142120115,0.00005814094571,0.00005284210013,0.00007789946958,0.00003656546247,0.0001197469347,0.0001739619288,id51,0.00002203649275,0.00007406104671,0.0001207603291,0.00005980128057,0.00007108734562,0.0001136432759,0.00002194970006,0.00008588210506,0.0002848997536
,id52,0.0002389330712,0.00002817579571,0.0006474155054,0.0003917293905,0.0005597620207,0.00009881914284,0.0002448721798,0.0008243678985,0.001244453729,id52,0.0002054446568,0.00001134347942,0.0004071505532,0.0002739176332,0.0002629133305,0.00006084315291,0.0002263940745,0.0005772118648,0.0008201406089,id52,0.00009712544668,0.00001122030999,0.0003293177316,0.000212346721,0.0002663170959,0.0000563488583,0.00004649660874,0.0003326741242,0.0003461133974
,id53,0.0003303001334,0.00001124126607,0.0002821205021,0.0002247041989,0.00001737290913,0,0.0002092641234,0,0.000002543317374,id53,0.0001590012143,0.00003772362561,0.0002967792479,0.0001833724802,0.000009143547933,0,0.00007170853326,0,0.0000002198234138,id53,0.00008895774161,0.00007165511956,0.0002419468593,0.00005750851411,0.000003357916241,0,0.0001404301584,0,0.0000004549582758
,id54,0.0001763655017,0.00004226681316,0.0003938680812,0.0007438925552,0.000565250282,0.0006154619807,0.0003458368723,0.000478312435,0.0004107319237,id54,0.0001731184146,0.000009800114868,0.000119744735,0.0007851466808,0.0003016331198,0.0003847700825,0.0002582839278,0.0002759542204,0.0003430954764,id54,0.0002225616266,0.000004945234647,0.0004924007504,0.001309032696,0.0007564519579,0.0007762123144,0.0004910199503,0.0004263169028,0.0006034555726
,id55,0.0002435011187,0.00009342253643,0.0006437148769,0.0001599812211,0.0002201570291,0.0006306084598,0.0006203747728,0.00058668579,0.0005013757639,id55,0.0001029204144,0.0000779930258,0.0004418928798,0.00002253491231,0.0002018722653,0.0003256877005,0.0004621124572,0.0003804392754,0.0003893692902,id55,0.0001443818149,0.0001272928701,0.001451187449,0.0001344019547,0.0003069263562,0.0006677185279,0.0007405991099,0.0005949140151,0.001330148087
,id56,0.0004409556255,0.00002719453536,0.00003988063534,0.0000001171560477,0.000337725146,0.0003051793229,0.0002530900238,0.0003164819267,0.00002984607389,id56,0.00009639421037,0.00002723668836,0.00001286939693,0.00000007051256276,0.000146381476,0.0001399245819,0.0000802575691,0.0001720044177,0.00002658790163,id56,0.0001968922726,0.00009691378248,0.00003805889368,0.0000001828455636,0.0003525316957,0.0003459159656,0.00007407376684,0.0006259213625,0.00004225759236
,id57,0.0002533335757,0.0003031030984,0.0002861178786,0.0003015538221,0.0004026420538,0.0002484532365,0.00008767368333,0.0004713548071,0.0007081160453,id57,0.0001261760758,0.0001411905047,0.0002111831027,0.0001543456255,0.0001691231644,0.00006349648396,0.00008791982706,0.0002716094262,0.000392997874,id57,0.0001803437007,0.0001710750892,0.0002804555389,0.0004515161086,0.0002389900584,0.0001046522837,0.0001401227368,0.0004770234149,0.0003904502722
