,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id81,1.716524112,0.0151706843,4.246897926,0.0001694117103,3.804152371,0.3856335969,0.06389494899,3.381569929,1.529047291,id81,1.527457201,0.01206640574,3.923196726,0.0003675725893,2.967597485,0.1543560695,0.04365358111,2.113937533,1.179527885,id81,2.635417515,0.01176755068,3.810515346,0.000561442394,4.084574084,0.2170427704,0.04662518891,3.175430862,0.7671930467
,id82,15.06064635,14.48571452,11.52391243,12.84478919,17.04997834,7.515148736,13.99299418,15.76580516,10.15454985,id82,13.143675,11.08283338,10.83549094,15.48218284,15.69527436,8.747958417,11.49667297,17.54444817,10.62275379,id82,24.24283512,32.79994511,20.97922545,19.25630265,33.44855147,15.78901713,25.58768866,32.38750872,19.75893021
,id83,11.53587611,3.634272785,18.38000085,10.55499841,14.35299518,0.9105079888,10.63961713,17.20633504,3.426556424,id83,7.762237226,3.671164372,11.92652923,7.775909998,10.16347358,0.5919495085,7.41344941,12.55990871,2.89251378,id83,10.94975673,4.839999062,26.97456431,17.39419216,23.73157998,1.21282415,17.00043215,29.15787373,5.035261651
,id84,15.74545266,9.310695542,7.915053955,6.304329162,5.831275631,9.161349657,11.34603975,17.14535646,5.48137619,id84,13.72660313,10.78626496,7.789466527,5.09977258,5.688464401,8.746330442,8.934089496,13.99973275,6.731350996,id84,24.82462584,14.82045361,11.64048987,8.025853569,7.141796285,21.24088592,22.44723481,32.1734292,9.387550699
,id85,6.160082008,2.074230982,5.024863458,2.780864334,3.520950542,11.79609151,8.160959711,3.326426721,5.989605611,id85,4.374367328,2.638494239,3.766371225,3.318549884,5.557893233,11.32692925,6.567682904,4.167330397,6.587072321,id85,5.133187361,2.283560066,5.717105764,3.803514709,7.400113544,18.71042128,7.975317085,5.159039818,12.08293648
,id86,2.37243674,13.52357299,14.79352816,18.26220962,16.89241826,11.14685924,15.33406045,20.06357366,13.23833204,id86,1.745111526,11.92809148,15.94963987,14.12023068,18.16881649,12.7331723,15.03883263,18.38025163,14.68943913,id86,2.896567096,22.18807667,20.64703003,25.0710993,29.92788595,23.8024138,26.3983309,34.90463156,21.28953321
,id87,5.37795348,5.56589279,3.552073488,5.371109054,4.284875211,5.010136674,1.415009377,4.597441157,7.051958031,id87,3.646467553,4.805407225,3.040401796,4.689053402,3.946497283,3.883314983,0.9928030962,3.255581285,5.12116156,id87,5.717540673,6.804247099,3.750842303,6.144651909,6.574779798,5.972874206,1.462631522,5.941734424,11.63145648
,id88,8.796477377,10.03138905,7.135600405,13.0890495,15.28394682,8.087591973,11.596577,16.73083754,5.191320703,id88,7.359489145,8.94513259,4.550350557,9.916428142,14.43551026,8.09326579,8.509021235,12.15124346,5.132997142,id88,9.34982006,12.40619023,6.727986183,15.27456782,21.47949378,12.12238988,16.12228537,22.59357148,7.775683713
,id89,6.524637663,13.38050255,4.115977176,2.698450891,2.751290332,2.605030505,10.97757064,2.296393526,4.610813392,id89,6.134371367,13.82725259,5.961858252,3.558992496,5.638486469,4.412430748,10.13949168,3.291381871,6.499537714,id89,6.842187697,20.54391262,9.87258623,5.014850718,5.404953014,5.220506783,12.14046923,2.555872182,5.477690098
,id9,10.25035166,4.62683697,8.350779795,7.847613882,4.270746773,6.288047667,0.4822685575,4.072653179,8.726169671,id9,6.820606095,4.304030739,6.801239117,6.272287272,3.703611879,3.475111395,0.316088632,3.241031313,6.165046332,id9,8.622281412,4.404816687,7.657604236,6.808296185,4.386256647,3.828593243,0.3418642542,5.518978738,9.603373741
,id90,15.17175505,13.03896186,18.5533212,19.79080248,0.2537075174,0.2457099839,1.619701905,11.31994902,1.462620657,id90,15.08542605,12.61819648,19.21903987,21.17370184,0.1794473815,0.1956428337,1.169673894,12.33328554,1.357368441,id90,19.11395031,14.09496281,16.46233646,20.26523179,0.1955338501,0.2478638388,1.417821393,14.33154546,1.178818004
,id91,0.4159842246,2.21345512,2.695280862,11.46916599,0.1822409574,1.912849527,5.052780952,8.152318427,13.41570429,id91,0.4427053924,1.596158015,0.6441105224,8.453540379,0.05698356741,1.08368231,5.415639665,5.859909018,9.664798204,id91,0.4152329953,1.895785803,0.7840576407,17.78684338,0.07164078351,1.432384479,5.053632728,8.991530932,11.18478706
,id92,22.32737918,18.95114163,19.48301741,20.83722659,9.133140887,17.48189522,7.007920318,0.650262183,16.66876454,id92,13.54115475,16.34975041,16.36986854,14.50184285,9.469135057,17.58180205,7.349677153,0.4264731856,10.88339525,id92,18.26092906,23.73972656,17.8764467,23.00495543,13.12527109,17.26917773,7.179870068,0.5061475633,12.85953859
,id93,22.1199543,23.34405357,15.40958494,18.87703532,23.39576926,28.81743664,18.51496925,18.46185463,8.544795182,id93,22.82881934,17.06719946,11.65508011,20.29494914,19.62334735,24.68453791,16.12478683,15.34474877,7.172368813,id93,48.35430607,49.77985697,17.81096662,28.99854145,52.34211479,43.9773249,21.30644819,37.40619582,6.789788368
,id94,15.88290737,16.93030253,9.751580438,8.432750033,12.89118091,12.36258559,10.74111658,14.68761821,9.998540131,id94,9.93343796,13.98756905,11.64413436,8.32774879,11.92078425,8.336978767,8.942834304,10.14215777,6.861799391,id94,22.35437623,27.58539308,17.79987627,11.03477887,20.40932728,14.61698456,17.28885721,18.60369113,10.01674305
,id95,13.78006555,5.899434943,6.305467212,9.20261661,7.360359504,3.846937848,3.39275779,10.08551598,9.72867647,id95,10.65194315,6.578604767,6.678178918,8.265524232,6.512490089,5.232824073,4.649698002,11.30286856,8.146772231,id95,18.06478442,12.3984679,10.41756866,16.53262644,9.833565804,8.375080172,4.850898479,20.46009155,16.97174397
,id96,4.010612401,2.033544955,1.676679985,0.1378752243,4.881050172,0.537675299,0.3035533125,11.09270772,9.572917518,id96,2.506670981,2.18147933,1.602335797,0.06789913511,4.562270678,0.6320908872,0.1343313413,9.032738156,8.848540581,id96,2.954921058,2.780214951,2.677840987,0.08567126433,6.879165832,0.7285706555,0.3107217876,14.64246983,12.64319394
,id97,4.74005487,3.549510883,5.828123463,6.74719794,7.263446967,0.2126137589,5.220012957,3.511854535,7.328027833,id97,3.557426377,3.623379193,4.911071039,5.01139359,5.617862723,0.3466688621,5.459166817,3.670667428,7.093636627,id97,4.251952194,4.062385288,5.919782367,6.71838447,8.341894809,0.4520007211,7.767808578,4.654325566,10.01617482
,id98,5.287359936,8.931261586,6.927448106,2.733653921,0,8.729376357,2.554929241,12.18335447,13.45570111,id98,5.314914701,9.944969337,8.331573338,3.646994861,0,9.093407964,3.996863316,10.25653184,14.30263793,id98,6.482964552,12.06572793,7.631417877,4.510762005,0,12.53065343,3.731545925,20.1649404,17.41666401
,id99,14.82420358,9.758534661,16.61474756,18.49106368,8.776194968,15.59312157,15.01992453,0.06141723388,22.80513827,id99,10.57819681,7.059202464,10.882201,12.60914832,7.68249612,10.17936196,9.989363117,0.06014679337,18.29583665,id99,12.60317123,9.507708974,27.78529629,42.51912515,12.13277353,19.0427152,30.58963505,0.06030713361,42.84068493
