,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,id170,3.330628774,9.226247204,15.46289439,1.38498143,12.42538636,6.542960162,16.52596353,21.78335722,13.05770046,id170,4.477957849,11.28586153,18.85997515,2.410517237,15.56386526,5.745735656,16.30516733,26.0705198,15.35917688,id170,4.555126424,11.85579618,19.83408293,3.772859138,15.22530082,7.694871961,18.93281265,30.4603431,21.93908126
,id18,5.207359305,0.99573202,2.883041947,2.305553214,9.38120768,5.05077481,0.7699319543,0.5572491437,3.677859305,id18,7.730495655,0.5772673193,5.056114313,3.768550242,11.49539706,7.849337104,0.7397480842,2.113930878,4.967628993,id18,10.03967498,0.8987945506,3.280327696,2.259484631,12.22981594,10.22247502,0.7392193251,2.763330904,6.847193867
,id19,4.755343664,9.050150557,8.251331992,7.936396724,11.03385439,6.951857304,7.777100553,5.424425125,11.09526297,id19,2.310086874,6.403614566,8.252843396,4.877983089,10.72633497,3.873213619,7.565119622,3.791086584,10.61603948,id19,2.532289549,8.062728485,5.779655164,7.668225473,11.59684904,4.316778213,6.624593649,5.259880363,8.318352658
,id2,18.02311434,15.5062101,14.32071191,10.01140555,12.06910128,1.428013954,13.63407694,14.54686624,13.18138217,id2,12.69380053,9.027058727,11.5400777,7.299625372,8.348296725,1.138034813,9.16545565,8.312154503,11.83005971,id2,11.83395263,8.77111515,11.09733421,6.179841248,8.925506445,2.227124157,9.625327905,8.997060186,11.29574292
,id20,14.0439288,10.53444388,12.29084739,13.37900166,15.88955696,6.951231649,11.60433292,7.025113576,6.432765062,id20,9.847267007,6.395715631,9.306347768,10.48598323,9.995662168,6.198440029,11.07223954,3.595243234,7.408189371,id20,16.25842364,6.955183596,8.798832546,10.73516842,11.73973139,5.995468082,12.65413999,4.119625796,8.0686608
,id21,4.474247106,5.683805411,7.007792882,6.945236444,3.755601187,11.53668682,7.898333794,10.95995237,11.10126382,id21,3.542756116,3.639655922,6.361196165,4.773740439,2.675876638,10.10256751,6.352938859,8.631814432,6.465591848,id21,2.7653522,4.290122044,6.829588129,4.98242969,2.323682627,8.825119743,6.506645303,11.63025305,10.58493777
,id22,10.54277785,0.6941669358,0.2085615896,2.67589919,0.2619275108,23.89698953,3.112189378,5.507775085,0.4679941138,id22,6.834712017,0.5915914669,0.1382864824,1.495819339,0.1473985096,12.65347839,2.334648539,2.940032626,0.2532165705,id22,4.450965505,0.4690086097,0.1401271701,2.415265539,0.2283914702,12.43505843,3.424134979,4.574863277,0.3748093236
,id23,9.157668581,4.687722494,1.048708237,4.282221942,3.108071841,6.533462892,4.127482046,7.167953665,7.914302759,id23,9.045801039,4.910737261,0.8438068803,2.554800491,2.952003163,9.303922137,1.839402321,6.197613626,7.064617499,id23,10.79342106,5.315941902,0.9804230508,3.284109897,4.304972434,11.04263109,2.269600887,8.794975962,10.56041644
,id24,20.09659786,0.0001100376014,19.17508542,16.09201584,0.9828409796,0.0002250099441,11.5491999,12.33673973,9.648318375,id24,19.33446482,0.0002738219864,10.90426724,20.45963457,0.7042933002,0.0004185699716,7.4611384,10.58507809,13.81932522,id24,21.36762249,0.0005503090601,16.21435065,18.59377063,1.429023915,0.0007295008326,14.96789717,16.89523366,14.01155437
,id25,7.325358646,14.0112115,0,9.129667786,0.1333281132,0.0002029791989,0.00001837309938,0,0.1026992228,id25,7.04659273,13.59146048,0,9.684659389,0.05882330245,0.0002922389603,0.00002892328073,0,0.09259665891,id25,8.269145836,15.28694526,0,10.08536284,0.06343386189,0.0007455434095,0.00003864423217,0,0.09069440631
,id26,9.749671568,0.7683013664,3.802208278,9.730058308,0.09619858712,0.2384504918,3.269451126,10.64878621,5.323755195,id26,7.271043585,0.566061391,3.120345776,10.2044191,0.09199616842,0.2952977552,3.336472826,11.7125528,4.005853725,id26,8.850497768,0.7660685519,3.611754752,9.747055928,0.1040586919,0.1695616742,3.862088867,10.3043295,4.181142865
,id27,7.93894455,0.04632112247,20.35600164,7.567563793,13.87588091,8.830780789,4.617016209,14.51279449,5.554458195,id27,6.919193943,0.03876366955,23.98179004,9.638623717,11.52626418,8.844642135,4.046105289,15.13454395,3.769056622,id27,5.704461992,0.03901102522,17.10152837,7.35028494,15.3938167,8.083845544,5.493983364,18.12087225,4.779710667
,id28,0.000001722510995,23.90035751,12.91237725,11.0591372,17.59584677,19.62878274,19.53102955,6.102966542,8.734155518,id28,0.000004009784061,17.90771924,9.748701775,7.486200547,11.97062641,12.32950014,13.85815776,5.455516089,6.773254186,id28,0.000008950241215,18.09939667,8.787904856,9.287425279,13.36476621,10.41793926,10.08700956,5.951466175,7.282057868
,id29,4.973970226,10.33839076,8.506602729,13.58998829,13.02938852,10.88402567,10.44284159,11.26915131,16.74577792,id29,4.570537843,10.56643551,8.686220251,8.892018358,7.783762201,9.646285583,6.197664987,9.377292501,14.97832368,id29,3.357376911,11.04977387,8.133993594,9.569580518,8.176856881,8.339908264,10.84583848,11.21760739,13.64754712
,id3,14.08137389,20.38111475,1.07411003,3.020167818,0.2697692261,12.33150885,16.45890707,13.74490468,9.051708091,id3,9.96106619,14.01859909,0.6148353308,2.407548584,0.1492258485,10.76055898,13.16419547,13.85450534,5.707114975,id3,12.7948903,14.42830857,0.9674556732,2.644001238,0.1986898625,11.49805687,11.60040244,11.28054296,6.975375332
,id30,8.945593547,10.35919191,12.33772039,14.54573187,7.176375587,16.12821309,8.352795646,12.01315429,10.0173733,id30,6.706161386,9.213316525,8.502455544,11.98597054,5.689064683,15.77498668,6.195450768,11.0351755,4.41623366,id30,7.257666395,7.605472972,8.652570362,10.47229821,5.552911687,15.38642884,4.005089563,12.86320003,5.262130608
,id31,5.809644327,20.57821139,11.56211533,10.50975364,18.74716729,10.11486985,16.25887619,16.85895315,9.275411811,id31,5.548178554,13.38249893,9.551102369,9.516214804,6.332774699,10.39234675,16.03550473,10.67973004,8.119688445,id31,6.061928425,14.933418,10.11669485,16.29237121,8.044670652,11.45054321,14.45840198,13.99879547,8.11201365
,id32,2.596513236,7.716883853,4.819276683,0.4509982073,9.550720596,9.872248308,3.0877338,1.523028574,4.053925346,id32,3.367748285,7.721773204,5.862588885,0.187963384,7.521866236,6.290587364,2.799447033,1.619777335,5.014397304,id32,4.45058564,8.936911053,9.493841872,0.2650517298,11.89574047,9.461063902,3.376726735,2.294670715,9.776454846
,id33,9.298349215,6.228114581,8.139796363,17.72198898,8.324238594,10.64903169,0.06068841069,6.218704071,13.28037359,id33,5.688334687,4.386225426,3.501003184,20.04824452,6.847849768,13.00315442,0.03046541532,4.883086038,8.181477288,id33,6.539716666,5.549385763,5.201632563,25.33439894,18.22150891,12.05225559,0.03747412703,7.460560243,11.19303408
,id34,12.67590389,7.573132923,7.298197843,2.307898311,15.11407199,4.29996317,0.2015241775,2.792531981,8.162168692,id34,7.760930134,4.746116477,4.295463957,1.090739495,6.989524624,3.742696337,0.06814312691,1.565233746,3.595195261,id34,9.884592341,3.744569242,5.809528888,1.359510594,8.376832725,3.61730987,0.1057302235,1.916053071,2.439578565
,id35,5.755271059,12.84712073,8.411683459,18.80343768,14.30406816,14.97654066,9.082783757,7.027802182,9.146632568,id35,1.802433011,10.57593711,6.271401002,10.65086882,9.734792974,11.94030574,4.500272614,4.07557981,6.937211815,id35,2.367406206,11.54389712,6.76692315,9.809883552,10.28645156,13.88977435,5.566865522,4.590866182,6.507239611
,id36,1.45654354,6.523610786,7.297286654,13.23114787,4.569295678,3.225934125,9.674170426,13.31446392,16.82788734,id36,0.295181888,3.535260364,5.633087646,4.514662204,3.962287978,2.842068443,6.032490865,6.858198966,11.21663482,id36,0.3607465703,4.905633489,5.316794911,5.83740851,4.642797546,5.046347799,11.3359075,12.80799477,11.65523129
,id37,18.34320687,16.14772972,16.98512339,16.05427677,3.912692874,7.915948286,0.1949854171,10.37017342,10.92288297,id37,17.95828384,11.35940998,12.5326551,8.607447493,3.558632008,5.666757327,0.1832509496,6.001345627,10.35073329,id37,17.08555269,18.31988072,22.63730596,9.801744047,3.436796542,8.134562965,0.2848607847,9.616497874,11.48352127
,id38,3.757485877,2.229542096,8.227554891,16.30063575,14.80899556,2.467275479,1.375829774,0.0001411791559,7.837326244,id38,3.999145853,2.082261902,11.86819262,13.82129473,8.588085058,3.60651812,0.5068718363,0.0002785350118,8.914353217,id38,5.368207149,2.183527068,9.21125524,18.36351892,12.49337581,4.837881838,0.465009818,0.0005960536979,9.756259817
,id39,10.0268405,1.879421519,10.72440926,10.31576221,10.9756709,10.02372793,11.88032601,10.97327177,10.48909247,id39,8.553648383,1.663208998,15.94452984,14.80408661,9.555632733,10.12324337,11.19239601,6.603226493,5.853008217,id39,6.983467595,1.784034142,11.68480889,10.2574727,13.04981695,5.166403663,9.921762011,10.09041301,8.133335967
,id4,6.674832318,8.243332913,8.784342389,6.773362541,2.15186353,7.886559315,4.799137186,6.033525655,7.663158422,id4,5.80682184,6.466521971,6.587957965,6.097248219,2.595818627,5.876850736,3.381549501,6.726005741,6.405058349,id4,7.23786011,6.049433606,6.338314068,6.06626375,4.427780014,5.886592125,4.837343487,8.787808875,8.213652285
,id40,2.112316279,23.91445221,0.0237447493,4.469096208,0.3051306509,6.062853771,11.45738356,4.470949891,4.892733479,id40,0.938542844,10.18220431,0.02502243335,5.655314513,0.2259037421,2.726266839,11.70235147,2.771367003,3.525138868,id40,0.6528134653,26.40208244,0.00955367441,6.189244596,0.2082216464,3.921803818,11.92808373,3.189552573,4.011829258
,id41,4.760855571,2.034758576,2.506344554,3.58709805,1.871563148,6.574746448,6.973654681,2.812685401,4.64469186,id41,3.572997436,1.651010155,3.417816196,1.926971447,1.125536465,4.543186918,5.770807037,2.432051656,5.83476268,id41,3.534521698,2.150994229,4.488618985,1.944388694,2.330193517,4.374561094,8.162257256,3.28252305,5.999948658
,id42,3.129597544,0.0003596675642,7.81020102,5.296026626,5.096304605,7.631142057,10.71717173,6.799212893,12.30136492,id42,3.865366529,0.0006073385929,6.734111163,7.33807123,4.976450757,7.62639961,15.76215391,5.884643596,10.84265785,id42,4.28029863,0.001623038109,6.370612199,4.90908348,7.30659132,12.35492095,11.96033355,6.429978233,11.41717775
,id43,6.538546639,7.655090883,3.963344876,1.000235689,16.42657937,4.728113781,1.994144553,14.62858486,11.19479003,id43,3.429734715,5.338075508,2.33689339,0.7381797657,8.536807072,1.946211469,1.420938119,10.04997645,5.902484471,id43,6.441458637,12.78714634,4.99768208,1.008613891,10.34040367,4.847959612,2.07751945,15.91695718,8.959942028
,id44,0.9455142654,1.060676302,0.0003439833245,3.202407621,2.604732266,1.626682187,2.922682425,9.468648291,13.53968589,id44,0.4331066004,0.5523582053,0.0003298417301,1.653687158,0.5694325557,1.673669599,1.170807281,8.193159583,12.67759815,id44,0.5618616994,0.8431562383,0.0003326351031,1.784106926,0.9946689204,3.701093987,2.203103426,13.50800889,19.10000289
,id45,2.240337905,9.108451633,11.44221361,8.960513665,7.279926642,4.903929785,16.80123149,7.298104247,14.67538164,id45,2.457370991,11.74357063,8.061389132,5.935108857,8.81767506,5.641226169,9.446646815,8.537283418,10.05658788,id45,3.354498177,13.10896045,13.56508906,7.624956151,8.393539664,8.001594133,17.54687622,9.049816613,14.76405095
,id46,15.37677547,6.074698412,10.02709225,2.632099689,10.38535247,0.00001907442505,0.002052574389,7.428565726,10.82362881,id46,7.352971444,3.671100625,6.17232391,3.476906502,5.475690257,0.00002404968104,0.00104401472,4.897555365,7.442588583,id46,13.00544,7.491590679,8.457854713,5.603525857,9.927754228,0.00007608998905,0.002527725136,5.610000108,8.520379339
,id47,11.50183105,9.150525899,8.799847756,9.379412821,7.94318986,10.12506452,10.32221839,2.831074405,6.911555966,id47,7.234453041,6.083621654,5.635737448,4.909177362,3.240315774,6.528315208,7.132103356,2.247112896,3.906335202,id47,7.965984636,5.502117456,4.416500464,4.689349492,5.790014547,6.468744933,6.865720727,1.751377924,4.465479369
,id48,1.553739805,7.678462487,7.221323852,9.079100909,13.3135467,12.92211471,11.95022806,10.03003958,8.32736592,id48,1.046039606,3.983303823,4.606699047,6.607305476,7.424805526,7.373728282,5.606846067,6.852661044,5.37969763,id48,0.9500425038,5.457294822,5.42380031,6.204935257,8.50936747,7.469345963,7.39488186,5.624049421,6.099463538
,id49,11.96144799,14.99763196,20.16934697,8.407191074,11.71972827,12.13723411,8.411065787,8.367043749,21.36974641,id49,7.467373415,10.66428113,13.98670672,7.746196817,12.7482064,9.088835503,4.941132349,5.968357457,14.20845574,id49,9.891068263,11.03121958,16.26096489,6.969665124,14.12800239,8.756801446,6.945022713,7.143928255,21.1951571
,id5,4.431853402,0.988712959,6.884647873,2.245492901,1.587812803,4.488121217,4.539707322,3.700238143,2.597153877,id5,3.577929319,0.7466272317,5.733635495,1.398276966,2.420409671,3.947939263,4.5877102,2.705783702,1.794590833,id5,4.179170474,0.8510856492,6.60862666,0.8624512204,3.473451566,4.722565065,7.116840672,4.583696259,2.076567955
,id50,9.225055978,9.330932629,14.16868455,10.56781861,9.688515274,2.234486971,14.96466741,19.27738828,19.79021488,id50,9.770101408,9.827727561,14.38859923,10.53564043,7.488048026,1.857384697,8.459993148,16.91232687,17.62268172,id50,10.21048301,7.544235761,11.17604863,8.426632492,9.324939718,1.636707559,9.769313643,18.78363421,23.00705966
,id51,3.693454584,9.406539607,12.75031259,7.253547027,7.677520211,8.246020836,5.772074685,5.995395821,17.51947584,id51,3.161129229,6.277093655,9.768973194,5.842861298,4.639617433,5.932203906,4.587442269,6.548639947,9.819764139,id51,3.561039198,6.283424381,9.090845066,5.887844338,5.369843728,7.36492183,3.482942236,6.145607502,12.37515828
,id52,7.501080339,2.560398386,20.78865154,12.44358588,18.62349094,6.898290721,8.397205644,20.92390577,27.09767851,id52,6.681747386,2.006012321,16.36840459,11.93321467,12.44059614,4.963607356,8.13698122,18.68415629,21.99539811,id52,4.882771951,2.013291121,14.7374385,11.46669773,13.6805116,4.778189488,3.919401415,14.18183961,14.15500948
,id53,12.70887594,1.050301517,10.4713524,9.453856413,2.166177929,0.00000009645088873,9.390942443,0.00008069913558,1.204377671,id53,9.558202638,2.343760776,11.36452287,7.942052143,1.44407798,0.0000002177714147,5.251102463,0.00005379395618,0.3587467906,id53,7.494008371,3.05490862,10.96519266,5.722156681,1.00422154,0.0000004733215545,7.220243294,0.0001060385747,0.4765899684
,id54,5.96824063,1.777587695,11.26417213,19.99770134,18.62005169,17.24168415,11.02763866,13.09233393,13.66620971,id54,6.705600606,1.274950229,7.624029971,21.21023144,13.32391742,14.15289466,11.06693324,11.27341285,12.9522295,id54,7.615971572,1.39513114,14.42965234,27.0394751,20.09779127,20.60422226,15.34972121,13.08803934,15.03231141
,id55,10.01802761,4.242443781,18.29382898,6.78289963,8.012585949,17.29646618,16.91699057,16.4386882,14.56131516,id55,7.244065568,4.440708041,16.40451458,3.487476122,8.083158915,13.19539872,16.11932397,13.8741799,13.46471709,id55,8.299327473,5.455144998,27.15406161,6.087169909,9.826752007,18.80899728,20.28286788,17.10462291,23.76795511
,id56,10.9089708,1.352753292,1.938846251,0.1871623067,9.1880947,11.79821823,11.07392022,11.28564095,1.772884825,id56,6.347114582,1.767850736,1.662608277,0.1706366988,7.213133388,7.915395537,6.772826373,9.453429407,1.77940605,id56,8.677253451,3.089191444,2.491307953,0.2417227414,11.01902575,11.36601539,6.314058538,15.26756013,2.515213676
,id57,8.365956239,8.334622496,9.380391118,10.96265946,12.73919419,11.37889677,5.905715469,14.00221954,18.57934763,id57,6.907473863,7.185661356,8.897647917,8.224948577,8.671549356,6.024774051,4.622867938,11.84011425,13.24066107,id57,8.321847529,8.084678548,11.22255189,13.26155875,10.62856828,7.035185312,4.594218809,14.75202508,14.37561889
,id58,11.34537487,11.60865976,6.193002149,12.73380111,10.28548671,5.398633525,6.784908411,6.860830734,3.653934968,id58,9.61951781,13.5260546,6.426383905,9.987953308,9.87250357,4.809285923,7.197030766,7.307453573,3.672884625,id58,12.82933617,10.38622462,8.391567978,10.18007631,14.72820103,6.057217364,9.897764232,10.71977589,5.957545662
,id59,14.01481074,10.36510348,13.83020225,9.909706582,14.08157587,2.573247119,10.28193197,2.293277251,15.76712423,id59,11.92822192,9.385552268,11.87626532,6.785555082,11.56646145,2.873378012,9.298783109,3.347894995,11.4037377,id59,14.56418459,12.46597951,19.76386316,8.263558756,11.6948171,3.23351213,12.30168411,2.323262482,16.18146235
,id6,3.610672754,3.370693421,4.05181458,3.380237993,5.127165612,6.22416249,8.902888701,4.655460832,3.186268859,id6,2.612354572,2.859984954,2.521703313,1.617804536,4.474648593,6.705423612,6.578978571,3.235761091,2.25442397,id6,3.138260777,4.294709929,2.418546644,2.925469062,5.571082456,8.778311485,6.476244857,4.849020829,2.338914845
,id60,11.10435309,1.469470299,17.84003195,18.88761523,10.12342822,11.47103406,10.55092729,15.91081504,8.972439056,id60,9.909570853,1.616899322,13.17964926,16.12878699,7.384677121,10.97746688,5.898304972,9.886791114,6.257084819,id60,10.76068018,2.106519533,12.02855811,18.08387264,8.058787068,10.67811099,7.278880741,15.38109114,12.07293109
,id61,22.4412854,20.72122209,11.62452175,20.13850153,18.47540392,21.31351656,23.47408758,18.03423123,21.35829718,id61,17.46010753,15.53614268,10.61468084,17.92827985,15.65191881,19.58413907,18.29003117,14.904893,14.30439412,id61,16.99457622,15.85992449,10.91607842,18.41555983,13.00525934,16.097547,17.4845253,18.11136868,19.04896875
,id62,8.208174717,5.517192967,10.93442061,1.810262351,1.081571199,14.7691993,14.259318,9.080897799,2.258330841,id62,10.40931863,6.864258254,14.05464353,3.270414543,0.648653879,9.980213945,11.57220795,10.98928692,1.766622575,id62,11.92814927,7.123887762,12.32766363,2.694961724,1.051126279,17.79740475,12.71788679,11.99161066,2.589528323
,id63,13.03199716,4.484739317,5.736680944,0.000296524109,14.29198306,9.318056472,2.140910301,17.3744649,2.31120291,id63,9.72111305,5.073995848,8.13111927,0.0008205224649,14.78415475,6.356151863,3.568888636,16.64510258,3.0627361,id63,15.49622728,7.921851333,8.778977471,0.001487793064,15.26036321,17.50616409,3.848931537,21.36094551,1.812419909
,id64,12.97771767,29.23683546,8.075170291,20.05680967,12.82700797,5.911173607,12.93616283,12.03528996,15.65892318,id64,9.513213601,17.63607691,8.406149598,13.63518595,11.58726439,9.068829466,11.66142948,10.20046442,15.60050693,id64,24.94483219,41.69395803,18.58604662,30.32080483,50.51947031,25.6068522,33.18514124,10.06727982,31.5922447
,id65,9.721869877,3.336619621,5.411549158,10.81187656,9.891336083,19.35998586,0.00003864351462,6.651944125,9.240901896,id65,13.12445229,4.912110821,4.518672523,9.341144009,5.905285414,11.41979896,0.0003556505618,6.632467965,7.82753174,id65,21.63834784,6.87543154,6.099113017,10.69220417,21.93235643,18.92136955,0.0007925876371,7.712319216,10.81128087
,id66,18.40981342,12.70068682,4.564696982,9.036244753,14.44867893,17.6166399,14.32485391,8.267588648,12.38410468,id66,14.40920376,10.70607241,6.639047947,8.979248771,8.119014491,6.576049932,6.912429074,6.982365885,8.673196027,id66,25.34937185,43.36344673,17.54061212,22.65125885,20.53993294,37.43148485,31.90407281,19.59615708,16.52501848
,id67,7.009788173,0.05099323946,1.283790231,0.8368045937,1.53484131,5.700852871,0.0578719969,4.171019145,9.826879216,id67,6.573190021,0.02787493691,1.312318903,0.5454738628,0.7746406998,7.010151556,0.06236900144,5.311367214,9.57950944,id67,6.866285501,0.06158616469,0.9550094897,0.5856704019,0.7265490361,3.01567461,0.04239904369,5.142367609,9.415685152
,id68,3.47191673,3.765612843,3.780844029,2.600081044,3.060714565,12.6839242,0.001993105803,2.673857082,13.04568646,id68,3.191484201,1.643409256,2.185898679,1.572886291,1.765973058,4.21633422,0.001136898314,3.188116963,4.260698987,id68,3.087963527,1.858867441,3.37334571,1.848298525,1.816292961,5.992246922,0.001193078795,4.177326404,5.203789902
,id69,10.32567061,1.605953718,7.203580399,11.12291979,8.356224173,5.826086914,12.13380554,8.736500553,6.098177261,id69,8.40517062,2.963314322,7.907806677,4.628167788,8.580645701,8.653636048,9.697875702,8.519983753,3.798601925,id69,6.714995125,2.863117419,6.600369371,9.736761854,6.918531778,16.84343057,10.22406931,10.71250668,5.529696567
,id7,4.123660772,1.969418697,1.652707193,1.410863669,1.816500538,9.455092814,0.7980887058,0.8584992402,4.331347674,id7,4.180602396,0.9240510725,1.284046331,1.038858665,4.443923294,4.08010773,0.4152971404,0.5185370225,4.873904713,id7,4.274873619,1.654135661,1.744971932,1.054831747,6.001813434,4.38858931,0.4506712975,0.7303611345,6.35113827
,id70,0.06508925173,0.2452071108,8.271409488,1.431101204,0.0002408870033,0.4058595637,4.446908329,6.290686691,4.999624618,id70,0.01495978342,0.07262582256,4.271095233,1.041724338,0.0004412983682,0.3904645024,3.246297913,4.305273209,5.079751396,id70,0.03620776697,0.2421618024,5.455786643,1.60797875,0.001150815338,0.5829508162,7.955465383,7.21112127,7.973586641
,id71,4.00682247,9.626121312,6.591429747,1.34115622,6.141228476,6.21766006,3.934399767,0.06010104159,5.854754004,id71,3.189734155,6.917516239,7.951188633,2.111612384,8.122691581,12.00460162,5.606728831,0.05870635645,5.076787399,id71,3.267392274,13.04212857,6.04015748,2.682027264,11.71097549,9.4729224,7.478601257,0.08106646847,6.854538899
,id72,5.617437561,8.455353315,7.770722383,3.683843933,9.959179263,8.293832804,10.71991057,11.27937523,7.96719952,id72,2.623641279,8.263277722,6.339483084,3.554736516,11.12369918,8.322702171,7.498778701,6.971697491,6.510753658,id72,3.537585283,7.94457362,8.41526968,3.300001115,13.04250251,9.374091098,10.84975693,7.606696225,9.777405624
,id73,12.53284218,11.54200606,8.661747402,9.406081211,5.067429347,9.645406779,10.57534813,16.91736308,10.7223141,id73,9.396797651,8.069277897,7.775743106,8.08534471,5.993205444,8.279474326,7.944373194,10.80614503,5.436940429,id73,11.60927556,9.82694809,9.428055413,11.69120861,8.224379515,8.683648152,10.65015803,10.2107523,9.044872822
,id74,5.178283712,5.601846839,7.637702772,6.918704462,7.401476846,9.425064691,7.562906326,7.210399284,10.08393106,id74,6.010724113,5.251837817,6.958363523,3.406688412,5.548834215,7.758318026,7.592760924,4.942645379,7.60467968,id74,6.18507321,7.246650739,8.290394089,4.637804856,6.309207956,10.60542037,8.573646424,5.924372992,9.860003074
,id75,5.447653372,8.74169367,9.292292527,10.89626928,4.073854804,1.046428707,4.809152898,7.742281153,6.798151207,id75,5.632005031,7.125640392,6.170580521,6.513394887,4.449510211,1.735317898,5.505617485,5.673131082,5.2937098,id75,9.75092478,10.57532753,8.648540771,8.88823714,5.015787904,2.482691444,9.268748401,7.766141694,6.203147313
,id76,6.07358389,6.693925411,1.024781833,3.633561305,4.02179781,6.242944583,5.271451009,1.099809271,8.19511034,id76,3.753518017,6.93680868,1.702884527,2.467606232,4.180361775,6.100680415,6.345635661,1.357164012,8.001461699,id76,3.827049263,5.436537244,2.438078178,4.830775328,5.496037532,7.603213046,10.8206646,1.799043336,8.462481307
,id77,7.146431468,11.10155672,4.264510868,5.734806644,4.084622988,3.855445294,4.238345472,3.452700577,4.167842065,id77,5.959080469,9.831904182,5.128374653,4.779804765,5.019584786,4.750004526,4.831047862,6.237128552,5.859636165,id77,12.88045764,12.51989256,6.542676752,7.548222957,6.794292803,6.681360014,6.626244713,5.728601115,5.566701976
,id78,5.865202377,5.464280338,1.919522127,3.201532614,0.0001215109402,0.000283108155,0.7301687847,3.624217998,2.21054531,id78,4.154745626,4.117836678,1.222145203,2.236722795,0.000119137066,0.0003291039988,0.5124422596,3.100109033,2.239573188,id78,7.139433506,5.195414539,1.36171866,6.376934015,0.0006832179528,0.000967101145,0.6761883559,3.535685097,2.914485471
,id79,14.66925415,5.536493184,13.74553075,9.30917205,10.84135932,8.275623104,5.540486289,6.727476081,3.233073344,id79,12.85827842,5.316724712,15.20738151,10.54407279,11.58080743,7.601267304,6.404194291,8.664974239,3.681674536,id79,18.42653867,5.870369334,19.42672528,14.82872667,18.15430211,10.7912388,6.431720227,12.65950243,4.841906605
,id8,6.261172496,4.278487354,,1.874798295,7.786836934,8.326032669,5.052950254,5.007124978,16.14651311,id8,6.732919362,3.651002871,,1.55749268,5.329447354,4.287834872,2.960856465,2.897783439,9.988430623,id8,10.905972,5.174188725,,1.364758661,6.165808611,7.111055837,4.177595665,3.731524276,8.827176136
,id80,4.29755391,1.189208643,1.651417933,5.103587973,9.392361709,15.57438711,1.235395355,0.5144405571,1.771121042,id80,6.489468632,1.970599242,2.488915763,6.374414123,6.25661894,9.3562954,2.052630668,0.8595269253,1.977877357,id80,10.41672728,2.790805943,3.502281639,8.434552268,15.745484,27.89865997,2.886017077,1.233670997,1.639873598
,id81,2.230831941,0.02684722529,2.681313689,0.000563425246,5.793314261,1.178612952,1.589140293,3.613624841,4.758845674,id81,2.212332865,0.02434127598,2.290102043,0.0009793893402,7.22377761,0.2111506724,2.436856157,3.553882067,7.043110987,id81,2.90155892,0.02503739849,3.233175749,0.001262226785,9.70336843,0.3096735987,3.633959077,5.986227957,9.70888869
,id82,3.836136439,10.64605772,8.939643398,6.343187691,18.32581714,8.154149933,8.689586965,8.234362607,2.395997081,id82,4.537218625,13.69967695,11.18408453,5.605617201,9.976220665,13.66908587,6.44700956,7.622272697,1.425159106,id82,6.399933272,30.64891817,15.48157089,7.622792984,43.39073472,13.54053601,10.41219947,7.873820226,1.114557353
,id83,10.9467503,6.253127678,5.412253461,13.58371531,8.464918139,1.75860807,3.83238148,12.47083197,6.04381337,id83,4.512685497,5.960334003,3.47262175,6.945425233,5.324435046,1.876294582,4.306620627,5.978513788,4.988477345,id83,6.408789339,6.399380797,5.347550694,8.106705955,8.928456143,1.896511274,5.029914157,10.46488427,6.049586785
,id84,11.48502818,3.618964639,5.369129167,7.510809685,7.601894252,5.086389002,9.029143949,6.693949331,4.821868305,id84,9.103223736,4.118182671,6.414693566,5.514261762,8.997872608,4.96285264,10.84947952,7.705157122,5.33143238,id84,14.66530389,6.325962099,7.142437921,10.37117067,10.60800801,6.417924565,12.0196331,11.63972219,7.055400929
,id85,11.64373962,7.85991468,6.281673072,0.9489812335,3.919420228,3.377155363,7.571334384,2.038157395,2.9812915,id85,9.439698395,7.871106186,5.601449932,1.463911332,3.362102473,2.589623158,3.62865707,2.844291223,3.193672091,id85,10.85219547,11.7932467,7.667644976,1.654159514,4.171952187,4.046482796,3.964551127,3.870113359,3.538255444
,id86,3.522078759,11.76703204,8.686244646,10.60904788,5.957409383,7.864854951,12.73741401,7.971703571,14.74097655,id86,3.102309838,12.41642043,6.54520559,6.946951147,8.636984968,6.955409941,10.03982075,8.149083569,15.64678588,id86,3.538379801,19.28325792,12.13628602,12.92919936,9.467623453,8.646616858,20.70828942,10.06015428,22.69293089
,id87,7.773597601,6.626392756,4.733259083,6.503222248,5.311136571,7.518471055,12.18058471,5.527106564,6.819181219,id87,6.132036097,4.751700112,5.602748309,5.13902351,4.213222422,5.912355633,9.477340421,4.884658786,6.268211403,id87,8.751244397,8.065330028,6.247649607,9.811257169,6.173521888,6.79295368,12.56265684,5.810077617,8.008535102
,id88,9.050347643,7.756443618,13.26450769,8.300179974,8.833543818,6.649008091,14.65856614,16.92265644,4.313913764,id88,9.237896081,3.422793186,11.88395446,8.760849737,11.12611268,5.932676415,8.903296222,11.01596815,5.574152353,id88,12.20695568,4.527924026,17.03058881,13.08721618,10.35057671,7.066558816,16.79189374,13.68661413,8.094467555
