,High_Beta,variance (µ),,,,,,,,,Low_Beta,variance (µ),,,,,,,,,Mu,variance (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id152,0.00001315733452,0.00005212073367,0.0003094261206,0.0002870771337,0.0000005731170568,0.00003516926331,0.0003209198136,0.0003386295761,0.0007119681701,id152,0.000006266576718,0.00002452489406,0.00007108204124,0.00006273304597,0.0000001715345968,0.00001482461151,0.000148068201,0.000144095878,0.0002374072129,id152,0.00000670641185,0.00002542831131,0.00006864277568,0.0001773232544,0.0000001859269469,0.00001096580022,0.0001084288632,0.000132212777,0.0006625576963
,id153,0.0004839606564,0.0006557036028,0.0002393514757,0.00001899589546,0.0006416637209,0.0007950335456,0.0005927388764,0.0004890095875,0.0004702236959,id153,0.0004958871145,0.0004475770937,0.0003071458106,0.00003087781673,0.000331785171,0.000507142578,0.0002117308931,0.0003383519019,0.0003295939265,id153,0.0005375622258,0.000504396007,0.0004443172873,0.00002547547276,0.0007131273544,0.0009836456272,0.0007727756824,0.0004280807843,0.0005990974326
,id154,0.0002788731341,0.0005839547671,0.000513301014,0.0003686794571,0.0005393124737,0.0004703512147,0.0004662684533,0.0005254575796,0.0004886172098,id154,0.0002622815616,0.0003352826749,0.00026789548,0.0002849094437,0.0004689197218,0.0002402629546,0.0003047434949,0.0003165391094,0.0003699090621,id154,0.0007877681314,0.0005194102591,0.000750068866,0.0002403381651,0.0005505269448,0.0005878987076,0.0007388511677,0.0004963229405,0.002629832247
,id155,0.0003412829424,0.000296213165,0.0003128998568,0.0004278842334,0.0004234790055,0.0004026633533,0.0003717394966,0.0001817674947,0.0001936412076,id155,0.0002994656464,0.000315085994,0.0001494827603,0.0003294659953,0.0003455766643,0.0001336233417,0.0002851006241,0.00003827268225,0.0001002143066,id155,0.0004897862994,0.0003799043902,0.0002673764427,0.0009759980085,0.0002025585625,0.0002777944978,0.0005108730193,0.0002278681245,0.0001704595446
,id156,0.0002383659467,0.0005810985155,0.0003142689085,0.0004746801829,0.0004014204175,0.0004489457154,0.0004663300749,0.0005782023588,0.0000001306722484,id156,0.0002021394918,0.000338981826,0.0002435608897,0.0001601343384,0.0004646700509,0.0002378599557,0.0003257379994,0.0004928994905,0.00000003094504678,id156,0.0002080926628,0.0003478320263,0.0003871048622,0.000237865684,0.0005052575991,0.0003675030138,0.0002064193595,0.0008767870285,0.0000001063911169
,id157,0.0004396550345,0.0002408045245,0.0003792882599,0.0005634060353,0.000428917671,0.0004561365993,0.0004949997177,0.0008026416418,0.0004382215333,id157,0.0002468895964,0.0001056432235,0.0001589132678,0.0003350770412,0.0002938561748,0.000210560178,0.0002083379586,0.0002940265803,0.0003838075886,id157,0.0003364785668,0.0001419364051,0.0002493848015,0.0002710862379,0.0002736910928,0.0001737937574,0.0003536284622,0.0003818773353,0.000569385005
,id158,0.000158431843,0.0002251796079,0.0000651292254,0.0002094420458,0.0001706920512,0.0000973551018,0.00003566330563,0.0009037888709,0.0005525144106,id158,0.00007048625588,0.0001860927901,0.00003203478587,0.00006943550614,0.0001243304286,0.00004858787034,0.0000342342085,0.0006946056695,0.0002341396419,id158,0.00009300773317,0.0001737481004,0.00009568932744,0.00009766956586,0.0001236241903,0.0002199207106,0.00004862113613,0.0005089332082,0.0004491247182
,id159,0.0002274634589,0.0002960724754,0.0003187807374,0.0004421574718,0.000664474875,0.000006843539084,0.0005281735049,0.0003336669949,0.0002704417014,id159,0.0002074351663,0.0003101480181,0.0003342453511,0.0002801440024,0.0003874874325,0.000003562044035,0.000377711001,0.0002855211474,0.0002744624754,id159,0.0001159406793,0.0004117117291,0.0004737762638,0.0004719750849,0.0008084134837,0.000004873203696,0.0002622717967,0.0004932192241,0.0004471535651
,id16,0.0003741839436,0.0007088236767,0.00006002226004,0.000008544735705,0.000002503785932,0.00002117563935,0.0001498583865,0.0004894946578,0.0001828574523,id16,0.0001115681199,0.0003475589078,0.00003041068911,0.000004615454429,0.00000359044385,0.00002330207927,0.0001608452241,0.0002270544723,0.00006037288361,id16,0.0001604042488,0.000310704285,0.00003663909501,0.000005522524987,0.000005952122184,0.000039941864,0.0001647374649,0.0002571378152,0.00004998549227
,id160,0.0003662146546,0.0005174212565,0.0005005809833,0.0002906000414,0.00006254389479,0.0002453216574,0.0002159419793,0.0001341268091,0.0004628598676,id160,0.0001199669523,0.0003679463669,0.0002216219286,0.0003495193278,0.00003060915138,0.0002403968561,0.0001617841,0.0001670584857,0.0004136772535,id160,0.0004025269266,0.0008545797957,0.000828333472,0.0004946148595,0.00002092975814,0.0002670775983,0.0002443619374,0.0002265994493,0.002713789784
,id161,0.0002698897255,0.0001805739108,0.0003052094206,0.0005126071338,0.0004880798703,0.0004544350274,0.0004320793347,0.0001538100836,0.0006697388202,id161,0.0001560607494,0.0001211634014,0.000296270227,0.0004305171908,0.0002167557863,0.0002463900538,0.000223194965,0.00008532752543,0.0003846714845,id161,0.0001914850606,0.0002727752411,0.0005202660702,0.0004393088392,0.0005515317421,0.0005870954989,0.0005742838859,0.0001971331283,0.0005213678017
,id162,0.0004820627018,0.0002141739564,0.000238468543,0.0006241350951,0.0001904619292,0.0002498569789,0.0004630757006,0.0002286487654,0.0001538838144,id162,0.0003996894077,0.000131113477,0.0001816459591,0.0005430838645,0.0001147225113,0.0003325125831,0.001019009774,0.00005560402539,0.00005621940907,id162,0.000542253392,0.0003420112287,0.0003635569964,0.001018539368,0.00005951367318,0.0005038686436,0.001000187188,0.0002948602818,0.0003863336701
,id163,0.0004006208321,0.0005903319577,0.0003544261796,0.0002767537828,0.0003624865399,0.0003051672294,0.0002988690912,0.0003877428354,0.0002661164224,id163,0.0005177708845,0.0003313721749,0.0002148669173,0.0002343895841,0.000281960162,0.0004307264593,0.0003484436793,0.0003330171081,0.0006108666917,id163,0.0008730386507,0.0008212766835,0.0004867296872,0.0004709553106,0.0005713670857,0.0008564863879,0.0009538569916,0.000447915666,0.0005008155576
,id164,0.0001175179993,0.0001008508294,0.0002348681003,0.0002696854477,0.0004067181619,0.0001915651615,0.0002130289219,0.000548710372,0.000363974704,id164,0.00003861586058,0.00005824508524,0.0002513523238,0.000251792338,0.0002046523867,0.0001558706967,0.0001556906215,0.0003977220042,0.0003125836871,id164,0.00004906351126,0.00004277887364,0.0002154269791,0.0002060156237,0.0001903804278,0.000237528426,0.0001912020056,0.0002769954775,0.000342038793
,id165,0.000643747563,0.001074296292,0.0001426665134,0.0003935409026,0.0005011642958,0.0003787529379,0.0001107921231,0.0005815608481,0.0005279146325,id165,0.0005584904185,0.0003254566565,0.00007410137798,0.0001466680623,0.0002778306873,0.0001894496325,0.000104014594,0.0002275011359,0.0002925154597,id165,0.0006499271905,0.0008067968663,0.0005464570089,0.0003311989171,0.0007485714795,0.000680089196,0.00009965874016,0.001878234981,0.001763605706
,id166,0.000493077201,0.00006856590983,0.0002767420736,0.0001166745683,0.0007116032276,0.00001613893782,0.000007364327339,0.00004050507454,0.00006343438208,id166,0.0002674545556,0.00005223525065,0.0001513392584,0.00004169388657,0.0003128610452,0.0000134514284,0.000008470190226,0.00006335270602,0.00001267036411,id166,0.000331985963,0.00004621899068,0.0004200304615,0.0001147177853,0.0005899402487,0.00002685172362,0.00001657730153,0.0001468020608,0.00008731054535
,id167,0.0005588342136,0.0002905702104,0.0006838847878,0.0003911361986,0.0004104871987,0.0007189081284,0.0004737540821,0.0001518852281,0.0001653513477,id167,0.0002893866005,0.0001280454719,0.0003008143045,0.0002895781055,0.0001399642856,0.0002979472825,0.0002261970534,0.00008583930128,0.00003695990943,id167,0.0005073798999,0.00008762398284,0.0003007470693,0.0005969006898,0.0003594213711,0.0003339526013,0.0002663887704,0.0001672987253,0.0005096182081
,id168,0.0006254419568,0.0008982416779,0.000502145421,0.000822244836,0.0006952442455,0.001190829129,0.0003940069273,0.0005008051694,0.0007546470929,id168,0.0002646088674,0.0003731561204,0.0003867747811,0.000375133302,0.0002927244829,0.0004550936611,0.0003003445139,0.000669773322,0.000395750521,id168,0.0003396678382,0.0009037514106,0.0007769503516,0.000787728819,0.001190106524,0.001390451128,0.001235018322,0.001392869852,0.0009052682057
,id169,0.0006066077922,0.00007305478157,0.0001490977766,0.0001474321518,0.0001839561909,0.00008705240124,0.0002955591554,0.00001239742659,0.0002046494682,id169,0.0003901865221,0.0000578259246,0.00002172263903,0.00005034110068,0.00008249863395,0.00003676678139,0.00006881597662,0.00009767709223,0.0002228525708,id169,0.0007011476437,0.00004110397759,0.00006687333828,0.0003272370225,0.0001625856363,0.0002472274142,0.0006570429945,0.0001077215757,0.0002791070926
,id17,0.0004478569448,0.000283899255,0.0001303385765,0.00000006987495687,0.000005269150331,0.000007123787003,0.00008572486137,0.0001116948435,0.000000071932313,id17,0.0001147662127,0.00009328912251,0.00004170577068,0.00000003446252283,0.000001557042378,0.000001091299831,0.00001275328177,0.0001006005321,0.00000003619791505,id17,0.0003014259038,0.00004204129127,0.00003657146318,0.00000003607469099,0.000003414799093,0.000001968478615,0.00001342944101,0.00007313829447,0.0000000129362037
,id170,0.00001121338429,0.0002289755602,0.0004999676956,0.00005818868974,0.0006256730264,0.0002941536086,0.0004947385806,0.0007809089238,0.0005406804205,id170,0.00002571724178,0.0001639638536,0.000746575468,0.00005114183995,0.0007528498612,0.0003413065804,0.0004606405768,0.001134885998,0.0007073436004,id170,0.000034186821,0.0004883088201,0.000654245914,0.0002856140872,0.0006742060529,0.0004012478752,0.000900167261,0.001859955745,0.001568235624
,id18,0.0006285881588,0.0002523403278,0.00004374754179,0,0.0005145410652,0.000434987127,0.0005299729792,0.00006017593112,0.0004013244157,id18,0.0003004577643,0.0003079296854,0.00007993898807,0,0.0001822524451,0.0003173235603,0.0004514901929,0.00002183645937,0.0003462169586,id18,0.0008514085113,0.0002518772843,0.00007383030979,0,0.0005144960227,0.000414776354,0.0003432695437,0.0001321432807,0.0004069708711
,id19,0.0002013353895,0.0002489144589,0.0002065155922,0.0001506866724,0.0003362401623,0.0004222008158,0.0003449495417,0.000129325452,0.0003458747605,id19,0.00001279359131,0.00007854203592,0.00008163133583,0.0001112933806,0.0002270928186,0.0002288499868,0.0002537065982,0.00009092273459,0.0002009073654,id19,0.0002579828098,0.0001072053966,0.0001507844539,0.0001498837256,0.0002591301613,0.0001186300121,0.0001306126729,0.0001457371674,0.0001354672832
,id2,0.0007892938881,0.0006229619395,0.0006306001949,0.0004329887239,0.000401905716,0.0000178544088,0.0002917057076,0.0003459780609,0.0004824979576,id2,0.0002725757215,0.0003530966189,0.0003052378156,0.0002116217683,0.0001888378209,0.0000109837085,0.0001774947036,0.0002216509871,0.0003031800707,id2,0.0003327499385,0.0002412484913,0.0002908693812,0.0001683729578,0.0001753295374,0.00001796467926,0.0002800787244,0.0001856603994,0.0002606050882
,id20,0.0006743743908,0.0009255030771,0.000345517397,0.000402113757,0.0008620654407,0.000212574881,0.0002984470193,0.000211514485,0.000579699582,id20,0.0004786786241,0.0006705719328,0.0002139668693,0.0002859994166,0.0003198015016,0.0001678896392,0.0004235889688,0.00006382094517,0.0005740443177,id20,0.0004897988599,0.0006299940718,0.0003830950174,0.000655424034,0.0004775702255,0.000163491308,0.0003646796014,0.0001265678006,0.0006920038059
,id21,0.0006127399677,0.001254143727,0.0008993586792,0.001164438452,0.0006047972169,0.0005615419072,0.00003047386358,0.0004189088921,0.0007093963266,id21,0.0006601403577,0.0009075645094,0.0005114063157,0.0005817096883,0.0004237129737,0.0005038241213,0.00001947506616,0.0002357970716,0.0004641608005,id21,0.0006643578893,0.0008048573502,0.0006513774101,0.001104449857,0.0005343233281,0.0003814478541,0.00002201616278,0.0005284913831,0.0006218030623
,id22,0.0001247837514,0.000001116072848,0.00000000281610392,0.000001060405781,0.000003272987829,0.0001541056185,0.00003717776978,0.0000547793341,0.000001747372511,id22,0.00002604299604,0.0000002130275144,0.000000001155367966,0.0000001653413375,0.000001621369926,0.00008897904786,0.00002411947144,0.000005036450103,0.0000005931081631,id22,0.00008010087952,0.000000775105535,0.000000001092089465,0.0000007940666487,0.000003479686735,0.00008759105408,0.00005974751432,0.00001904806417,0.000001229674499
,id23,0.0001209223645,0.0001791217508,0.000005855186988,0.001015080617,0.000191821158,0.0001398296395,0.0001514639923,0.0003732731978,0.0004178531396,id23,0.00008554561385,0.00002650303477,0.000004287258223,0.0003096352532,0.00008868151405,0.00003927200785,0.000005079792103,0.0001414906075,0.00009464951275,id23,0.000121483689,0.00003851767162,0.000006722090631,0.000882053621,0.0001875324066,0.00006941171944,0.000001682281455,0.0002932927266,0.0001977726738
,id24,0.0002885346414,0,0.0004073948664,0.0003768276832,0.000002700845947,0,0.0003145237829,0.0006040548354,0.0002179200569,id24,0.0008386779661,0,0.0002603898041,0.0006528428367,0.000001286026293,0,0.0004514096819,0.0003520172582,0.0001587072979,id24,0.00008323871499,0,0.0003234289308,0.0007179997834,0.000005132818902,0,0.0003965184419,0.0005801656292,0.0001989700569
,id25,0.0001449665387,0.0003319578153,0,0,0.0000002466503207,0,0,0.00002503676907,0.00000001038619141,id25,0.0001288422902,0.0006347853016,0,0,0.00000002141550992,0,0,0.00003434392548,0.00000000447126483,id25,0.0002305147564,0.0002372950317,0,0,0.00000002637372597,0,0,0.00004781316835,0.000000003831464063
,id26,0.0003930640361,0.00000226341045,0.0002603966378,0.0004356530333,0.00001316589259,0,0.0000519916307,0.000426035113,0.0003349604808,id26,0.0002750123183,0.0000007386569069,0.00009889942214,0.0003108744225,0.00001177612529,0,0.00002831256609,0.0003169977051,0.0002208563008,id26,0.0002198454371,0.0000006475216089,0.0001854104825,0.0003183869499,0.00001357164224,0,0.00003565477661,0.0003188343587,0.0003144401019
,id27,0.0006179924249,0.0001687078801,0.000414260899,0.0003618417762,0.0003575885504,0.0003504372049,0.0004812647019,0.0005167998871,0.0006776662745,id27,0.00048089401,0.00004076351098,0.0004067346636,0.0002066326,0.0002337563585,0.0001339975273,0.0001261406706,0.0006039109631,0.0002938429594,id27,0.0004663620958,0.0002557111566,0.0003815027778,0.0002385552706,0.0003234195128,0.0001530755562,0.000704915193,0.0005578566069,0.0003992287142
,id28,0,0.00005681058176,0.000110025242,0.00002276447345,0.000199133631,0.0001449528205,0.0001054805026,0.000009026861622,0.0004263581556,id28,0,0.00002984336881,0.00003687846924,0.00001152544844,0.0001119049288,0.00005162909767,0.0000403943344,0.000006972606642,0.00008566463253,id28,0,0.00005198059923,0.00005446289092,0.0000128294074,0.0001763828581,0.00005011672676,0.00003108154496,0.000005013797693,0.0000669081247
,id29,0.00001745404526,0.0002478041223,0.0005347998929,0.0004511184131,0.0003833196013,0.00006070456185,0.0001949905559,0.00013104699,0.00008077019246,id29,0.000007995786591,0.00008543124611,0.0003862763469,0.0001879741475,0.0001561448083,0.000009077458296,0.0001342111585,0.00004871050425,0.0000288138118,id29,0.000002610598071,0.00008466778318,0.0002179608441,0.0003469458657,0.0001177700313,0.000006312671931,0.0002137137554,0.0001666943962,0.00006931316302
,id3,0.0005686594195,0.0007233912203,0.00001498908827,0.00001990736297,0.00004644929733,0.0003770728228,0.0006693056677,0.0002389933042,0.0002786653608,id3,0.0003021459787,0.000431442567,0.000002628050862,0.00001864073702,0.00006753084774,0.0002133582551,0.0003917561497,0.0002343000264,0.0001007637989,id3,0.000379256368,0.0004441293954,0.0000220768124,0.00001502781946,0.0001294271255,0.0002848994269,0.0005354802312,0.0002368121988,0.0002021137166
,id30,0.001144812882,0.0001698739339,0.0003464948685,0.00008788097852,0.0003844985579,0.000001806141644,0.0004913100443,0.0003351321633,0.001485910666,id30,0.0002526540725,0.00007270449973,0.0001933929261,0.00002494607238,0.0001943300915,0.0000007250354545,0.0001433120775,0.00009188049478,0.0003448861086,id30,0.000749364844,0.0001027599965,0.0001696420841,0.00003519074233,0.0002894341731,0.00000115514679,0.000223096202,0.0004130067916,0.0005176012298
,id31,0.00009672013243,0.0001259583267,0.0004759962767,0.0001319872688,0.00006843306916,0.000107319497,0.0006573632061,0.0002133139711,0.0001169281173,id31,0.00002102087954,0.00008035994012,0.0002007376061,0.00009346067716,0.00003473963603,0.00008273165395,0.00003451399825,0.000150901538,0.0000325439663,id31,0.00006501749988,0.00008865279431,0.0001689264131,0.0001196039399,0.00002512882459,0.00004692074581,0.0001630059448,0.0001425624485,0.00002325312421
,id32,0.00002282603213,0.0001519197267,0.0002056443815,0.0001478028169,0.00003658978007,0.00006818826167,0.0001924954099,0.0002123772946,0.0008936409577,id32,0.000007828952711,0.00006461718623,0.0002021820184,0.0001127913774,0.0000854035657,0.00005428085043,0.00007989215391,0.000111661866,0.0001070742389,id32,0.000005883152612,0.0001700372517,0.0001299854322,0.00005091958265,0.0001174844234,0.0001116254621,0.00002249750013,0.0001213581546,0.0003515420954
,id33,0.001094139937,0.00006219157406,0.0003983622035,0.001282205686,0.001164170906,0.000219156666,0.00000004980572288,0.00006232382771,0.0003447961427,id33,0.0002452885785,0.0000333665164,0.0001601776561,0.0005054270411,0.0004405477725,0.0001334983518,0.000000005766509297,0.00001968970043,0.000124390419,id33,0.0003443804211,0.00001146106914,0.0003498820856,0.0004225605048,0.0009279163302,0.0002244755522,0.000000005817349222,0.00002759424113,0.0002336244991
,id34,0.000206466628,0.00027231453,0.00004961888084,0.00002511476318,0.0005574375988,0.00001040312079,0.0000005105235781,0.0000622543327,0.00004547932183,id34,0.0001087655474,0.00002265953317,0.00002324848386,0.000002789927303,0.00009720963768,0.000005034274548,0.0000000236926596,0.00001291405,0.00000160783079,id34,0.0001914394653,0.0000762598631,0.00004787513587,0.000006599029694,0.0001290619882,0.000009271159007,0.0000000979737476,0.00001637010579,0.000003812044343
,id35,0.0001712925893,0.0003368585408,0.00008726558094,0.0004938080494,0.0003108231066,0.0004386186386,0.0002646036812,0.0001963010966,0.0002881664375,id35,0.00002214673274,0.000151269712,0.00004211150782,0.0001865338955,0.0001276419959,0.0001034589071,0.0000589686356,0.00005105765853,0.0000880497548,id35,0.00004259675847,0.0003126560698,0.00005363302623,0.0001964882198,0.000213666405,0.0001537534815,0.00003101276312,0.00005353912139,0.0001002777294
,id36,0.0000008718260182,0.00006021410564,0.0001409118333,0.000161378972,0.0004926222353,0.00002435374503,0.00004185083539,0.0005086431551,0.0007336363835,id36,0.00000003523801619,0.00001492433841,0.00004997675111,0.00009129470287,0.0003310115639,0.000006196048148,0.000005499022099,0.0001060861097,0.0002239864404,id36,0.00000005274446186,0.00001932069467,0.00005659295034,0.00006906413168,0.0004476013429,0.00004309078216,0.000003540817658,0.0004486088582,0.0002986554012
,id37,0.0007986436185,0.0003516044338,0.0003627428152,0.0006770866993,0.0000020080589,0.00008995356894,0.00008954884249,0.0009966706189,0.000396246779,id37,0.0002034448004,0.0002651207462,0.0003662615906,0.0001244220077,0.0000003860596414,0.00008488919774,0.00002053152444,0.0003007838644,0.000111467098,id37,0.0001480040328,0.0003292775483,0.0004910301978,0.0002111636547,0.0000004875458352,0.00009709052631,0.0001361050162,0.0006458802664,0.0002178992599
,id38,0.00003700292376,0.00003809286032,0.000008389151526,0.00003509664999,0.00009244388485,0.0001055487427,0.00004601586529,0,0.0001622582207,id38,0.00002788159904,0.00002750404763,0.000004363719318,0.00001503536772,0.00009628065889,0.00002478481428,0.000002521715624,0,0.00005863162564,id38,0.00007964079123,0.00008411493999,0.000007308440579,0.00001497019034,0.0002530456732,0.00005216991334,0.000001700888567,0,0.0002013783819
,id39,0.001241398356,0.0000004220338691,0,0.0005988558064,0.0001911346511,0.0001537807254,0.0008314104821,0.0003060172803,0.0002441626558,id39,0.0002463104009,0.0000001054728386,0,0.0004806355666,0.0001129650715,0.0000384064245,0.0008921788206,0.0003020630928,0.0001154969373,id39,0.0002979062749,0.0000001111788558,0,0.0007220825298,0.0005953145062,0.000051402645,0.0003927958993,0.0003774306288,0.0001718939269
,id4,0.0005600394681,0.0006384328973,0.0001118957832,0.000287329202,0.00007749459255,0.0004699487568,0.00004307297424,0.0005227792512,0.0001585185024,id4,0.0003558800457,0.0002400151809,0.00005004509147,0.0001656601697,0.00004105323887,0.0004818179097,0.0000198488176,0.0003741335625,0.0001706513845,id4,0.000275582988,0.0003057460614,0.00008142442708,0.0001388088807,0.0000243575705,0.0002955218312,0.00003241182017,0.0004352729486,0.0003279267923
,id40,0.00001527877503,0.0002013183511,0.0000005943468958,0.00006146808643,0.0002955460212,0.000001728960711,0.00008833488462,0.0006857973306,0.00002589521283,id40,0.0000008380433269,0.000106650382,0.0000004265783218,0.00004658299722,0.0001119776417,0.000001161904761,0.00002076337441,0.00007138906359,0.0000161471757,id40,0.000002534294335,0.00008685114625,0.00000004158656439,0.00001886443229,0.0001638854079,0.000001126985735,0.00003100628483,0.00004728109534,0.00001442791002
,id41,0.00003425339624,0.000008939697326,0.00001834977413,0.00002393145191,0.000009107951981,0.0001093560743,0.00004669399517,0.00004138058451,0.0001097529507,id41,0.00003610320855,0.000005977752075,0.000007008923697,0.000003241274821,0.000004339141012,0.00004791132226,0.00001465139927,0.00002841028908,0.0001177559453,id41,0.00003267118154,0.000005209570292,0.00002441677898,0.000008177520129,0.000006734687843,0.00005337094314,0.00003427629739,0.00005372678298,0.0002348849483
,id42,0.00004504746226,0,0.000432722519,0.00008555849106,0.00000004817759644,0.0003104036204,0.0003460499554,0.0002193508717,0.0001298892262,id42,0.00006085092884,0,0.0003605820522,0.00005170709135,0.00000003772829329,0.0002258876219,0.0002141707592,0.00009546321302,0.0001184485826,id42,0.000128768854,0,0.0003671514491,0.0002827105987,0.00000001829044878,0.0002272741111,0.000175502884,0.0001049315403,0.0001140471429
,id43,0.0001799013554,0.0006280480191,0.00007461101842,0.000001975317879,0.0005563178571,0.0001535719001,0.000004466578902,0.0004109784868,0.0002886505456,id43,0.000128608046,0.0004915836987,0.0001807651038,0.000001612162673,0.00005469798777,0.00003539948097,0.000002471893024,0.0001614414119,0.0004084960908,id43,0.0002780518453,0.001088608017,0.0004823827178,0.000001996328165,0.0001011904467,0.0000858075014,0.00000678386833,0.0003078626954,0.000825691288
,id44,0.00000103801642,0.000002751617768,0.000000004851652172,0.000006669205239,0.00002425401592,0.00001113865941,0.00002409497877,0.0001549276026,0.0003767448716,id44,0.0000002812675385,0.0000006991774469,0.000000002200086282,0.0000005118172906,0.000001737097313,0.00001974054512,0.00001942286244,0.00006426035732,0.0001975846794,id44,0.0000001404104246,0.000001554724799,0.000000002028491307,0.000001874059215,0.00000315673743,0.00003165189295,0.00004393328312,0.0004453375554,0.001394795388
,id45,0.00001675295952,0.0002826906765,0.0002677681645,0.00003583654095,0.0001912900274,0.0002733698767,0.0005750992097,0.0001235004869,0.0006227992407,id45,0.00004041078075,0.0001833043428,0.00008580200099,0.00002375191288,0.00007611941116,0.000237201115,0.0006662229696,0.0001177529906,0.0002648187265,id45,0.00001858712747,0.0006867896502,0.0001346946705,0.00001327007061,0.0002924608661,0.0004281533307,0.000433282082,0.0002139852739,0.00033521105
,id46,0.0005590568615,0.0001543547709,0.0002979618069,0.0004841065041,0.0001853840777,0,0,0.0001724416126,0.000376821198,id46,0.0001488626525,0.00007470085614,0.0001984541854,0.0005493369747,0.0003807581914,0,0,0.00007118551393,0.0001791120017,id46,0.0004646836563,0.0003452235452,0.0002088390214,0.0001975088007,0.0004693992499,0,0,0.00005917739673,0.0001972756876
,id47,0.0002578865087,0.0002220320409,0.0001520858561,0.000283483855,0.0001996722772,0.0002214270784,0.0002524880529,0.0001992319327,0.0001954014662,id47,0.00008586598688,0.00007763864419,0.0000505867507,0.00008797650788,0.00006401118871,0.0001025698759,0.0001009967113,0.0001588662447,0.00008946808698,id47,0.00009761075736,0.00005714125273,0.00006363857389,0.00009201736071,0.00009376727647,0.0001120017594,0.00009435500893,0.0001617023976,0.0001360113345
,id48,0.000006814517347,0.0002100194264,0.0001511175171,0.0002904421194,0.0002203230876,0.0003722462318,0.0002135886671,0.0001996073515,0.0002597230479,id48,0.000001829726924,0.000094266248,0.00006147702324,0.0001363820797,0.0001009180842,0.0001273312482,0.0000842796324,0.00007949989078,0.0001235254772,id48,0.000003591990575,0.00008691370925,0.000117947643,0.0001416513158,0.0001118466966,0.000120765362,0.00006979050538,0.00007366029204,0.0001554916902
,id49,0.0003296205864,0.0002478065967,0.0004291760768,0.0001458506517,0.00008724556209,0.0001746855545,0.0001520211348,0.00009869031472,0.0007594086648,id49,0.000203830412,0.0001731330385,0.0001554713337,0.00004487733286,0.0000683854657,0.0001315625719,0.00005970079426,0.00005312652942,0.0004516637858,id49,0.000361576131,0.0001466937828,0.0001999335364,0.0001084641892,0.0001496559269,0.0002628596219,0.0001646916873,0.00004905970457,0.0004524019176
,id5,0.0003800878605,0.0001931431075,0.0003576736061,0.0001655415306,0.0000004924172891,0.0002632791769,0.0005893849644,0.0008761070955,0.0005231093738,id5,0.0005452733232,0.0001186664777,0.000221772,0.0002171966235,0.0000002583364454,0.000170256675,0.0003928490164,0.0002489252869,0.0003409316273,id5,0.0004813877235,0.0004348777756,0.0003033402377,0.00009929534959,0.000001294003401,0.0002605196306,0.0005014517655,0.001353988169,0.0008071017002
,id50,0.0003302806691,0.0003239738151,0.0005052068681,0.0004174309214,0.0000466860631,0.0000137228763,0.0006450219499,0.0007191456679,0.0004661934821,id50,0.0002150078358,0.0002688910448,0.0003410485928,0.000475062609,0.00002491601275,0.000005657355196,0.0002462901987,0.0005710431281,0.0002288467978,id50,0.000355897474,0.0001469354797,0.000469325919,0.0003400548808,0.00002414128798,0.00001066474358,0.0002865898726,0.0004476922647,0.0004672205491
,id51,0.0001036079741,0.000192933338,0.0003164618727,0.0003417459771,0.00008039550189,0.0002486330256,0.000126394232,0.0001065652612,0.0005371083677,id51,0.00005523505411,0.00008498626387,0.0001237385414,0.00009279547656,0.00008909192245,0.0001014012367,0.00007746500513,0.00009479469586,0.0002859802977,id51,0.00006955662088,0.00012421804,0.0002086578773,0.0002226207707,0.00009487148684,0.0001558683012,0.00008918575934,0.0001338407342,0.0003983439031
,id52,0.00001317156012,0.001547767881,0.0004033181502,0.00008483865422,0.0005009110765,0.00006014779155,0.00009090334924,0.00049431461,0.0007517659183,id52,0.000004896673774,0.0005280639572,0.000119757927,0.0001002035234,0.0004127711081,0.00002915056784,0.000008794478822,0.0002659404296,0.0003820083772,id52,0.000005761453401,0.0005214275737,0.0001864507121,0.0001433409666,0.0002064914359,0.00003746977387,0.00001693646318,0.0001423282441,0.0001556007249
,id53,0.0003464235166,0.000006594190698,0.0002574184763,0.0001724370227,0.00001236749049,0,0.0001128277115,0,0.00003998799095,id53,0.0001692615166,0.00001636986293,0.0001588622245,0.000158911621,0.000001847149613,0,0.00006151148056,0,0.000002060882213,id53,0.0002700304094,0.00002822057954,0.0001516266392,0.0001938153817,0.000005113298298,0,0.0001884011474,0,0.000003901490611
,id54,0.0001377821857,0.0005978115955,0.0001095862225,0.0007284632021,0.0001695758534,0.0003616251117,0.0005344877134,0.0004803490471,0.0003199534097,id54,0.0001106171071,0.0004822718581,0.0001195349435,0.0006966845185,0.00007503955079,0.0001529659898,0.0003507493177,0.000311827907,0.0002765091208,id54,0.0002294299525,0.0005870048163,0.000240434425,0.001048208293,0.00009591458535,0.0006544376504,0.0006061538105,0.0006077492201,0.0009699828223
