,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,id170,5.408895754,20.71365671,22.61154861,16.87662294,11.69130209,7.544477046,6.531850429,20.45138211,8.678977602,id170,4.911444076,21.06070278,16.08636851,15.09245461,12.23305249,8.502505851,5.937273339,20.17298914,9.817775095,id170,9.358262481,32.26801042,46.38626619,24.76853866,17.30564999,18.3278326,9.064960545,39.23182516,15.05632582
,id18,10.24097471,9.701867226,10.34143647,10.07952926,6.773875855,10.0972103,3.419819754,11.11093853,9.435827501,id18,8.213652311,10.65780231,8.03161084,10.58961676,5.837365355,10.87762898,3.917465091,9.999761228,9.413620608,id18,8.594811706,13.45576514,14.81731479,16.56770897,8.653343233,13.87143583,4.647723166,17.3582177,11.42930328
,id19,18.50630917,13.20557393,16.14736209,20.05207247,11.26440033,17.48082789,7.135905373,3.594746031,16.26041359,id19,16.46521745,9.42890853,10.16709645,12.82804879,9.551274714,13.07558014,6.662160833,3.166415577,11.50580298,id19,11.37002645,8.396660277,9.932304396,11.42782082,5.821371445,11.15635151,6.359345674,3.042735428,10.2687249
,id2,9.909979371,25.71788068,17.4101835,13.51627384,15.45919059,7.931891886,13.84693595,13.1506707,18.89700106,id2,9.472385745,17.31865398,13.68648788,10.91172153,10.28082279,5.612517725,9.426437469,8.846756966,13.54890355,id2,7.232520905,16.00781048,12.00725084,10.38976927,10.70829732,6.101202279,9.453418278,11.16857091,13.48609673
,id20,14.97770804,5.315926837,29.61188961,11.79233935,14.13073671,8.2119521,11.61362584,17.49968378,15.32835691,id20,11.6566341,6.029273828,19.05360709,9.722080743,11.61671256,8.240114443,10.90617244,11.72407058,13.47150863,id20,15.10826474,4.339093446,18.18268432,8.258263102,12.43054244,7.332237227,17.40281317,12.41065009,16.38834303
,id21,30.48869395,17.53367768,18.92836547,26.1063252,9.686025337,23.87035106,10.91188922,12.55882291,9.467030193,id21,18.6786629,14.37964443,11.16094819,18.35685057,7.041199777,15.47778018,5.533960989,8.683360236,5.837296318,id21,16.2570865,17.52060233,12.90801888,25.2983856,6.781699836,19.12566108,8.170671325,8.441756447,7.60480791
,id22,14.78163945,2.443051645,0.01435276398,0.7377255933,0.7449297196,10.60560806,10.54065879,1.194003202,0.3959648849,id22,12.62755647,1.619185671,0.0229187193,0.5863607356,0.5453248257,6.737371953,6.469706498,0.6448428182,0.2604151966,id22,11.9488559,1.496412429,0.0121632792,0.5935040757,0.5008005298,6.84251238,5.30368394,0.6035295522,0.2990891254
,id23,15.37403314,9.467376898,5.602000652,11.84926277,0.8512085521,13.71659428,3.472031465,15.93753514,18.90559498,id23,11.75182965,6.165856484,5.659613174,14.45666845,0.6410342969,11.86627344,4.507726185,14.65393751,19.0598053,id23,11.23811197,8.530215051,5.699788822,14.10008183,1.055492356,13.71929011,3.664089792,14.03701379,16.46745148
,id24,13.26978085,0.0003061512479,16.17421028,16.89326428,15.13985062,2.995393087,15.06001397,16.58630965,15.02961677,id24,14.24235247,0.0005518114791,14.13917583,15.14950979,13.87372551,3.078294565,15.44835536,15.44133777,13.65907638,id24,20.88613313,0.0006701021024,20.69459638,19.99865947,16.4100902,3.881731815,13.3060528,23.55988424,20.22124154
,id25,4.054825998,16.59700916,0,10.14321084,0.5568709975,0.00004294297994,0.000003481918781,0.4915231928,1.739822091,id25,4.826118816,10.07303361,0,7.832766576,0.7787862103,0.00008296848233,0.000007190148207,0.7238105441,2.151480646,id25,6.447684343,16.6259714,0,7.950926146,1.123076567,0.000197058871,0.00001038014577,1.036008426,3.037287375
,id26,5.854164649,1.262409037,5.997760007,10.64823608,0.6058482726,0.4343706247,4.861266099,11.71289851,10.53229602,id26,5.82132295,1.164371393,6.212256462,11.03448042,0.8433977828,0.7252024568,5.915620944,10.35449373,9.312063081,id26,5.075315206,1.432415696,6.305577327,10.49580559,1.149186866,1.040096774,5.010911053,9.590979758,12.02513
,id27,14.62366612,3.762422982,8.861128091,12.22551917,13.31146048,12.35107429,6.668005289,12.18179259,3.556515951,id27,11.81967293,4.715530329,9.179180212,8.815420776,11.80737221,10.91941081,4.357062217,11.00143971,3.698450981,id27,14.67270796,5.565887349,9.960320857,12.33634802,13.2112509,11.40040246,5.797372246,11.90850158,3.786040669
,id28,0.00006560960434,17.72946496,15.88753234,3.088190011,16.96430693,15.79391082,12.312675,6.346325136,6.72155877,id28,0.0000293212564,11.49323348,11.86257087,2.718618678,10.10995934,10.68775627,9.715330289,3.628670185,5.319670036,id28,0.00006610438372,14.64428433,13.81056851,3.043941547,11.22251616,12.18162555,8.788620578,4.719463185,5.571158806
,id29,2.540006801,6.264943491,14.09441428,14.75803658,8.143999023,7.443231977,15.10208899,18.21951395,2.268353692,id29,2.773568647,5.929393347,9.902074297,10.13761412,5.469975574,6.020512737,11.43188696,10.28740953,1.573087031,id29,2.886733047,6.488203894,12.09913681,15.05607108,5.993175435,9.199605234,16.63296671,14.61771188,2.165296374
,id3,18.19541089,17.65307884,0.000003498433618,2.096720059,0.1381155804,7.781670346,15.81613865,4.785826017,7.45889096,id3,13.72171538,11.99793977,0.000005792381635,1.532768397,0.1005162197,6.239600933,12.31885913,4.364722317,5.214501414,id3,14.85099012,20.23682831,0.00000963817622,2.060347375,0.1321855157,5.393402436,9.906635952,5.664053622,7.509898389
,id30,13.18914397,12.63385477,16.53420002,14.22223478,12.08677876,12.00125899,1.613540848,7.394608766,3.593887108,id30,12.50825819,9.32067215,14.15544227,12.01382829,12.59268753,14.14578929,1.05953001,5.96125513,2.06371861,id30,12.49054,8.893576197,12.73831874,10.77771905,13.65976246,11.50860904,1.197235497,5.643448732,2.490530089
,id31,5.026836195,15.59181816,17.41275241,8.557459866,13.83913518,10.90425775,10.58251517,12.24143403,6.186034186,id31,3.515259403,9.59500624,9.097842332,6.419598465,8.827853602,7.880812294,6.886901634,7.726025163,4.420032189,id31,4.298256659,9.07004389,10.08528928,7.737647956,10.79823106,7.665984895,6.998161462,7.079620617,4.46419629
,id32,2.374746108,6.347109732,10.82584819,5.445795045,7.324106159,12.36322421,4.140956383,6.38574386,6.920164599,id32,2.186986136,5.121555206,6.958070051,3.96926887,8.846518072,9.079843595,2.8519389,4.379891862,3.157811672,id32,2.504692824,11.18562709,9.721961492,9.043110314,9.642212908,14.87496662,3.878496378,6.846111903,3.733972576
,id33,5.067115041,15.33384663,7.813393353,18.23437797,16.09712832,9.674366564,0.5343242442,18.49497705,19.01126881,id33,4.196676776,13.48405642,7.775667156,15.97871534,14.1792707,10.30772796,0.2595021105,12.47372567,14.61418382,id33,4.772738708,20.1740021,16.51971529,24.49584776,22.15020906,12.51917032,0.3772598861,23.77586088,18.6483176
,id34,8.759015964,12.42929359,8.453913674,0.8776774581,7.50947227,3.622048774,2.342022209,1.098011385,8.418253115,id34,5.829507841,7.720403078,5.820700612,0.9317557795,3.928691696,2.513439091,1.630539131,0.5306890758,3.694395642,id34,6.290661015,7.030874437,6.444641305,1.128513666,3.697592459,2.900908992,1.778962716,0.585562022,3.954283506
,id35,13.99405458,6.956002291,15.0339942,18.69994737,7.693948939,12.08387706,12.85415527,0.5733493981,14.13936743,id35,4.925421373,5.540379976,7.416987987,14.62621245,5.853187457,8.627520127,10.68451709,0.3923810449,10.18081323,id35,4.884016694,5.739646177,10.47435086,14.09759298,4.697389694,11.19170334,8.036645163,0.3365454139,9.340676782
,id36,1.002885246,8.314538576,9.169175905,9.303368089,13.05069247,1.260232751,3.915647962,20.81505729,18.38461041,id36,0.7854965803,6.583225979,5.115692744,7.253041216,8.656990828,1.282331398,2.546738872,10.50332056,13.78371246,id36,0.8120385319,7.412347667,5.120460504,7.197819107,11.0327772,1.637185115,3.832285482,11.71189882,11.89311192
,id37,4.251103818,10.85148545,18.98328937,5.453305418,1.122654249,2.895110064,3.839612332,21.6058176,16.25877724,id37,3.317674661,12.28154133,13.95658243,4.724035424,0.5157386314,3.998449015,3.779398512,18.83508739,18.17242062,id37,2.985390171,13.5036369,16.62594254,6.608473375,0.5681365844,5.353846984,6.05700502,29.65608354,27.51374907
,id38,0.05506207171,8.76576034,6.400678802,17.50702036,1.317448979,1.623836026,0.5784339806,2.506709123,4.061105928,id38,0.06938273733,8.832281534,5.762366019,15.94988326,1.734780196,1.309075722,0.5370378678,2.493826482,4.792879081,id38,0.1064153541,9.458366956,9.630708967,13.33791563,2.101769224,2.488353345,0.7302258665,3.878507953,4.680585248
,id39,14.22468623,0.7528870079,7.771055121,19.48203504,9.797089566,7.340627636,14.16932969,15.00587878,14.02094932,id39,13.06501087,0.4364567601,5.603809023,21.09382112,6.441460164,5.749714792,10.12089167,8.775649181,11.52243518,id39,14.48592626,0.3829787081,7.769068746,18.21012726,9.309479611,6.32351228,10.71064672,11.43797753,10.34492822
,id4,14.70613342,21.67384211,2.380240695,8.878322686,0.8787213468,10.13931554,4.293355229,17.75894032,18.01034366,id4,13.7587207,14.67451178,1.191675593,6.545239234,0.7519897309,10.55352902,3.575665101,12.83652512,11.89149855,id4,17.47664938,18.04072035,2.229116649,5.745954811,0.6426547296,14.42008239,4.33571555,15.4268658,13.30371593
,id40,2.67245289,2.47376419,0.03646547019,12.53779051,2.189263584,3.065677162,10.84972239,7.885816286,1.527388905,id40,1.506386324,1.539661345,0.04531483294,11.71906294,1.064839916,0.9870184773,7.000537449,6.322014479,1.106431658,id40,2.072892638,2.37896528,0.06799179492,14.35235299,2.618279363,1.082668342,7.412266668,11.97911827,1.19845906
,id41,5.534180606,6.7467836,8.211729,4.761815907,4.220777387,4.700487523,9.366469616,4.15115728,6.354352389,id41,4.423480984,5.349617364,6.003005869,3.147861707,3.079516105,4.148276249,6.187025396,4.33095441,4.142766711,id41,5.766426845,5.252878101,7.390007421,2.989467589,1.956871777,3.295795737,8.362796697,4.420108918,4.629419736
,id42,11.04489708,4.329584635,9.07939689,5.004227037,3.235635741,3.091525996,2.337460416,4.759438191,4.018077296,id42,9.612344923,5.762233796,7.400913064,5.462708587,3.695730704,3.486871774,3.103295603,5.861946434,4.281198037,id42,15.9017153,5.498311905,9.511041136,4.853170681,2.719852216,3.250678649,3.63127622,4.472075427,6.556855715
,id43,12.25517585,11.36690278,0.7664522183,0.1973405615,1.466798244,7.411404676,1.784385453,16.4517518,3.136236411,id43,10.90101149,11.49612084,0.9261412895,0.1875655621,1.078311956,5.005362693,1.29279352,13.16794075,3.17744906,id43,14.92977041,13.19217481,1.340431164,0.2914005596,1.739512383,6.246545062,1.121739356,19.45993481,4.293543453
,id44,0.00000008222083558,6.051937429,0.05758651678,3.495601779,1.488877682,3.877467906,2.233126688,15.10564624,14.35411327,id44,0.0000001119014699,3.897274387,0.02385597434,1.587849169,0.7631956931,3.358089009,3.069435496,11.94056935,11.07197403,id44,0.0000001593165245,2.797659994,0.02190862363,2.099542986,0.940866409,4.212548872,3.100708372,18.97165598,19.70387343
,id45,13.07429014,12.25709904,11.06886312,11.02593414,12.55389487,6.160746907,19.25488378,13.25216101,19.50666155,id45,11.13898389,8.383536831,9.332405446,6.662145912,11.98867022,5.802487417,11.7389681,12.37491184,12.81469761,id45,16.17773051,11.56536843,8.599917675,10.21744265,19.06783895,6.359922158,19.33417799,12.46950967,18.16454086
,id46,8.698838576,10.35688889,7.568698414,9.285300313,3.320064402,0.1115111154,0.00005741529923,1.120109474,16.00557885,id46,5.421022354,6.619344785,4.701622834,7.23675497,3.946413631,0.1600341793,0.00008334418801,0.519416069,13.67378506,id46,7.135587414,7.660014238,6.926743435,7.829827488,3.930743279,0.241341652,0.0001032445706,0.7245975422,13.37813971
,id47,10.86004805,11.3164372,7.276014526,7.689460886,16.60655774,10.30884432,12.60700811,14.94027569,8.752039958,id47,7.389939427,8.006782205,6.137623077,4.704521886,12.49321378,8.935958019,7.388332747,8.959856276,5.194838031,id47,8.608188697,6.592190709,4.328009478,5.651813044,12.94249867,7.66471414,8.536204105,8.796530231,5.340858552
,id48,3.630422467,7.718295626,10.04445975,11.08367503,12.84317525,12.61260131,14.17730253,10.20668705,12.74323942,id48,2.420561926,4.695519847,6.719422974,8.797211881,6.138827812,8.208176905,8.110027615,5.154846791,8.485133898,id48,2.0897605,4.69968444,7.032306729,9.440575514,8.137775397,8.605302354,9.691188347,5.590797936,8.579085434
,id49,8.414444123,19.90467338,18.40938699,19.40356523,1.607044277,6.214242203,9.689353682,1.862466681,32.27556144,id49,6.732877913,13.18673515,10.14751256,11.07044074,0.9098114176,3.812945741,6.542644684,1.063184933,20.83664964,id49,7.789855243,15.91892661,14.12419626,15.84134377,1.410342655,5.703760951,8.483871384,1.743767233,20.46173383
,id5,10.96455662,10.96035376,12.60476033,21.25849937,3.810023717,13.27130029,0.0001905147122,12.90123668,12.21194889,id5,11.77927019,12.90808646,11.16310397,16.00262826,3.723886866,9.140137173,0.0003359739535,11.62614893,9.489270793,id5,15.09420774,19.37381906,12.81843921,17.65656474,5.043329823,13.90719255,0.0004675788823,17.31637832,10.17381607
,id50,15.82446428,7.156605762,14.87258809,3.273857647,0.04916910072,0.003915186892,0.0002134444134,8.071141224,9.545243499,id50,17.15200718,5.483251123,15.59234633,2.950761211,0.03573309939,0.002790102154,0.0002047372685,8.494797532,9.324961055,id50,20.92973565,7.484387253,18.95766183,4.179235831,0.04016849324,0.002637570711,0.0004280540448,6.347571352,11.78427406
,id51,7.140893579,5.133167812,14.3756307,8.691408961,8.493429506,8.549662872,6.388025841,10.04808142,7.830513252,id51,5.135752571,2.739493221,10.11675874,6.422455409,7.754965607,6.046290912,4.631888633,6.831152405,5.289518976,id51,5.450078603,3.925322152,9.463809848,6.859518707,9.169085688,6.515525005,6.194515104,8.361767995,6.878075363
,id52,5.082608543,8.950530249,5.766383849,19.28564297,20.0984488,8.804330065,3.86899905,17.88237577,22.86997603,id52,4.229234926,9.17801171,4.641117875,15.48006992,16.75475175,6.280173383,2.069018367,17.71969358,24.06000333,id52,3.306045758,7.951512694,5.637275885,13.02256013,13.13892778,7.137220945,3.473982239,15.5126458,24.94922769
,id53,12.16843567,6.999246096,11.56055703,14.69669441,8.507104196,0,14.73700642,0,2.783134225,id53,9.464629327,8.712700527,9.739099375,9.375380945,3.669162463,0,13.81741735,0,0.7488610718,id53,11.41124717,7.542063285,10.44327712,9.564590558,3.292530862,0,11.67208002,0,1.108884386
,id54,14.01481384,11.96646406,13.24891108,16.11538575,15.31037019,16.4652494,15.63886241,15.96964151,19.71134593,id54,12.88764708,11.29938835,11.64146779,16.65188165,12.54249489,14.77313618,10.52254133,13.92271457,14.70074479,id54,35.7714303,28.96445995,20.38318944,36.89304765,32.62370517,30.99133999,33.89898381,28.43182882,37.48928715
,id55,12.02081867,2.773121707,6.892609827,11.85245733,7.540443025,24.51737625,25.03953838,18.0014865,18.43727108,id55,11.41860662,3.073193891,5.013802066,11.21777957,6.581957378,25.73583749,23.46666855,18.55723154,19.48233711,id55,14.78661281,3.823915467,9.235912617,18.82808906,7.177455117,35.02011599,40.75109873,23.8596617,27.41392742
,id56,9.702677085,0.2424423148,0.4920222823,0.06987586061,0.05218684563,3.017428036,2.193523814,18.38404996,1.27701003,id56,6.9736031,0.2146438465,0.4559103335,0.06147612559,0.04176666832,2.186087334,1.143552019,14.66876995,1.066066867,id56,12.92641863,0.3555518442,0.6515813599,0.1140228511,0.08164577287,7.756085674,2.214217034,36.26698934,1.463437627
,id57,9.30217827,10.49147069,10.2610062,16.14075065,10.3802439,14.31722982,9.246852476,7.418556217,18.12276997,id57,7.269109454,11.91183321,11.36261289,11.39208246,7.094526053,11.9318737,8.751261903,7.592176034,14.12432451,id57,9.308573873,16.42978717,8.520323845,21.13727958,8.156074172,13.92096756,12.23821452,10.4638497,21.22473675
,id58,17.51452985,4.232046512,11.53842464,11.84184077,16.06456715,1.180219851,7.439742027,19.01144455,13.27366353,id58,15.00759814,5.73083817,12.60492125,11.15284669,14.59332869,1.370171012,6.590282448,19.59051665,8.575157525,id58,22.80774106,6.896527534,19.87142867,17.99858687,31.18062857,1.678070699,13.93634856,29.62908092,17.37027274
,id59,0.1129403053,17.34011442,18.1908075,7.868313299,17.96754766,3.725080819,12.56342508,4.94103828,12.99631053,id59,0.08611821289,14.57911118,12.7387495,8.570161568,16.27788804,4.249780748,12.91856185,3.956735873,10.50932028,id59,0.1122147844,30.10882952,42.77789402,13.00774179,36.68939375,6.241731004,25.65531097,10.63750038,31.46781984
,id6,0.1255620037,5.104986707,1.417163183,12.91766013,1.805648259,6.141665784,11.78822225,1.267510452,2.080142345,id6,0.1541713841,5.371063739,2.350995,13.13231585,1.743842653,5.96017594,9.419550471,0.8966399004,2.026228115,id6,0.2294666232,6.199593886,2.430573212,12.96871152,1.863553238,6.735543447,10.56309984,1.07411768,1.704080539
,id60,15.03182251,0.5968506525,15.49918066,6.648112933,22.70914438,18.52209668,21.5527992,17.44170785,15.91595642,id60,12.78658029,0.4827653162,12.49799547,5.902405703,16.60147714,14.19636934,15.54653419,14.37551569,12.88206744,id60,32.59180316,0.6743534394,28.82848259,12.40127584,32.11295383,39.78004003,51.97317558,33.11234303,33.55577197
,id61,18.99723598,19.46323083,18.47228918,8.241277639,21.2181824,21.99969571,15.6372345,18.96697713,17.89851236,id61,13.72350657,14.57120618,16.13792434,8.218379931,10.22496903,22.2737101,12.90655061,16.67379075,14.41234529,id61,12.73159881,18.47528368,17.89510242,8.798418121,9.556130652,20.48515101,15.66188911,18.64339821,18.4171813
,id62,13.40067068,15.36732596,9.232663734,2.708371274,0.3066520831,19.95660564,13.04494545,12.68769727,12.19370483,id62,14.119073,17.0339209,10.14897436,2.447126038,0.2232273633,17.66273751,12.26625225,11.34569549,11.14848809,id62,14.14449547,18.3842298,15.22649042,3.63317672,0.3898798497,19.89842343,21.09048545,14.41687011,8.894978767
,id63,11.95362416,10.61332359,5.003926545,8.820391251,11.435653,13.80367492,7.724106832,10.04966257,12.49644304,id63,13.70586607,8.760651422,4.847432981,8.240274437,13.7164185,14.24178775,8.474960952,8.426608835,12.81241338,id63,17.31168738,15.51303255,6.846163572,12.50003881,23.75985097,16.18678112,16.27929373,15.33894463,16.13165282
,id64,23.59774796,15.49606077,15.55020748,7.777674863,18.13106739,8.725228773,17.81660083,16.89541068,20.71881593,id64,18.3013242,10.11061465,13.2553476,7.907539553,14.59448244,8.167925485,16.10581037,13.86000066,14.8382154,id64,38.30425176,28.22276533,25.32313258,9.664577117,41.08685232,18.00414694,38.99440933,32.97945199,26.2601144
,id65,17.08006031,10.25287717,17.57981219,17.58918928,16.91466212,13.32332572,6.874358786,13.79561328,18.53096833,id65,17.66339272,7.462980105,15.22122904,13.014294,16.28128674,14.15812695,4.654887595,14.44602229,19.53241583,id65,42.10033572,11.36501992,22.32591934,25.94204038,30.51065234,18.62829533,10.72695494,23.90418626,33.36375639
,id66,15.30661562,14.72444853,17.35866994,19.20934671,17.09876164,17.76408895,16.97281364,0.8570130857,17.4846814,id66,11.81610233,14.12197759,13.46282388,15.07744553,15.77379584,16.05746394,12.02620702,2.287508425,14.55787305,id66,30.17756482,36.13505416,42.83949837,35.2465681,38.1839691,47.58649611,50.67504469,3.197550453,35.22136004
,id67,1.990362803,0.1546045502,0.3689819388,0.2142712582,2.344457242,0.8664336043,0.05407440666,0.8188616323,7.277597581,id67,1.422597069,0.07785093882,0.2067138798,0.1283051573,1.414930413,0.7280165907,0.04437015298,0.5242597601,5.543436134,id67,1.507470642,0.1444771121,0.3179326367,0.1970149908,1.746500253,0.6242670248,0.05115761131,0.5476549007,6.421660494
,id68,0.9572827072,10.34775759,8.384510981,6.124240379,2.833601432,12.42716577,0.5459002481,3.75261686,13.93657368,id68,2.257203977,9.006172188,9.47483784,8.23630124,1.805418221,13.30229852,2.171969848,5.475141649,15.42634768,id68,2.975672472,11.78175148,8.076833738,8.512578803,2.296384712,11.28520522,2.190981113,3.947457004,14.76215417
,id69,7.333814512,2.14769317,6.51521335,15.00800065,12.52514981,9.219342645,16.52561233,14.72808206,8.375037082,id69,5.610233999,1.622799537,4.491916308,11.52268099,9.439273778,7.318351086,12.12271903,12.26968338,7.398174262,id69,9.754959595,2.199294681,6.08148413,23.2971144,19.66061914,14.22841151,19.49241532,14.07711722,9.560392953
,id7,8.514399041,14.28642576,16.49395821,3.306244248,20.32608385,17.62731079,11.96681431,9.76227764,16.67316784,id7,5.433543464,9.461484995,12.11529473,2.663830918,15.96887036,13.34016747,10.64985694,8.287431734,13.96173779,id7,6.028537034,9.568560072,13.72237463,3.586146692,20.07639516,17.98044142,13.98542967,8.540855004,19.53990605
,id70,20.46192778,6.104194273,24.27692873,19.06396545,8.339511654,7.694947831,18.70372829,18.20699955,25.47480304,id70,12.97552445,1.595496384,14.37107939,19.72024891,7.551335717,7.135588363,15.33505978,12.1839334,18.37327457,id70,21.5509066,2.544188789,15.45350512,15.84220472,9.685510988,7.120016068,18.62008559,17.76929032,31.81245109
,id71,17.49162713,2.8927046,17.9781603,13.63839064,18.28534217,12.90143895,10.84625084,2.543106706,4.174627687,id71,18.12905882,3.129174734,14.84831183,13.81788796,19.68097878,15.12531464,13.49161948,3.027860003,3.271098623,id71,33.61589946,2.860830801,42.58142008,29.61096462,38.63389841,17.97936369,27.09729844,3.243266369,7.015326692
,id72,8.228518341,11.99443017,4.986491035,11.91804428,17.00509103,13.23260138,11.00038609,16.41789253,10.86720031,id72,8.234793829,10.72648374,4.539990544,11.8115916,10.24328742,10.7133074,9.714305943,11.32343121,9.281508168,id72,10.40101637,23.04837769,11.22560288,19.31462855,29.24542165,18.71896432,22.47100563,15.19601557,17.69319746
,id73,12.13714262,15.62124547,12.37141702,20.30153346,16.70855433,14.47233511,17.7654982,21.87506002,23.39879935,id73,8.768185178,13.62900219,8.725976924,10.27286383,15.33086121,11.09550976,12.09010345,13.97700869,17.58763402,id73,10.78223087,22.85536168,16.0803078,27.23047693,27.95407363,22.95488227,26.80253875,23.83602083,34.39499914
,id74,14.02567012,2.575688895,13.83599743,9.516627946,13.6305883,24.61222354,20.40352998,11.39749194,20.79304722,id74,15.53209226,2.487386691,11.96705138,8.533823432,12.41789601,19.61163113,16.44861923,8.905950571,18.71663397,id74,26.26039809,2.945371531,21.68533171,11.38488162,18.48617994,31.80251604,30.0072282,13.92897922,35.92074728
,id75,1.783223705,13.28423712,19.44563679,19.5441465,1.289483443,16.60622725,16.48252765,13.01995595,11.58634928,id75,1.560231683,12.25893797,16.68545365,19.06466486,0.8983545202,13.53256684,14.28107761,10.71863991,9.516743285,id75,3.179888193,30.47912444,44.38628227,39.47669282,1.143736234,42.05644884,38.00959004,19.81033858,24.6581361
,id76,21.63585312,13.51671937,8.496530939,3.937062775,3.683094961,2.75722231,11.75477394,3.259462581,9.739141952,id76,18.15594503,10.8061184,8.664129548,3.294755358,4.856525417,3.004455131,9.647416546,4.788633286,8.629605924,id76,47.50036861,23.49407169,17.7824955,4.877641967,6.821799688,4.659930439,20.18139462,7.170290705,18.33517459
,id77,16.57626365,24.60820191,21.79517052,13.2956355,11.53489756,7.906651484,7.449433619,10.82016461,6.989577549,id77,16.55744932,15.17104392,14.29754923,14.08477585,11.45324914,8.002515776,8.653294125,10.34859898,7.601809664,id77,29.95893941,38.57792191,36.6985859,22.74984863,16.78781243,11.84502765,15.9384204,17.06176739,14.7001052
,id78,12.24350861,9.450849317,0.134526709,11.28964708,2.78634235,12.0195091,16.6663729,11.5831858,10.68712245,id78,9.91725914,7.341379829,0.0839753223,8.740394388,2.153944285,12.79546144,12.31680904,9.09961772,11.08360904,id78,16.61417299,11.42978753,0.1324457612,15.00832986,3.355811967,17.31436731,24.92464289,12.6441165,19.93633221
,id79,18.98350961,7.720116454,8.429213803,14.3358519,14.07376569,15.01666318,1.329992387,16.2255715,1.838914567,id79,16.23918526,6.006422433,6.698300439,17.01360544,11.57225809,13.07134768,1.778242785,17.58092509,3.164516172,id79,31.65791032,9.479683275,10.12943821,20.99285942,14.53045783,21.15241861,1.56958976,19.59851386,2.640054851
,id8,18.44105768,0.6877609055,0,3.565419823,19.29482525,15.89702828,20.82777248,17.45188331,12.00674424,id8,14.88225619,0.5207531997,0,3.310206266,9.456171575,9.233365081,12.67730833,11.38506482,7.881216481,id8,24.23973832,0.6671995021,0,5.027279128,15.48050472,10.61060023,17.66081939,15.27780062,7.819750115
,id80,8.962870545,13.8060287,13.87089495,3.161519735,3.229976977,8.473050584,2.612721286,8.812266922,1.936080112,id80,9.037317338,11.79520217,11.2863209,2.909682962,2.920587543,8.544206516,3.819088523,9.412223526,1.758591664,id80,15.10906764,26.15613959,25.34131234,7.614382407,6.014846703,18.54926909,4.283997301,14.7081087,2.567642024
,id81,2.983435116,0.06085631185,3.518471946,7.449252937,23.99725659,2.229873005,1.00441557,2.793911371,1.441444179,id81,3.776579615,0.04840368018,3.221774193,8.377883704,18.30061709,4.697202636,0.637657126,2.908008176,2.754262875,id81,4.917872091,0.0472048406,3.13096543,8.498450221,32.39910769,4.012051166,0.7113954294,5.014694124,3.793830003
,id82,15.30201997,21.48997554,21.51777612,21.73074698,19.49105103,17.67996156,21.14861814,18.71389135,10.5669359,id82,16.98861514,16.38516157,12.86568051,15.755795,16.71514758,12.43394234,17.26584186,21.08603521,7.520309641,id82,30.67205273,38.93773553,37.10554564,37.22273355,37.2119551,37.75194172,46.78251785,37.71806076,13.63034796
,id83,16.3509452,3.258850594,23.64554576,11.88982217,13.4434906,3.531013079,2.379523419,14.13530695,18.19674416,id83,17.23288191,4.18497657,18.84493375,8.9158487,10.2111229,4.391462659,2.023452311,11.39520522,20.59756121,id83,22.08608691,3.998655711,39.31903504,23.22826384,17.72987883,6.655844619,2.0821978,26.22658701,25.71432681
,id84,16.49048886,11.8252294,8.292354456,6.900217171,6.049379214,7.216510052,14.41577158,10.54562792,6.667341897,id84,14.03298998,10.61971643,7.164285315,4.946645855,6.346796694,7.008042249,12.37481898,11.27477639,8.218297628,id84,27.78388294,14.84622092,11.75383925,5.753346093,7.718016937,10.52839043,23.42153513,16.61602434,8.298203338
,id85,4.045374763,2.36707343,6.000824791,2.6319068,4.297035733,11.77109234,6.942624384,3.692306441,6.69259132,id85,3.314135917,1.602694573,4.244070391,3.093469089,4.297367186,16.69370333,3.82301043,4.462081957,6.486611909,id85,3.620340924,1.903524869,5.617913594,3.539170351,4.24760823,17.50261738,7.835291544,4.863999502,10.98035823
,id86,1.90850844,13.13462181,12.95739905,14.37471946,12.36588061,16.05502094,18.71442047,15.94017213,8.176475129,id86,1.360444738,9.926498268,9.347631935,13.17241638,10.53651624,13.10735117,12.90048051,14.1577918,6.551817857,id86,2.674141583,18.84608307,22.59697848,18.75551018,23.81841717,24.97804354,38.42285607,22.50477423,10.2999254
,id87,19.96155082,12.7235322,15.9968561,13.17204942,18.05660275,23.18481841,17.88319002,21.40660858,19.90852092,id87,14.08957419,9.487202171,14.00824368,12.89063076,15.07263896,18.06337948,18.53313359,18.81206172,15.3236947,id87,30.19656139,17.91685173,32.9369682,22.58761266,31.59829735,50.09423957,27.96288795,36.04569448,34.31289292
,id88,20.10368057,20.82982102,17.39993116,13.94388344,16.68057162,6.960791703,15.54307983,8.27909172,16.85208262,id88,17.73475775,16.68388306,16.19207411,10.91616966,12.91826395,4.671533344,18.29441298,7.64649011,12.48909894,id88,26.84063164,25.8616083,20.72062835,20.51485751,15.13605571,5.700425288,23.4145149,11.11220148,30.92484398
,id89,3.242822275,13.64469437,6.978047593,2.406359195,2.204868261,3.204345094,6.541569006,1.59041374,4.860277923,id89,4.047544449,11.72090537,7.882866645,1.97907718,3.727575127,6.08217256,8.851062466,3.835086007,6.81089561,id89,5.179902668,25.52664062,15.99182043,5.572290829,5.160315253,5.621470641,10.39055464,3.889048156,13.38338522
