subject_id,scenario,scenario_num,resting_C3_High_Beta_mav,resting_C3_Low_Beta_mav,resting_C3_Mu_mav,resting_C4_High_Beta_mav,resting_C4_Low_Beta_mav,resting_C4_Mu_mav,resting_CZ_High_Beta_mav,resting_CZ_Low_Beta_mav,resting_CZ_Mu_mav,thinking_C3_High_Beta_mav,thinking_C3_Low_Beta_mav,thinking_C3_Mu_mav,thinking_C4_High_Beta_mav,thinking_C4_Low_Beta_mav,thinking_C4_Mu_mav,thinking_CZ_High_Beta_mav,thinking_CZ_Low_Beta_mav,thinking_CZ_Mu_mav,resting_C3_High_Beta_variance,resting_C3_Low_Beta_variance,resting_C3_Mu_variance,resting_C4_High_Beta_variance,resting_C4_Low_Beta_variance,resting_C4_Mu_variance,resting_CZ_High_Beta_variance,resting_CZ_Low_Beta_variance,resting_CZ_Mu_variance,thinking_C3_High_Beta_variance,thinking_C3_Low_Beta_variance,thinking_C3_Mu_variance,thinking_C4_High_Beta_variance,thinking_C4_Low_Beta_variance,thinking_C4_Mu_variance,thinking_CZ_High_Beta_variance,thinking_CZ_Low_Beta_variance,thinking_CZ_Mu_variance
id35,scenario6,6,14.97654066,11.94030574,13.88977435,17.44255274,13.27776426,17.07195747,14.19493796,7.738152708,8.738821858,10.49307815,7.500471398,8.229077254,12.08387706,8.627520127,11.19170334,12.91349613,7.555224578,7.769380072,0.0004892967939,0.0002837931441,0.0004029857629,0.0006106754407,0.0003654264773,0.0005788736843,0.0004386186386,0.0001034589071,0.0001537534815,0.0002477840849,0.0001104805121,0.0001186529067,0.0003288239166,0.0001422694725,0.0002621660043,0.0003778184929,0.0001161095111,0.0001236643295
id35,scenario7,7,9.082783757,4.500272614,5.566865522,15.51639852,12.57313504,11.32288662,9.673899016,4.840465653,3.907074182,13.76584272,8.552807833,7.382034447,12.85415527,10.68451709,8.036645163,16.06846794,8.451212083,6.782330331,0.0001968425225,3.963755464e-05,5.557925804e-05,0.0004649655094,0.0003062389848,0.0002507388785,0.0002646036812,5.89686356e-05,3.101276312e-05,0.0003818681624,0.0001253540264,0.0001107005797,0.0003139743064,0.0002349359174,0.0001254938625,0.0004577675131,0.0001220434682,8.158551294e-05
id35,scenario8,8,7.027802182,4.07557981,4.590866182,2.844965506,2.565010755,2.145030924,8.755216526,4.45037321,4.670856819,3.009422934,1.429933073,2.022097994,0.5733493981,0.3923810449,0.3365454139,9.148117831,6.212878405,4.445412894,0.0001518621093,3.956138881e-05,5.710085255e-05,3.598745905e-05,2.201278538e-05,1.618200389e-05,0.0001963010966,5.105765853e-05,5.353912139e-05,2.063069502e-05,4.525702934e-06,8.593383931e-06,8.234294567e-07,3.883420479e-07,2.753206358e-07,0.0001970147974,9.728145847e-05,4.008013929e-05
id35,scenario9,9,9.146632568,6.937211815,6.507239611,10.08034871,7.99489453,7.392294925,12.76668815,7.085853929,7.3073982,13.22406498,7.660593243,8.481719969,14.13936743,10.18081323,9.340676782,15.12647934,6.372076204,8.179248241,0.0001621668351,7.962609354e-05,8.07174167e-05,0.0002003571405,0.000109486889,0.0001161039381,0.0002881664375,8.80497548e-05,0.0001002777294,0.0002943876851,9.504364381e-05,0.0001142459335,0.0003306475582,0.0001594345505,0.000140087671,0.0003587083892,7.069375663e-05,0.0001115573687
id36,scenario1,1,1.45654354,0.295181888,0.3607465703,0.6461527761,0.2035985655,0.2551453032,0.6460834141,0.1349772098,0.1698568781,0.9193591409,0.5406268968,0.6738292852,1.002885246,0.7854965803,0.8120385319,1.26083175,1.003828645,1.068080565,4.590982084e-06,1.776325458e-07,2.59230576e-07,1.198552871e-06,1.347945552e-07,2.704278483e-07,8.718260182e-07,3.52380161e-08,5.27444618e-08,5.277021133e-06,2.655927266e-06,2.709819794e-06,8.748064941e-06,4.213664672e-06,4.549019175e-06,1.278453771e-05,8.939917994e-06,7.526359185e-06
id36,scenario2,2,6.523610786,3.535260364,4.905633489,5.307390589,3.192823469,2.763905871,5.932194578,2.903650002,3.449448963,6.286096338,6.583199931,6.343422343,8.314538576,6.583225979,7.412347667,7.593436349,4.253627449,4.339024224,0.0001095377026,2.442071982e-05,5.856994285e-05,6.992241994e-05,2.959599141e-05,1.423198548e-05,6.021410564e-05,1.492433841e-05,1.932069467e-05,8.977583522e-05,8.717797911e-05,8.192846517e-05,0.0001347144177,8.640252484e-05,9.737437998e-05,0.0001151134319,3.085423645e-05,3.313285579e-05
id36,scenario3,3,7.297286654,5.633087646,5.316794911,11.24223339,6.942853022,7.542872265,5.895242836,3.713193869,4.141909757,8.518787066,4.957519437,6.051114178,9.169175905,5.115692744,5.120460504,26.2420861,10.7735595,13.90582867,8.674373819e-05,5.064110905e-05,4.696496246e-05,0.0002143728477,8.386385226e-05,9.192487609e-05,0.0001409118333,4.997675111e-05,5.659295034e-05,0.0001317607257,4.137282824e-05,6.30478891e-05,0.0001559765694,4.163841063e-05,4.37445743e-05,0.001250009186,0.0001894371754,0.0003246795401
id36,scenario4,4,13.23114787,4.514662204,5.83740851,9.687886166,7.563635611,5.204313783,9.766174802,6.940118289,6.321462068,8.145659735,6.465073789,6.758796152,9.303368089,7.253041216,7.197819107,7.672732242,6.880743508,7.084824919,0.0005383151677,3.00974655e-05,8.964965099e-05,0.0001462842735,8.23507553e-05,5.572142447e-05,0.000161378972,9.129470287e-05,6.906413168e-05,0.0001305543697,8.100220237e-05,8.578525704e-05,0.0001516380067,8.784832824e-05,9.294420459e-05,0.0001079551095,8.857715406e-05,8.675290872e-05
id36,scenario5,5,4.569295678,3.962287978,4.642797546,14.1345645,7.591440037,11.03441492,15.86806671,13.92896899,15.29182536,4.027756324,2.792665113,3.500767299,13.05069247,8.656990828,11.0327772,9.282338507,7.499965055,7.590735378,3.548223808e-05,2.212570413e-05,3.682201094e-05,0.0003401666359,9.198721372e-05,0.0001991594502,0.0004926222353,0.0003310115639,0.0004476013429,2.653056354e-05,1.118883219e-05,2.100454507e-05,0.0003741990535,0.0001450597264,0.0002415731258,0.0001749886784,0.0001088379652,9.860686384e-05
id36,scenario6,6,3.225934125,2.842068443,5.046347799,2.324723694,2.318858492,2.841391906,3.573074639,2.13969897,4.687192736,1.360213333,1.285833169,1.410633733,1.260232751,1.282331398,1.637185115,2.053743379,2.116692879,2.080143204,1.704218733e-05,1.366233076e-05,5.385892822e-05,8.821476496e-06,9.082961013e-06,1.493740147e-05,2.435374503e-05,6.196048148e-06,4.309078216e-05,3.929604609e-06,3.91689077e-06,3.844213396e-06,3.517825858e-06,3.84112154e-06,6.087038698e-06,1.004432371e-05,1.103054473e-05,7.977456454e-06
id36,scenario7,7,9.674170426,6.032490865,11.3359075,13.64835546,4.609222766,9.170947056,4.989213421,1.749664672,1.559869304,5.958250881,5.122405955,4.386874803,3.915647962,2.546738872,3.832285482,6.562953898,2.387350238,2.867946845,0.0002484757747,6.460432625e-05,0.0002299089241,0.0005463856433,3.920329707e-05,0.0001700290719,4.185083539e-05,5.499022099e-06,3.540817658e-06,9.17451328e-05,0.0001012004073,7.416977004e-05,9.991505997e-05,3.075953759e-05,9.057720839e-05,6.433916914e-05,8.445233237e-06,1.309052306e-05
id36,scenario8,8,13.31446392,6.858198966,12.80799477,22.22174558,16.39022681,14.83731,16.32078528,7.943101354,16.15116316,11.59607725,5.20656173,5.773164982,20.81505729,10.50332056,11.71189882,13.12462518,9.441772513,10.35004968,0.0003282105503,9.093733225e-05,0.0003924031446,0.000851794251,0.0004281238538,0.0003365780222,0.0005086431551,0.0001060861097,0.0004486088582,0.0002568533124,9.500565787e-05,8.722015727e-05,0.0006961253661,0.0002080048684,0.00024925867,0.0003088814487,0.0001589549772,0.0002053341546
id36,scenario9,9,16.82788734,11.21663482,11.65523129,18.63975482,13.19358819,16.68596071,20.16204152,11.16034234,12.27986794,13.85249154,11.01487925,8.270690343,18.38461041,13.78371246,11.89311192,15.1048152,9.273803315,10.74378925,0.0005384901727,0.0002483609125,0.0002425464828,0.0006202884299,0.0002979281603,0.0004778720445,0.0007336363835,0.0002239864404,0.0002986554012,0.0003608752065,0.0002149902065,0.0001317396556,0.0006170227264,0.0003370369207,0.0002742840109,0.0004936887771,0.0001872797007,0.0002437923014
id37,scenario1,1,18.34320687,17.95828384,17.08555269,26.62722983,17.73361486,20.79068541,15.4588065,8.647818674,8.064691695,1.189665904,0.954727428,0.8348300255,4.251103818,3.317674661,2.985390171,5.333053854,2.654342538,3.360111701,0.0006435451805,0.0005550856721,0.0005392477018,0.001127240185,0.0004498474127,0.0007395633154,0.0007986436185,0.0002034448004,0.0001480040328,1.747872366e-05,8.573219372e-06,4.456561871e-06,0.0001818897179,8.965748872e-05,5.711072006e-05,0.0002094380872,3.43906917e-05,8.445163193e-05
id37,scenario2,2,16.14772972,11.35940998,18.31988072,15.06545514,16.17286801,24.78139537,11.01481087,9.931258908,11.54826786,10.20157766,7.902796577,12.05875435,10.85148545,12.28154133,13.5036369,14.83660712,7.813022357,10.76835424,0.0004959235432,0.0002340822329,0.0006162304397,0.0003657228042,0.0004716934141,0.0008898350141,0.0003516044338,0.0002651207462,0.0003292775483,0.0002839762675,0.0001478171291,0.00040256553,0.0003532675697,0.0003260376593,0.0004197758778,0.0007479560626,0.0001543104931,0.0003041642913
id37,scenario3,3,16.98512339,12.5326551,22.63730596,14.3285335,28.38143484,21.21180361,14.94951315,14.13758961,16.13301581,11.05891566,9.762341692,7.415518302,18.98328937,13.95658243,16.62594254,10.67946411,5.986503538,6.714377161,0.0006329679086,0.0002881297626,0.0009928023004,0.0003323406605,0.001235851471,0.0006274557464,0.0003627428152,0.0003662615906,0.0004910301978,0.0003490163865,0.0002150886345,0.0001097379109,0.0006926695225,0.0003669271434,0.0006130000537,0.0002352193855,7.185463259e-05,9.646298665e-05
id37,scenario4,4,16.05427677,8.607447493,9.801744047,9.324363049,8.453660114,8.680648567,17.3815614,7.400255686,10.43559769,11.97529523,8.563572842,10.7290127,5.453305418,4.724035424,6.608473375,15.6778242,9.843023938,12.7688,0.000403155943,0.0001225600363,0.0001422922739,0.0002016743264,0.0001576426855,0.0001499594227,0.0006770866993,0.0001244220077,0.0002111636547,0.0003422652132,0.0001403472405,0.0002443292104,6.869845638e-05,7.071494832e-05,0.0001472718613,0.0005545562952,0.0001964824581,0.0003772479579
id37,scenario5,5,3.912692874,3.558632008,3.436796542,1.063283527,0.4714040197,0.526623129,1.165427209,0.5168349124,0.5772682516,0.406669367,0.1869742503,0.2058329155,1.122654249,0.5157386314,0.5681365844,1.230542878,0.565291178,0.6225982229,9.792788342e-05,4.39117669e-05,3.941650026e-05,1.671543528e-06,3.212084756e-07,4.057798762e-07,2.0080589e-06,3.860596414e-07,4.875458352e-07,3.464439777e-07,5.36675827e-08,7.68488575e-08,2.640357463e-06,4.083955237e-07,5.854369903e-07,3.172173643e-06,4.906501464e-07,7.031928299e-07
id37,scenario6,6,7.915948286,5.666757327,8.134562965,7.965367857,13.55527151,11.99656288,3.787806321,5.258357812,5.514798365,1.945195898,2.274565935,3.712688006,2.895110064,3.998449015,5.353846984,7.050894289,7.84010172,6.670613108,0.00018708729,7.281453912e-05,0.0001551987351,0.0001473115911,0.0003072203947,0.0002565794804,8.995356894e-05,8.488919774e-05,9.709052631e-05,3.225924371e-05,2.469119121e-05,7.643730956e-05,5.721033813e-05,6.608733071e-05,0.0001384726484,0.0002712625225,0.0002698835083,0.0001509414472
id37,scenario7,7,0.1949854171,0.1832509496,0.2848607847,8.261780852,6.52426273,12.2937031,3.860867403,2.810661133,6.945065768,9.940007187,7.659558426,17.72755353,3.839612332,3.779398512,6.05700502,0.9599593747,1.216096805,1.619800444,7.23525235e-08,5.06363374e-08,1.273755246e-07,0.0001473178689,8.063361465e-05,0.0003542931373,8.954884249e-05,2.053152444e-05,0.0001361050162,0.0002489737752,0.0001341383596,0.0007879078357,0.0001045383375,5.493042793e-05,0.0001637405842,1.966310371e-05,1.48424406e-05,2.754547647e-05
id37,scenario8,8,10.37017342,6.001345627,9.616497874,8.646926711,7.343509693,9.668072697,21.03516056,11.26040952,18.26301247,18.94185035,16.91945266,25.75481733,21.6058176,18.83508739,29.65608354,13.48903986,9.623262946,11.62018296,0.0003583099249,8.186256798e-05,0.0002379333683,0.0002377976521,0.0001589248011,0.0003427020204,0.0009966706189,0.0003007838644,0.0006458802664,0.0006472867957,0.0005184588926,0.001168750687,0.0008126775875,0.0006506188639,0.001611195094,0.0004679137054,0.0001923930996,0.0003169383265
id37,scenario9,9,10.92288297,10.35073329,11.48352127,14.8147096,9.153791193,14.75085819,13.13620621,7.468340531,9.856270107,15.6330965,15.51521204,23.44565684,16.25877724,18.17242062,27.51374907,13.04876745,11.17969929,13.67764363,0.0003480306446,0.0002457095998,0.0002983438565,0.0005650621096,0.000172676589,0.0004877145586,0.000396246779,0.000111467098,0.0002178992599,0.0005067792761,0.0004408445933,0.001201744737,0.000484410407,0.0005848800396,0.0013657193,0.000357856528,0.0002559411381,0.0003791473217
id38,scenario1,1,3.757485877,3.999145853,5.368207149,1.39320401,1.687250193,1.880753189,1.707818179,1.546221573,3.055696633,0.03398867063,0.04268795529,0.06572289419,0.05506207171,0.06938273733,0.1064153541,0.03922163158,0.04912155704,0.07540774059,9.103224626e-05,7.662970397e-05,0.0001356493297,1.482524909e-05,2.949305803e-05,3.357099152e-05,3.700292376e-05,2.788159904e-05,7.964079123e-05,4.38880731e-08,2.82760437e-08,8.91714341e-08,1.155919335e-07,7.46264556e-08,2.350986068e-07,5.82286711e-08,3.74805852e-08,1.178742526e-07
id38,scenario2,2,2.229542096,2.082261902,2.183527068,1.410831301,1.733845231,2.256013967,2.133983048,2.267462063,3.979508458,4.580409707,5.864760297,6.960765091,8.76576034,8.832281534,9.458366956,3.884411685,4.076392848,4.727866653,5.486719316e-05,3.161740014e-05,2.585519565e-05,1.661449066e-05,2.101927394e-05,3.391864573e-05,3.809286032e-05,2.750404763e-05,8.411493999e-05,8.620750903e-05,0.0001496081087,0.0001761195571,0.0003735093241,0.0002621193511,0.0002695584615,6.992262143e-05,5.882065823e-05,9.688771214e-05
id38,scenario3,3,8.227554891,11.86819262,9.21125524,7.07885394,5.690353626,8.60326424,1.81579489,1.625786661,2.087950805,1.868046807,1.96872819,2.694137557,6.400678802,5.762366019,9.630708967,1.645159146,1.908921153,2.357938353,0.0001996697759,0.0003452320126,0.0002425581687,0.0002372825339,6.541222634e-05,0.0001660951978,8.389151526e-06,4.363719318e-06,7.308440579e-06,7.259613447e-06,8.937602922e-06,1.564690652e-05,0.0001782170849,0.0001142835799,0.0003312918697,6.210298222e-06,8.801385567e-06,1.29655372e-05
id38,scenario4,4,16.30063575,13.82129473,18.36351892,10.74225994,7.206598787,10.26295009,2.236256469,2.047092019,2.052862614,21.56828163,21.80085111,18.44433773,17.50702036,15.94988326,13.33791563,7.519098162,8.795386919,12.53199186,0.000571995189,0.0003097084748,0.0005475919234,0.0003606396711,0.0001217465193,0.0002395850398,3.509664999e-05,1.503536772e-05,1.497019034e-05,0.0008083903522,0.0008012698105,0.0005637294637,0.0006647676646,0.0005170738534,0.0003211924449,0.0002406985861,0.0001912486609,0.0005270154121
id38,scenario5,5,14.80899556,8.588085058,12.49337581,4.221638036,4.874789412,6.639476471,3.412965957,4.045959055,6.343253664,6.125403666,6.97062554,8.194256529,1.317448979,1.734780196,2.101769224,2.191930919,1.288682292,2.147141728,0.0007144762374,0.0002148274242,0.0003431784899,0.0001151134299,9.320823499e-05,0.0002335421925,9.244388485e-05,9.628065889e-05,0.0002530456732,0.0001533753405,0.000118652185,0.0001971610411,2.6837895e-05,1.799942374e-05,2.532647217e-05,7.656421852e-05,1.609696638e-05,5.355132477e-05
id38,scenario6,6,2.467275479,3.60651812,4.837881838,6.887143146e-05,0.0001791001057,0.0003880751376,3.080098365,1.675950718,2.77774365,0.469937111,0.7836003585,1.12392112,1.623836026,1.309075722,2.488353345,0.9240799865,1.113595551,2.444520351,6.008495503e-05,8.231995513e-05,0.0001307061164,0.0,0.0,0.0,0.0001055487427,2.478481428e-05,5.216991334e-05,6.068519598e-06,6.982282083e-06,1.36649954e-05,2.670336735e-05,1.224840268e-05,4.907014926e-05,1.418484905e-05,1.003222616e-05,6.093603204e-05
id38,scenario7,7,1.375829774,0.5068718363,0.465009818,1.819895112,1.343642828,0.9444422298,1.906243042,0.7078261656,0.6809751357,0.5816001213,0.5399570551,0.7338732861,0.5784339806,0.5370378678,0.7302258665,0.5778396317,0.5362627163,0.7297117566,3.124437176e-05,1.235576389e-06,7.676474525e-07,4.999003648e-05,1.432412522e-05,5.000175284e-06,4.601586529e-05,2.521715624e-06,1.700888567e-06,8.122681355e-07,5.636280552e-07,1.118526893e-06,8.034566735e-07,5.576500747e-07,1.106854503e-06,8.018772073e-07,5.562724615e-07,1.105056709e-06
id38,scenario8,8,0.0001411791559,0.0002785350118,0.0005960536979,0.0,0.0,0.0,0.0003001671854,0.000507040699,0.00113878945,2.692170977,2.693356616,3.634035017,2.506709123,2.493826482,3.878507953,1.786656566,2.859496049,4.227658028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609794986e-05,3.5870427e-05,6.094021097e-05,5.449184292e-05,2.912286195e-05,7.068684557e-05,3.183965586e-05,4.566300777e-05,0.0001023734085
id38,scenario9,9,7.837326244,8.914353217,9.756259817,9.213853331,11.97235666,12.06755837,5.280170123,4.011999206,6.746742866,3.294464241,3.819350869,4.022386843,4.061105928,4.792879081,4.680585248,2.667262675e-05,3.153198241e-05,6.201086049e-05,0.0002794204747,0.0003069084617,0.0002839503126,0.0002629501112,0.0004246628062,0.0003514266798,0.0001622582207,5.863162564e-05,0.0002013783819,8.019950508e-05,5.535880484e-05,5.123393258e-05,0.0001128066843,9.958626144e-05,9.045236014e-05,0.0,0.0,0.0
id39,scenario1,1,10.0268405,8.553648383,6.983467595,16.90018222,17.5554913,14.08260805,18.17155294,8.148753842,7.556457927,17.86469385,13.04026452,17.154552,14.22468623,13.06501087,14.48592626,15.93371415,10.52768278,11.26329307,0.0003182666493,0.0001632388719,0.0001032743723,0.0006198065617,0.0005412828005,0.0003519330229,0.001241398356,0.0002463104009,0.0002979062749,0.0007395960147,0.0002856621115,0.0005218541285,0.0003921928153,0.0003525870536,0.000377303785,0.0007328675446,0.000248998774,0.0003191391535
id39,scenario2,2,1.879421519,1.663208998,1.784034142,0.3638781335,0.2198240004,0.228611061,0.4566587429,0.2618015228,0.2494699334,17.13492079,14.24583958,15.06911434,0.7528870079,0.4364567601,0.3829787081,4.666446389,6.044206073,7.664556093,2.679693815e-05,1.060515524e-05,1.204935463e-05,2.763367109e-07,7.65001803e-08,8.58258891e-08,4.220338691e-07,1.054728386e-07,1.111788558e-07,0.000674686322,0.0003898361553,0.000435505417,1.325748188e-06,3.717459058e-07,2.529994697e-07,0.0001248330765,0.0001273886515,0.0002349354674
id39,scenario3,3,10.72440926,15.94452984,11.68480889,7.772755161,6.834500373,5.731329069,0.0,0.0,0.0,4.418572431,2.546262695,6.466767555,7.771055121,5.603809023,7.769068746,0.4498143799,0.6812230934,1.008982171,0.0002816608593,0.000489598816,0.0003805951322,0.0003126675546,0.0001017643592,8.83245355e-05,0.0,0.0,0.0,0.0001820477465,2.999874869e-05,0.0002555224877,0.0002672325435,8.363447489e-05,0.0001904940705,6.095700109e-06,6.664146412e-06,1.53542199e-05
id39,scenario4,4,10.31576221,14.80408661,10.2574727,11.9691122,7.552952977,7.842707633,16.82442689,15.96361875,20.57419286,13.07637279,9.102443916,11.25708796,19.48203504,21.09382112,18.21012726,15.97827476,15.42437501,13.66140033,0.000221818575,0.0004960121019,0.0001971344909,0.0003499932565,0.0001067057085,0.0001113878711,0.0005988558064,0.0004806355666,0.0007220825298,0.0005169787115,0.0002238330499,0.0003481654345,0.0006904124988,0.0008000237321,0.0005220892844,0.0004807231981,0.0004327753038,0.0003490202546
id39,scenario5,5,10.9756709,9.555632733,13.04981695,5.170316868,3.795230842,2.571956285,7.703776471,7.700928239,15.0907,8.432625122,8.999760677,11.06096266,9.797089566,6.441460164,9.309479611,7.746578287,9.313415717,12.76552514,0.0004362636616,0.0002105174026,0.0004411089796,0.0001755295047,4.536893974e-05,1.732387923e-05,0.0001911346511,0.0001129650715,0.0005953145062,0.0002723071105,0.0002453029774,0.000390290752,0.0003860562188,0.0001433254416,0.0003051353301,0.0002286669502,0.0002716261417,0.0006396904782
id39,scenario6,6,10.02372793,10.12324337,5.166403663,8.040639506,5.554717913,5.523564692,8.854743681,4.339568712,5.5891515,8.134757062,7.546921429,8.447333952,7.340627636,5.749714792,6.32351228,14.39565437,11.97452963,13.79478817,0.0002213431394,0.0002337063396,5.364638655e-05,0.0001429123595,4.744537527e-05,5.488018629e-05,0.0001537807254,3.84064245e-05,5.1402645e-05,0.0001569675802,0.0001213031469,0.0001520447079,0.0001016101481,6.286180091e-05,7.124794524e-05,0.000437646153,0.0002940767614,0.0003900329363
id39,scenario7,7,11.88032601,11.19239601,9.921762011,22.29328545,17.46608173,17.46939076,20.35830336,23.17176524,16.30013891,9.683177955,6.171887512,7.082761084,14.16932969,10.12089167,10.71064672,8.995834109,11.31946247,8.835046774,0.0003378020229,0.0002722810974,0.0001994593763,0.000825383294,0.0004335558215,0.000451998797,0.0008314104821,0.0008921788206,0.0003927958993,0.0002840599739,8.276484899e-05,0.0001238286195,0.0005118543257,0.0002417907216,0.0002455845465,0.0002122632957,0.0003661289001,0.0002234387415
id39,scenario8,8,10.97327177,6.603226493,10.09041301,19.3898265,13.39597866,19.02350307,11.19685281,10.73598974,12.84505355,10.48181502,7.535614575,9.230563465,15.00587878,8.775649181,11.43797753,8.71769609,7.029053601,6.732319781,0.0003020828234,0.0001033489292,0.0002805619311,0.0007103641791,0.0003102427859,0.0006501267619,0.0003060172803,0.0003020630928,0.0003774306288,0.0003116684773,0.000162626143,0.0002361771607,0.0005380789597,0.0001543245041,0.0002416768135,0.0001838157828,0.0001413074243,0.0001062018731
id39,scenario9,9,10.48909247,5.853008217,8.133335967,10.4225482,8.85088446,9.886363126,10.90334883,8.003335326,9.469839138,8.8783419,5.702732483,5.998614732,14.02094932,11.52243518,10.34492822,8.934044239,7.649978676,6.801825057,0.0001839848452,5.381432833e-05,0.0001160471244,0.0002274633579,0.0001498671516,0.0001729846732,0.0002441626558,0.0001154969373,0.0001718939269,0.0002407271772,7.342611078e-05,7.178375547e-05,0.0004452953702,0.0002697334813,0.0002285936608,0.0002454939669,0.0002379903686,0.0001209357696
id4,scenario1,1,6.674832318,5.80682184,7.23786011,10.58464695,9.319828895,9.619825745,16.70842334,13.73396633,12.21618229,2.884687606,2.223944758,2.276908807,14.70613342,13.7587207,17.47664938,20.23862745,13.2868988,18.37171481,0.0001448966014,0.0001092985227,0.0001306739623,0.0002342443337,0.0001542555056,0.0001777464048,0.0005600394681,0.0003558800457,0.000275582988,1.367689293e-05,7.986230007e-06,9.00601923e-06,0.0004034255554,0.0003407954188,0.0005540339681,0.0007442954777,0.000312177021,0.0006071668308
id4,scenario2,2,8.243332913,6.466521971,6.049433606,19.70700675,15.93633855,15.55592171,18.55630988,11.83043475,13.64173793,8.454149297,5.652224155,7.028427584,21.67384211,14.67451178,18.04072035,16.34434072,8.775308158,15.50395806,0.000113762507,6.712775059e-05,5.733475681e-05,0.0007104357485,0.0004019855995,0.0004003531237,0.0006384328973,0.0002400151809,0.0003057460614,0.0001173409301,5.097348136e-05,7.744601048e-05,0.0009030431154,0.0004400836958,0.0006160830856,0.0005538249582,0.0001373851309,0.0005079212931
id4,scenario3,3,8.784342389,6.587957965,6.338314068,2.40237246,1.045584669,1.253257768,5.958618467,4.42089582,4.999265107,1.190407124,0.6833447833,0.8466806797,2.380240695,1.191675593,2.229116649,2.786954183,2.303476387,2.38733831,0.0002677919778,0.0001072145117,0.0001029046098,1.057150339e-05,1.737309508e-06,2.632099967e-06,0.0001118957832,5.004509147e-05,8.142442708e-05,3.706971539e-06,9.54492345e-07,1.522885943e-06,4.260975029e-05,6.188680596e-06,2.813435787e-05,4.300806724e-05,2.746600194e-05,2.215849292e-05
id4,scenario4,4,6.773362541,6.097248219,6.06626375,12.38266129,10.70588274,11.10340452,11.29898153,8.786469556,9.459746112,4.387266735,2.75419784,3.604534244,8.878322686,6.545239234,5.745954811,10.31816914,8.786559121,7.89528837,8.014522669e-05,7.264150403e-05,6.223384086e-05,0.0003491215159,0.0002100288099,0.0002217845436,0.000287329202,0.0001656601697,0.0001388088807,3.799445867e-05,1.519541127e-05,2.777231099e-05,0.0001790157261,9.650424088e-05,7.637806209e-05,0.000281516054,0.0002023072624,0.0001424381371
id4,scenario5,5,2.15186353,2.595818627,4.427780014,1.996009739,0.9859906761,0.9015430941,4.385088156,3.50926919,2.831154646,0.4717445254,0.3480797979,0.2960907937,0.8787213468,0.7519897309,0.6426547296,0.9176582107,0.8032024569,0.6787242734,3.444240802e-05,2.904268227e-05,0.0001021640831,1.511995442e-05,2.166615674e-06,1.905862766e-06,7.749459255e-05,4.105323887e-05,2.43575705e-05,4.571853057e-07,3.09076895e-07,1.977856938e-07,2.125314365e-06,1.723836009e-06,1.007753079e-06,2.228886724e-06,1.774093015e-06,9.953776815e-07
id4,scenario6,6,7.886559315,5.876850736,5.886592125,15.80451378,15.49621584,18.76413141,15.85141603,17.29759815,13.4385934,7.384002688,4.691865183,7.260890082,10.13931554,10.55352902,14.42008239,18.58217587,19.10510541,22.50798571,0.0001113032809,5.888547799e-05,5.809442412e-05,0.000515900051,0.0004402970885,0.0006501477601,0.0004699487568,0.0004818179097,0.0002955218312,8.405236265e-05,3.890055049e-05,7.998257179e-05,0.0002426018136,0.0002678178956,0.000482284011,0.0006008368145,0.0006682158003,0.0008637958857
id4,scenario7,7,4.799137186,3.381549501,4.837343487,5.039193634,3.889821985,4.977413613,3.042382285,2.219825525,3.091070589,2.915379392,2.202082405,2.753669014,4.293355229,3.575665101,4.33571555,3.187683218,2.953510712,3.22830096,5.593212713e-05,3.512869474e-05,5.376951142e-05,8.854544758e-05,3.879151793e-05,6.087444172e-05,4.307297424e-05,1.98488176e-05,3.241182017e-05,2.654975598e-05,1.396445905e-05,2.168288439e-05,6.482106186e-05,4.117731477e-05,5.748322284e-05,2.502643595e-05,2.581356253e-05,4.150300676e-05
id4,scenario8,8,6.033525655,6.726005741,8.787808875,16.47048127,13.86900854,16.28220023,16.16671452,14.21790941,15.928484,3.79958705,2.836569456,3.626379469,17.75894032,12.83652512,15.4268658,19.0803036,12.90563924,12.66761124,7.264295377e-05,8.383151073e-05,0.0001499680552,0.0005959346201,0.0004105675813,0.0004632609133,0.0005227792512,0.0003741335625,0.0004352729486,2.746036026e-05,1.34249918e-05,3.37633574e-05,0.000675559124,0.0002874934063,0.0005230716659,0.0007645134035,0.00034235356,0.0002852876734
id4,scenario9,9,7.663158422,6.405058349,8.213652285,9.282742175,8.344611595,8.754541049,6.999097425,7.033654578,9.929488843,7.981910885,4.525498176,5.572409441,18.01034366,11.89149855,13.30371593,13.90534109,9.844187135,10.99413912,0.0001068325678,6.531888559e-05,0.0001269858002,0.0002028764781,0.0001584180507,0.0001867340694,0.0001585185024,0.0001706513845,0.0003279267923,0.0001413696661,3.394403424e-05,5.251293677e-05,0.0007041464094,0.0002831313124,0.0003766288031,0.0005051655102,0.0002475164358,0.0002712067788
