subject_id,task,channel,subband,scenario,scenario_num,mav,variance
id38,thinking,C4,High_Beta,scenario7,7,0.5784339806,8.034566735e-07
id38,thinking,C4,High_Beta,scenario8,8,2.506709123,5.449184292e-05
id38,thinking,C4,High_Beta,scenario9,9,4.061105928,0.0001128066843
id38,thinking,C4,Low_Beta,scenario1,1,0.06938273733,7.46264556e-08
id38,thinking,C4,Low_Beta,scenario2,2,8.832281534,0.0002621193511
id38,thinking,C4,Low_Beta,scenario3,3,5.762366019,0.0001142835799
id38,thinking,C4,Low_Beta,scenario4,4,15.94988326,0.0005170738534
id38,thinking,C4,Low_Beta,scenario5,5,1.734780196,1.799942374e-05
id38,thinking,C4,Low_Beta,scenario6,6,1.309075722,1.224840268e-05
id38,thinking,C4,Low_Beta,scenario7,7,0.5370378678,5.576500747e-07
id38,thinking,C4,Low_Beta,scenario8,8,2.493826482,2.912286195e-05
id38,thinking,C4,Low_Beta,scenario9,9,4.792879081,9.958626144e-05
id38,thinking,C4,Mu,scenario1,1,0.1064153541,2.350986068e-07
id38,thinking,C4,Mu,scenario2,2,9.458366956,0.0002695584615
id38,thinking,C4,Mu,scenario3,3,9.630708967,0.0003312918697
id38,thinking,C4,Mu,scenario4,4,13.33791563,0.0003211924449
id38,thinking,C4,Mu,scenario5,5,2.101769224,2.532647217e-05
id38,thinking,C4,Mu,scenario6,6,2.488353345,4.907014926e-05
id38,thinking,C4,Mu,scenario7,7,0.7302258665,1.106854503e-06
id38,thinking,C4,Mu,scenario8,8,3.878507953,7.068684557e-05
id38,thinking,C4,Mu,scenario9,9,4.680585248,9.045236014e-05
id38,thinking,CZ,High_Beta,scenario1,1,0.03922163158,5.82286711e-08
id38,thinking,CZ,High_Beta,scenario2,2,3.884411685,6.992262143e-05
id38,thinking,CZ,High_Beta,scenario3,3,1.645159146,6.210298222e-06
id38,thinking,CZ,High_Beta,scenario4,4,7.519098162,0.0002406985861
id38,thinking,CZ,High_Beta,scenario5,5,2.191930919,7.656421852e-05
id38,thinking,CZ,High_Beta,scenario6,6,0.9240799865,1.418484905e-05
id38,thinking,CZ,High_Beta,scenario7,7,0.5778396317,8.018772073e-07
id38,thinking,CZ,High_Beta,scenario8,8,1.786656566,3.183965586e-05
id38,thinking,CZ,High_Beta,scenario9,9,2.667262675e-05,0.0
id38,thinking,CZ,Low_Beta,scenario1,1,0.04912155704,3.74805852e-08
id38,thinking,CZ,Low_Beta,scenario2,2,4.076392848,5.882065823e-05
id38,thinking,CZ,Low_Beta,scenario3,3,1.908921153,8.801385567e-06
id38,thinking,CZ,Low_Beta,scenario4,4,8.795386919,0.0001912486609
id38,thinking,CZ,Low_Beta,scenario5,5,1.288682292,1.609696638e-05
id38,thinking,CZ,Low_Beta,scenario6,6,1.113595551,1.003222616e-05
id38,thinking,CZ,Low_Beta,scenario7,7,0.5362627163,5.562724615e-07
id38,thinking,CZ,Low_Beta,scenario8,8,2.859496049,4.566300777e-05
id38,thinking,CZ,Low_Beta,scenario9,9,3.153198241e-05,0.0
id38,thinking,CZ,Mu,scenario1,1,0.07540774059,1.178742526e-07
id38,thinking,CZ,Mu,scenario2,2,4.727866653,9.688771214e-05
id38,thinking,CZ,Mu,scenario3,3,2.357938353,1.29655372e-05
id38,thinking,CZ,Mu,scenario4,4,12.53199186,0.0005270154121
id38,thinking,CZ,Mu,scenario5,5,2.147141728,5.355132477e-05
id38,thinking,CZ,Mu,scenario6,6,2.444520351,6.093603204e-05
id38,thinking,CZ,Mu,scenario7,7,0.7297117566,1.105056709e-06
id38,thinking,CZ,Mu,scenario8,8,4.227658028,0.0001023734085
id38,thinking,CZ,Mu,scenario9,9,6.201086049e-05,0.0
id39,resting,C3,High_Beta,scenario1,1,10.0268405,0.0003182666493
id39,resting,C3,High_Beta,scenario2,2,1.879421519,2.679693815e-05
id39,resting,C3,High_Beta,scenario3,3,10.72440926,0.0002816608593
id39,resting,C3,High_Beta,scenario4,4,10.31576221,0.000221818575
id39,resting,C3,High_Beta,scenario5,5,10.9756709,0.0004362636616
id39,resting,C3,High_Beta,scenario6,6,10.02372793,0.0002213431394
id39,resting,C3,High_Beta,scenario7,7,11.88032601,0.0003378020229
id39,resting,C3,High_Beta,scenario8,8,10.97327177,0.0003020828234
id39,resting,C3,High_Beta,scenario9,9,10.48909247,0.0001839848452
id39,resting,C3,Low_Beta,scenario1,1,8.553648383,0.0001632388719
id39,resting,C3,Low_Beta,scenario2,2,1.663208998,1.060515524e-05
id39,resting,C3,Low_Beta,scenario3,3,15.94452984,0.000489598816
id39,resting,C3,Low_Beta,scenario4,4,14.80408661,0.0004960121019
id39,resting,C3,Low_Beta,scenario5,5,9.555632733,0.0002105174026
id39,resting,C3,Low_Beta,scenario6,6,10.12324337,0.0002337063396
id39,resting,C3,Low_Beta,scenario7,7,11.19239601,0.0002722810974
id39,resting,C3,Low_Beta,scenario8,8,6.603226493,0.0001033489292
id39,resting,C3,Low_Beta,scenario9,9,5.853008217,5.381432833e-05
id39,resting,C3,Mu,scenario1,1,6.983467595,0.0001032743723
id39,resting,C3,Mu,scenario2,2,1.784034142,1.204935463e-05
id39,resting,C3,Mu,scenario3,3,11.68480889,0.0003805951322
id39,resting,C3,Mu,scenario4,4,10.2574727,0.0001971344909
id39,resting,C3,Mu,scenario5,5,13.04981695,0.0004411089796
id39,resting,C3,Mu,scenario6,6,5.166403663,5.364638655e-05
id39,resting,C3,Mu,scenario7,7,9.921762011,0.0001994593763
id39,resting,C3,Mu,scenario8,8,10.09041301,0.0002805619311
id39,resting,C3,Mu,scenario9,9,8.133335967,0.0001160471244
id39,resting,C4,High_Beta,scenario1,1,16.90018222,0.0006198065617
id39,resting,C4,High_Beta,scenario2,2,0.3638781335,2.763367109e-07
id39,resting,C4,High_Beta,scenario3,3,7.772755161,0.0003126675546
id39,resting,C4,High_Beta,scenario4,4,11.9691122,0.0003499932565
id39,resting,C4,High_Beta,scenario5,5,5.170316868,0.0001755295047
id39,resting,C4,High_Beta,scenario6,6,8.040639506,0.0001429123595
id39,resting,C4,High_Beta,scenario7,7,22.29328545,0.000825383294
id39,resting,C4,High_Beta,scenario8,8,19.3898265,0.0007103641791
id39,resting,C4,High_Beta,scenario9,9,10.4225482,0.0002274633579
id39,resting,C4,Low_Beta,scenario1,1,17.5554913,0.0005412828005
id39,resting,C4,Low_Beta,scenario2,2,0.2198240004,7.65001803e-08
id39,resting,C4,Low_Beta,scenario3,3,6.834500373,0.0001017643592
id39,resting,C4,Low_Beta,scenario4,4,7.552952977,0.0001067057085
id39,resting,C4,Low_Beta,scenario5,5,3.795230842,4.536893974e-05
id39,resting,C4,Low_Beta,scenario6,6,5.554717913,4.744537527e-05
id39,resting,C4,Low_Beta,scenario7,7,17.46608173,0.0004335558215
id39,resting,C4,Low_Beta,scenario8,8,13.39597866,0.0003102427859
id39,resting,C4,Low_Beta,scenario9,9,8.85088446,0.0001498671516
id39,resting,C4,Mu,scenario1,1,14.08260805,0.0003519330229
id39,resting,C4,Mu,scenario2,2,0.228611061,8.58258891e-08
id39,resting,C4,Mu,scenario3,3,5.731329069,8.83245355e-05
id39,resting,C4,Mu,scenario4,4,7.842707633,0.0001113878711
id39,resting,C4,Mu,scenario5,5,2.571956285,1.732387923e-05
id39,resting,C4,Mu,scenario6,6,5.523564692,5.488018629e-05
id39,resting,C4,Mu,scenario7,7,17.46939076,0.000451998797
id39,resting,C4,Mu,scenario8,8,19.02350307,0.0006501267619
id39,resting,C4,Mu,scenario9,9,9.886363126,0.0001729846732
id39,resting,CZ,High_Beta,scenario1,1,18.17155294,0.001241398356
id39,resting,CZ,High_Beta,scenario2,2,0.4566587429,4.220338691e-07
id39,resting,CZ,High_Beta,scenario3,3,0.0,0.0
id39,resting,CZ,High_Beta,scenario4,4,16.82442689,0.0005988558064
id39,resting,CZ,High_Beta,scenario5,5,7.703776471,0.0001911346511
id39,resting,CZ,High_Beta,scenario6,6,8.854743681,0.0001537807254
id39,resting,CZ,High_Beta,scenario7,7,20.35830336,0.0008314104821
id39,resting,CZ,High_Beta,scenario8,8,11.19685281,0.0003060172803
id39,resting,CZ,High_Beta,scenario9,9,10.90334883,0.0002441626558
id39,resting,CZ,Low_Beta,scenario1,1,8.148753842,0.0002463104009
id39,resting,CZ,Low_Beta,scenario2,2,0.2618015228,1.054728386e-07
id39,resting,CZ,Low_Beta,scenario3,3,0.0,0.0
id39,resting,CZ,Low_Beta,scenario4,4,15.96361875,0.0004806355666
id39,resting,CZ,Low_Beta,scenario5,5,7.700928239,0.0001129650715
id39,resting,CZ,Low_Beta,scenario6,6,4.339568712,3.84064245e-05
id39,resting,CZ,Low_Beta,scenario7,7,23.17176524,0.0008921788206
id39,resting,CZ,Low_Beta,scenario8,8,10.73598974,0.0003020630928
id39,resting,CZ,Low_Beta,scenario9,9,8.003335326,0.0001154969373
id39,resting,CZ,Mu,scenario1,1,7.556457927,0.0002979062749
id39,resting,CZ,Mu,scenario2,2,0.2494699334,1.111788558e-07
id39,resting,CZ,Mu,scenario3,3,0.0,0.0
id39,resting,CZ,Mu,scenario4,4,20.57419286,0.0007220825298
id39,resting,CZ,Mu,scenario5,5,15.0907,0.0005953145062
id39,resting,CZ,Mu,scenario6,6,5.5891515,5.1402645e-05
id39,resting,CZ,Mu,scenario7,7,16.30013891,0.0003927958993
id39,resting,CZ,Mu,scenario8,8,12.84505355,0.0003774306288
id39,resting,CZ,Mu,scenario9,9,9.469839138,0.0001718939269
id39,thinking,C3,High_Beta,scenario1,1,17.86469385,0.0007395960147
id39,thinking,C3,High_Beta,scenario2,2,17.13492079,0.000674686322
id39,thinking,C3,High_Beta,scenario3,3,4.418572431,0.0001820477465
id39,thinking,C3,High_Beta,scenario4,4,13.07637279,0.0005169787115
id39,thinking,C3,High_Beta,scenario5,5,8.432625122,0.0002723071105
id39,thinking,C3,High_Beta,scenario6,6,8.134757062,0.0001569675802
id39,thinking,C3,High_Beta,scenario7,7,9.683177955,0.0002840599739
id39,thinking,C3,High_Beta,scenario8,8,10.48181502,0.0003116684773
id39,thinking,C3,High_Beta,scenario9,9,8.8783419,0.0002407271772
id39,thinking,C3,Low_Beta,scenario1,1,13.04026452,0.0002856621115
id39,thinking,C3,Low_Beta,scenario2,2,14.24583958,0.0003898361553
id39,thinking,C3,Low_Beta,scenario3,3,2.546262695,2.999874869e-05
id39,thinking,C3,Low_Beta,scenario4,4,9.102443916,0.0002238330499
id39,thinking,C3,Low_Beta,scenario5,5,8.999760677,0.0002453029774
id39,thinking,C3,Low_Beta,scenario6,6,7.546921429,0.0001213031469
id39,thinking,C3,Low_Beta,scenario7,7,6.171887512,8.276484899e-05
id39,thinking,C3,Low_Beta,scenario8,8,7.535614575,0.000162626143
id39,thinking,C3,Low_Beta,scenario9,9,5.702732483,7.342611078e-05
id39,thinking,C3,Mu,scenario1,1,17.154552,0.0005218541285
id39,thinking,C3,Mu,scenario2,2,15.06911434,0.000435505417
id39,thinking,C3,Mu,scenario3,3,6.466767555,0.0002555224877
id39,thinking,C3,Mu,scenario4,4,11.25708796,0.0003481654345
id39,thinking,C3,Mu,scenario5,5,11.06096266,0.000390290752
id39,thinking,C3,Mu,scenario6,6,8.447333952,0.0001520447079
id39,thinking,C3,Mu,scenario7,7,7.082761084,0.0001238286195
id39,thinking,C3,Mu,scenario8,8,9.230563465,0.0002361771607
id39,thinking,C3,Mu,scenario9,9,5.998614732,7.178375547e-05
id39,thinking,C4,High_Beta,scenario1,1,14.22468623,0.0003921928153
id39,thinking,C4,High_Beta,scenario2,2,0.7528870079,1.325748188e-06
id39,thinking,C4,High_Beta,scenario3,3,7.771055121,0.0002672325435
id39,thinking,C4,High_Beta,scenario4,4,19.48203504,0.0006904124988
id39,thinking,C4,High_Beta,scenario5,5,9.797089566,0.0003860562188
id39,thinking,C4,High_Beta,scenario6,6,7.340627636,0.0001016101481
id39,thinking,C4,High_Beta,scenario7,7,14.16932969,0.0005118543257
id39,thinking,C4,High_Beta,scenario8,8,15.00587878,0.0005380789597
id39,thinking,C4,High_Beta,scenario9,9,14.02094932,0.0004452953702
id39,thinking,C4,Low_Beta,scenario1,1,13.06501087,0.0003525870536
id39,thinking,C4,Low_Beta,scenario2,2,0.4364567601,3.717459058e-07
id39,thinking,C4,Low_Beta,scenario3,3,5.603809023,8.363447489e-05
id39,thinking,C4,Low_Beta,scenario4,4,21.09382112,0.0008000237321
id39,thinking,C4,Low_Beta,scenario5,5,6.441460164,0.0001433254416
id39,thinking,C4,Low_Beta,scenario6,6,5.749714792,6.286180091e-05
id39,thinking,C4,Low_Beta,scenario7,7,10.12089167,0.0002417907216
id39,thinking,C4,Low_Beta,scenario8,8,8.775649181,0.0001543245041
id39,thinking,C4,Low_Beta,scenario9,9,11.52243518,0.0002697334813
id39,thinking,C4,Mu,scenario1,1,14.48592626,0.000377303785
id39,thinking,C4,Mu,scenario2,2,0.3829787081,2.529994697e-07
id39,thinking,C4,Mu,scenario3,3,7.769068746,0.0001904940705
id39,thinking,C4,Mu,scenario4,4,18.21012726,0.0005220892844
id39,thinking,C4,Mu,scenario5,5,9.309479611,0.0003051353301
id39,thinking,C4,Mu,scenario6,6,6.32351228,7.124794524e-05
id39,thinking,C4,Mu,scenario7,7,10.71064672,0.0002455845465
id39,thinking,C4,Mu,scenario8,8,11.43797753,0.0002416768135
id39,thinking,C4,Mu,scenario9,9,10.34492822,0.0002285936608
id39,thinking,CZ,High_Beta,scenario1,1,15.93371415,0.0007328675446
id39,thinking,CZ,High_Beta,scenario2,2,4.666446389,0.0001248330765
id39,thinking,CZ,High_Beta,scenario3,3,0.4498143799,6.095700109e-06
id39,thinking,CZ,High_Beta,scenario4,4,15.97827476,0.0004807231981
id39,thinking,CZ,High_Beta,scenario5,5,7.746578287,0.0002286669502
id39,thinking,CZ,High_Beta,scenario6,6,14.39565437,0.000437646153
id39,thinking,CZ,High_Beta,scenario7,7,8.995834109,0.0002122632957
id39,thinking,CZ,High_Beta,scenario8,8,8.71769609,0.0001838157828
id39,thinking,CZ,High_Beta,scenario9,9,8.934044239,0.0002454939669
id39,thinking,CZ,Low_Beta,scenario1,1,10.52768278,0.000248998774
id39,thinking,CZ,Low_Beta,scenario2,2,6.044206073,0.0001273886515
id39,thinking,CZ,Low_Beta,scenario3,3,0.6812230934,6.664146412e-06
id39,thinking,CZ,Low_Beta,scenario4,4,15.42437501,0.0004327753038
id39,thinking,CZ,Low_Beta,scenario5,5,9.313415717,0.0002716261417
id39,thinking,CZ,Low_Beta,scenario6,6,11.97452963,0.0002940767614
id39,thinking,CZ,Low_Beta,scenario7,7,11.31946247,0.0003661289001
id39,thinking,CZ,Low_Beta,scenario8,8,7.029053601,0.0001413074243
id39,thinking,CZ,Low_Beta,scenario9,9,7.649978676,0.0002379903686
id39,thinking,CZ,Mu,scenario1,1,11.26329307,0.0003191391535
id39,thinking,CZ,Mu,scenario2,2,7.664556093,0.0002349354674
id39,thinking,CZ,Mu,scenario3,3,1.008982171,1.53542199e-05
id39,thinking,CZ,Mu,scenario4,4,13.66140033,0.0003490202546
id39,thinking,CZ,Mu,scenario5,5,12.76552514,0.0006396904782
id39,thinking,CZ,Mu,scenario6,6,13.79478817,0.0003900329363
id39,thinking,CZ,Mu,scenario7,7,8.835046774,0.0002234387415
id39,thinking,CZ,Mu,scenario8,8,6.732319781,0.0001062018731
id39,thinking,CZ,Mu,scenario9,9,6.801825057,0.0001209357696
id4,resting,C3,High_Beta,scenario1,1,6.674832318,0.0001448966014
id4,resting,C3,High_Beta,scenario2,2,8.243332913,0.000113762507
id4,resting,C3,High_Beta,scenario3,3,8.784342389,0.0002677919778
id4,resting,C3,High_Beta,scenario4,4,6.773362541,8.014522669e-05
id4,resting,C3,High_Beta,scenario5,5,2.15186353,3.444240802e-05
id4,resting,C3,High_Beta,scenario6,6,7.886559315,0.0001113032809
id4,resting,C3,High_Beta,scenario7,7,4.799137186,5.593212713e-05
id4,resting,C3,High_Beta,scenario8,8,6.033525655,7.264295377e-05
id4,resting,C3,High_Beta,scenario9,9,7.663158422,0.0001068325678
id4,resting,C3,Low_Beta,scenario1,1,5.80682184,0.0001092985227
id4,resting,C3,Low_Beta,scenario2,2,6.466521971,6.712775059e-05
id4,resting,C3,Low_Beta,scenario3,3,6.587957965,0.0001072145117
id4,resting,C3,Low_Beta,scenario4,4,6.097248219,7.264150403e-05
id4,resting,C3,Low_Beta,scenario5,5,2.595818627,2.904268227e-05
id4,resting,C3,Low_Beta,scenario6,6,5.876850736,5.888547799e-05
id4,resting,C3,Low_Beta,scenario7,7,3.381549501,3.512869474e-05
id4,resting,C3,Low_Beta,scenario8,8,6.726005741,8.383151073e-05
id4,resting,C3,Low_Beta,scenario9,9,6.405058349,6.531888559e-05
id4,resting,C3,Mu,scenario1,1,7.23786011,0.0001306739623
id4,resting,C3,Mu,scenario2,2,6.049433606,5.733475681e-05
id4,resting,C3,Mu,scenario3,3,6.338314068,0.0001029046098
id4,resting,C3,Mu,scenario4,4,6.06626375,6.223384086e-05
id4,resting,C3,Mu,scenario5,5,4.427780014,0.0001021640831
id4,resting,C3,Mu,scenario6,6,5.886592125,5.809442412e-05
id4,resting,C3,Mu,scenario7,7,4.837343487,5.376951142e-05
id4,resting,C3,Mu,scenario8,8,8.787808875,0.0001499680552
id4,resting,C3,Mu,scenario9,9,8.213652285,0.0001269858002
id4,resting,C4,High_Beta,scenario1,1,10.58464695,0.0002342443337
id4,resting,C4,High_Beta,scenario2,2,19.70700675,0.0007104357485
id4,resting,C4,High_Beta,scenario3,3,2.40237246,1.057150339e-05
id4,resting,C4,High_Beta,scenario4,4,12.38266129,0.0003491215159
id4,resting,C4,High_Beta,scenario5,5,1.996009739,1.511995442e-05
id4,resting,C4,High_Beta,scenario6,6,15.80451378,0.000515900051
id4,resting,C4,High_Beta,scenario7,7,5.039193634,8.854544758e-05
id4,resting,C4,High_Beta,scenario8,8,16.47048127,0.0005959346201
id4,resting,C4,High_Beta,scenario9,9,9.282742175,0.0002028764781
id4,resting,C4,Low_Beta,scenario1,1,9.319828895,0.0001542555056
id4,resting,C4,Low_Beta,scenario2,2,15.93633855,0.0004019855995
id4,resting,C4,Low_Beta,scenario3,3,1.045584669,1.737309508e-06
id4,resting,C4,Low_Beta,scenario4,4,10.70588274,0.0002100288099
id4,resting,C4,Low_Beta,scenario5,5,0.9859906761,2.166615674e-06
id4,resting,C4,Low_Beta,scenario6,6,15.49621584,0.0004402970885
id4,resting,C4,Low_Beta,scenario7,7,3.889821985,3.879151793e-05
id4,resting,C4,Low_Beta,scenario8,8,13.86900854,0.0004105675813
id4,resting,C4,Low_Beta,scenario9,9,8.344611595,0.0001584180507
id4,resting,C4,Mu,scenario1,1,9.619825745,0.0001777464048
id4,resting,C4,Mu,scenario2,2,15.55592171,0.0004003531237
id4,resting,C4,Mu,scenario3,3,1.253257768,2.632099967e-06
id4,resting,C4,Mu,scenario4,4,11.10340452,0.0002217845436
id4,resting,C4,Mu,scenario5,5,0.9015430941,1.905862766e-06
id4,resting,C4,Mu,scenario6,6,18.76413141,0.0006501477601
id4,resting,C4,Mu,scenario7,7,4.977413613,6.087444172e-05
id4,resting,C4,Mu,scenario8,8,16.28220023,0.0004632609133
id4,resting,C4,Mu,scenario9,9,8.754541049,0.0001867340694
id4,resting,CZ,High_Beta,scenario1,1,16.70842334,0.0005600394681
id4,resting,CZ,High_Beta,scenario2,2,18.55630988,0.0006384328973
id4,resting,CZ,High_Beta,scenario3,3,5.958618467,0.0001118957832
id4,resting,CZ,High_Beta,scenario4,4,11.29898153,0.000287329202
id4,resting,CZ,High_Beta,scenario5,5,4.385088156,7.749459255e-05
id4,resting,CZ,High_Beta,scenario6,6,15.85141603,0.0004699487568
id4,resting,CZ,High_Beta,scenario7,7,3.042382285,4.307297424e-05
id4,resting,CZ,High_Beta,scenario8,8,16.16671452,0.0005227792512
id4,resting,CZ,High_Beta,scenario9,9,6.999097425,0.0001585185024
id4,resting,CZ,Low_Beta,scenario1,1,13.73396633,0.0003558800457
id4,resting,CZ,Low_Beta,scenario2,2,11.83043475,0.0002400151809
id4,resting,CZ,Low_Beta,scenario3,3,4.42089582,5.004509147e-05
id4,resting,CZ,Low_Beta,scenario4,4,8.786469556,0.0001656601697
id4,resting,CZ,Low_Beta,scenario5,5,3.50926919,4.105323887e-05
id4,resting,CZ,Low_Beta,scenario6,6,17.29759815,0.0004818179097
id4,resting,CZ,Low_Beta,scenario7,7,2.219825525,1.98488176e-05
id4,resting,CZ,Low_Beta,scenario8,8,14.21790941,0.0003741335625
id4,resting,CZ,Low_Beta,scenario9,9,7.033654578,0.0001706513845
id4,resting,CZ,Mu,scenario1,1,12.21618229,0.000275582988
id4,resting,CZ,Mu,scenario2,2,13.64173793,0.0003057460614
id4,resting,CZ,Mu,scenario3,3,4.999265107,8.142442708e-05
id4,resting,CZ,Mu,scenario4,4,9.459746112,0.0001388088807
id4,resting,CZ,Mu,scenario5,5,2.831154646,2.43575705e-05
id4,resting,CZ,Mu,scenario6,6,13.4385934,0.0002955218312
id4,resting,CZ,Mu,scenario7,7,3.091070589,3.241182017e-05
id4,resting,CZ,Mu,scenario8,8,15.928484,0.0004352729486
id4,resting,CZ,Mu,scenario9,9,9.929488843,0.0003279267923
id4,thinking,C3,High_Beta,scenario1,1,2.884687606,1.367689293e-05
id4,thinking,C3,High_Beta,scenario2,2,8.454149297,0.0001173409301
id4,thinking,C3,High_Beta,scenario3,3,1.190407124,3.706971539e-06
id4,thinking,C3,High_Beta,scenario4,4,4.387266735,3.799445867e-05
id4,thinking,C3,High_Beta,scenario5,5,0.4717445254,4.571853057e-07
id4,thinking,C3,High_Beta,scenario6,6,7.384002688,8.405236265e-05
id4,thinking,C3,High_Beta,scenario7,7,2.915379392,2.654975598e-05
id4,thinking,C3,High_Beta,scenario8,8,3.79958705,2.746036026e-05
id4,thinking,C3,High_Beta,scenario9,9,7.981910885,0.0001413696661
id4,thinking,C3,Low_Beta,scenario1,1,2.223944758,7.986230007e-06
id4,thinking,C3,Low_Beta,scenario2,2,5.652224155,5.097348136e-05
id4,thinking,C3,Low_Beta,scenario3,3,0.6833447833,9.54492345e-07
id4,thinking,C3,Low_Beta,scenario4,4,2.75419784,1.519541127e-05
id4,thinking,C3,Low_Beta,scenario5,5,0.3480797979,3.09076895e-07
id4,thinking,C3,Low_Beta,scenario6,6,4.691865183,3.890055049e-05
id4,thinking,C3,Low_Beta,scenario7,7,2.202082405,1.396445905e-05
id4,thinking,C3,Low_Beta,scenario8,8,2.836569456,1.34249918e-05
id4,thinking,C3,Low_Beta,scenario9,9,4.525498176,3.394403424e-05
id4,thinking,C3,Mu,scenario1,1,2.276908807,9.00601923e-06
id4,thinking,C3,Mu,scenario2,2,7.028427584,7.744601048e-05
id4,thinking,C3,Mu,scenario3,3,0.8466806797,1.522885943e-06
id4,thinking,C3,Mu,scenario4,4,3.604534244,2.777231099e-05
id4,thinking,C3,Mu,scenario5,5,0.2960907937,1.977856938e-07
id4,thinking,C3,Mu,scenario6,6,7.260890082,7.998257179e-05
id4,thinking,C3,Mu,scenario7,7,2.753669014,2.168288439e-05
id4,thinking,C3,Mu,scenario8,8,3.626379469,3.37633574e-05
id4,thinking,C3,Mu,scenario9,9,5.572409441,5.251293677e-05
id4,thinking,C4,High_Beta,scenario1,1,14.70613342,0.0004034255554
id4,thinking,C4,High_Beta,scenario2,2,21.67384211,0.0009030431154
id4,thinking,C4,High_Beta,scenario3,3,2.380240695,4.260975029e-05
id4,thinking,C4,High_Beta,scenario4,4,8.878322686,0.0001790157261
id4,thinking,C4,High_Beta,scenario5,5,0.8787213468,2.125314365e-06
id4,thinking,C4,High_Beta,scenario6,6,10.13931554,0.0002426018136
id4,thinking,C4,High_Beta,scenario7,7,4.293355229,6.482106186e-05
id4,thinking,C4,High_Beta,scenario8,8,17.75894032,0.000675559124
id4,thinking,C4,High_Beta,scenario9,9,18.01034366,0.0007041464094
id4,thinking,C4,Low_Beta,scenario1,1,13.7587207,0.0003407954188
id4,thinking,C4,Low_Beta,scenario2,2,14.67451178,0.0004400836958
id4,thinking,C4,Low_Beta,scenario3,3,1.191675593,6.188680596e-06
id4,thinking,C4,Low_Beta,scenario4,4,6.545239234,9.650424088e-05
id4,thinking,C4,Low_Beta,scenario5,5,0.7519897309,1.723836009e-06
id4,thinking,C4,Low_Beta,scenario6,6,10.55352902,0.0002678178956
id4,thinking,C4,Low_Beta,scenario7,7,3.575665101,4.117731477e-05
id4,thinking,C4,Low_Beta,scenario8,8,12.83652512,0.0002874934063
id4,thinking,C4,Low_Beta,scenario9,9,11.89149855,0.0002831313124
id4,thinking,C4,Mu,scenario1,1,17.47664938,0.0005540339681
id4,thinking,C4,Mu,scenario2,2,18.04072035,0.0006160830856
id4,thinking,C4,Mu,scenario3,3,2.229116649,2.813435787e-05
id4,thinking,C4,Mu,scenario4,4,5.745954811,7.637806209e-05
id4,thinking,C4,Mu,scenario5,5,0.6426547296,1.007753079e-06
id4,thinking,C4,Mu,scenario6,6,14.42008239,0.000482284011
id4,thinking,C4,Mu,scenario7,7,4.33571555,5.748322284e-05
id4,thinking,C4,Mu,scenario8,8,15.4268658,0.0005230716659
id4,thinking,C4,Mu,scenario9,9,13.30371593,0.0003766288031
id4,thinking,CZ,High_Beta,scenario1,1,20.23862745,0.0007442954777
id4,thinking,CZ,High_Beta,scenario2,2,16.34434072,0.0005538249582
id4,thinking,CZ,High_Beta,scenario3,3,2.786954183,4.300806724e-05
id4,thinking,CZ,High_Beta,scenario4,4,10.31816914,0.000281516054
id4,thinking,CZ,High_Beta,scenario5,5,0.9176582107,2.228886724e-06
id4,thinking,CZ,High_Beta,scenario6,6,18.58217587,0.0006008368145
id4,thinking,CZ,High_Beta,scenario7,7,3.187683218,2.502643595e-05
id4,thinking,CZ,High_Beta,scenario8,8,19.0803036,0.0007645134035
id4,thinking,CZ,High_Beta,scenario9,9,13.90534109,0.0005051655102
id4,thinking,CZ,Low_Beta,scenario1,1,13.2868988,0.000312177021
id4,thinking,CZ,Low_Beta,scenario2,2,8.775308158,0.0001373851309
id4,thinking,CZ,Low_Beta,scenario3,3,2.303476387,2.746600194e-05
id4,thinking,CZ,Low_Beta,scenario4,4,8.786559121,0.0002023072624
id4,thinking,CZ,Low_Beta,scenario5,5,0.8032024569,1.774093015e-06
id4,thinking,CZ,Low_Beta,scenario6,6,19.10510541,0.0006682158003
id4,thinking,CZ,Low_Beta,scenario7,7,2.953510712,2.581356253e-05
id4,thinking,CZ,Low_Beta,scenario8,8,12.90563924,0.00034235356
id4,thinking,CZ,Low_Beta,scenario9,9,9.844187135,0.0002475164358
id4,thinking,CZ,Mu,scenario1,1,18.37171481,0.0006071668308
id4,thinking,CZ,Mu,scenario2,2,15.50395806,0.0005079212931
id4,thinking,CZ,Mu,scenario3,3,2.38733831,2.215849292e-05
id4,thinking,CZ,Mu,scenario4,4,7.89528837,0.0001424381371
id4,thinking,CZ,Mu,scenario5,5,0.6787242734,9.953776815e-07
id4,thinking,CZ,Mu,scenario6,6,22.50798571,0.0008637958857
id4,thinking,CZ,Mu,scenario7,7,3.22830096,4.150300676e-05
id4,thinking,CZ,Mu,scenario8,8,12.66761124,0.0002852876734
id4,thinking,CZ,Mu,scenario9,9,10.99413912,0.0002712067788
id40,resting,C3,High_Beta,scenario1,1,2.112316279,7.338305221e-06
id40,resting,C3,High_Beta,scenario2,2,23.91445221,0.0008981079685
id40,resting,C3,High_Beta,scenario3,3,0.0237447493,2.9066074e-09
id40,resting,C3,High_Beta,scenario4,4,4.469096208,3.819700582e-05
id40,resting,C3,High_Beta,scenario5,5,0.3051306509,2.089851429e-07
id40,resting,C3,High_Beta,scenario6,6,6.062853771,7.765235308e-05
